Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,LLE1,LLE2
RNY1P13,Pseudogene,RNY,0.7277659240146215,0.30799999833107,2.18,0,-0.7758598445156045,0.0647518050031492
RNY1P14,Pseudogene,RNY,0.9326798142359102,0.30799999833107,7.13,0,-0.40103601141431205,0.08115593114971435
RNY1P15,Pseudogene,RNY,1.330939805812636,-0.104000002145767,0.28,0,0.3553876191613943,-0.019073905545331383
RNY1P16,Pseudogene,RNY,1.126517277958751,-0.0879999995231628,6.87,0,-0.8614018995717813,0.07195375098696093
RNY1P2,Pseudogene,RNY,1.2171842668542912,0.30799999833107,0,0,-0.5475231005782001,0.07273986005798214
RNY1P3,Pseudogene,RNY,1.0596899818086554,-0.166999995708466,0,0,-0.29078178668346655,0.02687515201902967
RNY1P4,Pseudogene,RNY,1.4195750336016433,0.305000007152557,0,0,-0.2543237217000767,0.06457729027607689
RNY1P5,Pseudogene,RNY,1.3893713094824591,-0.0419999994337559,0,0,-0.4635611601972123,0.060174741834366295
RNY1P6,Pseudogene,RNY,1.083454690880817,-0.284000009298325,0.15,0,0.28720085499285974,-0.038260902094102295
RNY1P7,Pseudogene,RNY,1.0104518614417886,0.219999998807907,0,0,1.2538080315600506,0.12609036559265943
RNY1P8,Pseudogene,RNY,1.0359347482983248,0.294999986886978,0,0,-0.8396503319173665,0.0817800318804743
RNY1P9,Pseudogene,RNY,1.4339841496951988,0.300999999046326,3.42,0,-0.3266470833274586,0.06953268526990423
RNY3P1,Pseudogene,RNY,0.9875433327203754,0.239999994635582,0,0,1.0359134262737868,0.12612984524765344
RNY3P10,Pseudogene,RNY,1.3280755164170566,0.344999998807907,0,0,-0.45324561929057405,0.07398606855678022
RNY3P11,Pseudogene,RNY,1.0215965510900435,0.30799999833107,9.19,0,-0.9131239594304004,0.08614734176147568
RNY3P12,Pseudogene,RNY,1.123756206199048,-0.197999998927116,0,0,-0.5560498520315618,0.04703106295159119
RNY3P13,Pseudogene,RNY,0.8513304592417029,0.29899999499321,0,0,-0.3294518635831459,0.06638678965269687
RNY3P14,Pseudogene,RNY,1.2599690796777203,0.30799999833107,0,0,1.3228890022147224,0.12586355410772632
RNY3P15,Pseudogene,RNY,1.0742561671256128,-0.150999993085861,0,0,-0.5549346253103339,0.04645372801338971
RNY3P16,Pseudogene,RNY,0.5846364421089557,0.261999994516373,0,0,-0.5249434667954177,0.08496391578713751
RNY3P2,Pseudogene,RNY,0.9194368959810392,-0.0879999995231628,13.19,0,-0.8197210282569691,0.05929460586505108
RNY3P3,Pseudogene,RNY,1.4983416082653973,-0.110500000417233,0,0,-0.2635090347052134,0.048789294884818354
RNY3P4,Pseudogene,RNY,1.2380536421130823,0.296999990940094,0,0,-0.495067357900648,0.06997988322551187
RNY3P5,Pseudogene,RNY,1.157809424568716,0.300000011920929,0,0,-0.7894307926303241,0.08455013717671378
RNY3P7,Pseudogene,RNY,1.0317113684275687,-0.13400000333786,0,0,-0.5113313490081353,0.042062247628685455
RNY3P8,Pseudogene,RNY,1.2680769888133556,0.230000004172325,5.12,0,-0.772416078234874,0.08593565903512809
RNY3P9,Pseudogene,RNY,1.1468866941482565,-0.0689999982714653,0,0,-0.6361096578040825,0.058813331713933395
RNY4P10,Pseudogene,RNY,1.157809424568716,0.0115000000223517,0,0,-0.37075112983467695,0.04518902741322971
RNY4P13,Pseudogene,RNY,1.3025356026398056,-0.12050000205636,0,0,-0.3799811589144117,0.07662700130420416
RNY4P14,Pseudogene,RNY,1.1939909690864885,0.305000007152557,0,0,-0.33579768333151916,0.058541811188590274
RNY4P16,Pseudogene,RNY,0.5912218338223231,0.306500002741814,0,0,0.17632624356324827,-0.0063942334167995454
RNY4P17,Pseudogene,RNY,1.157809424568716,0.0690000001341105,0.86,0,-0.21447377552761393,0.04798302072867526
RNY4P18,Pseudogene,RNY,1.2879003711494708,0.231000006198883,0,0,-0.25937275612289,0.06186757465181627
RNY4P19,Pseudogene,RNY,0.8321755239087647,0.12049999833107,0,0,0.390048415530042,-0.040347919137001705
RNY4P20,Pseudogene,RNY,1.2698554979140757,0.30799999833107,0,0,-0.3449274589462952,0.10004181565283919
RNY4P23,Pseudogene,RNY,0.7877878558921161,0.24600000679493,0,0,0.4236878480549262,-0.03910519924194976
RNY4P24,Pseudogene,RNY,1.0854463355331714,0.111999999731779,0.25,0,-0.5353448209713524,0.05703868289776107
RNY4P25,Pseudogene,RNY,0.8321755239087647,0.30799999833107,0.61,0,-0.6647963314767147,0.061906667979891326
RNY4P27,Pseudogene,RNY,1.049264791015399,0.284000009298325,0,0,-0.7069508112861612,0.07374578305986154
RNY4P28,Pseudogene,RNY,1.120460733453596,-0.208000004291534,0,0,-0.6787455799600989,0.05470670408432133
RNY4P29,Pseudogene,RNY,1.2891074005507357,0.118000000715256,0,0,-0.31430908594932,0.08765822009144963
RNY4P3,Pseudogene,RNY,1.4624961152446938,0.30799999833107,0.44,0,0.7928182918110306,0.1259860109594902
RNY4P30,Pseudogene,RNY,1.0968720864335204,0.19200000166893,0,0,-0.25904167841518,0.07473080426856295
RNY4P34,Pseudogene,RNY,1.1334344893146375,-0.0790000036358833,0,0,-0.25585014781937004,0.049943518891457275
RNY4P36,Pseudogene,RNY,1.049264791015399,0.30799999833107,0,0,1.076583717877739,0.12628944334777842
RNY4P37,Pseudogene,RNY,1.230172513604261,0.214000001549721,0,0,-0.24156042187051038,0.061251252257300236
RNY4P6,Pseudogene,RNY,1.230172513604261,0.214000001549721,0.43,0,-0.632456247566632,0.15949078868469027
RNY4P7,Pseudogene,RNY,0.9045386129443096,-0.415500000119209,0,0,-0.389619046216346,0.03041373039090444
RNY4P9,Pseudogene,RNY,0.8952134726046772,0.211999997496605,0,0,-0.5773093579703279,0.0935841819003229
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,-0.3394574434181893,0.12192971023620712
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,-0.3394574434181821,0.12192971023620372
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,-0.33945744341817796,0.12192971023620434
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,-0.33945744341819006,0.12192971023620251
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,0.3961050167247949,-0.0456456215501564
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,0.3961050167247957,-0.0456456215501527
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,0.396105016724789,-0.04564562155014962
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,0.3961050167247906,-0.045645621550145156
RN7SL100P,Pseudogene,RN7SL,1.4818380007278789,0.301999986171722,0.19,0,2.7967651198525108,0.12634692543809148
RN7SL101P,Pseudogene,RN7SL,1.3694520075543952,0.305000007152557,0.39,0,-0.3211121071888428,0.07890681762119729
RN7SL104P,Pseudogene,RN7SL,1.17361569657648,-0.298000007867813,0.03,0,-0.5564901364580824,0.08145439673471352
RN7SL105P,Pseudogene,RN7SL,1.1384480629538545,0.289000004529953,4.67,0,-0.28910642984345003,0.08184420780325123
RN7SL106P,Pseudogene,RN7SL,1.5570540537303423,-0.0515000000596046,0,0,-0.19818265069267338,0.0712585794111441
RN7SL107P,Pseudogene,RN7SL,1.165991823328919,0.0509999990463257,2.05,0,-0.16595193403775085,0.06081135539506615
RN7SL108P,Pseudogene,RN7SL,1.2513697821096226,0.44200000166893,0.17,0,0.8641554480843847,0.1262359147254409
RN7SL110P,Pseudogene,RN7SL,0.7364158884182647,-0.17399999499321,0.49,0,0.8743887628877898,0.12639301251933627
RN7SL111P,Pseudogene,RN7SL,0.7312480576223469,0.30799999833107,0.21,0,-0.5986724434045859,0.06453770628955517
RN7SL113P,Pseudogene,RN7SL,0.6737753841971793,0.30799999833107,2.05,0,1.2974664863552994,0.12641177516335378
RN7SL116P,Pseudogene,RN7SL,1.0818874950888002,-0.0160000007599592,1.86,0,-0.47478620901953345,0.0823187690726309
RN7SL117P,Pseudogene,RN7SL,1.3729429325122275,-0.0614999998360872,0.17,0,-0.5523539976743721,0.10530914719104283
RN7SL118P,Pseudogene,RN7SL,1.012124794987222,0.282999992370605,4.36,0,1.2331129565169632,0.12619577369959006
RN7SL11P,Pseudogene,RN7SL,1.126196880553188,0.30799999833107,1.58,0,1.634941908078541,0.12608525750409272
RN7SL120P,Pseudogene,RN7SL,1.1734554978736986,-0.137000001966953,0,0,-0.3031206352698253,0.05114832386949909
RN7SL121P,Pseudogene,RN7SL,1.730352546608191,0.153999999165535,0,0,4.539296296165246,0.12697414975369858
RN7SL122P,Pseudogene,RN7SL,1.14242325281365,0.293000012636185,0.1,0,-0.8360287957742499,0.191016330305733
RN7SL124P,Pseudogene,RN7SL,0.840935266265699,0.229000002145767,2.21,0,-0.49565719619100196,0.060620887818698656
RN7SL125P,Pseudogene,RN7SL,1.016036841968465,0.282999992370605,0.9,0,-0.5135620345971814,0.08756133258936175
RN7SL126P,Pseudogene,RN7SL,0.697009018135013,0.301999986171722,0,0,2.5392396827001003,0.12673644874084947
RN7SL127P,Pseudogene,RN7SL,1.0536065763575315,0.30799999833107,2.82,0,-0.5634207606401375,0.0827942850761812
RN7SL12P,Pseudogene,RN7SL,1.0899378376112396,-0.100999999791384,0.99,0,-0.36510350870911307,0.06764606578388328
RN7SL130P,Pseudogene,RN7SL,1.3324298623725224,0.30799999833107,4.36,0,-0.38098063343777816,0.09038190834862868
RN7SL131P,Pseudogene,RN7SL,1.4924887113581105,0.157000005245209,0,0,3.636306882228065,0.12669541260684528
RN7SL132P,Pseudogene,RN7SL,1.2555973827248577,-0.0720000006258488,0.07,0,0.947704265474442,0.1259920302879633
RN7SL135P,Pseudogene,RN7SL,1.2369402845212545,0.303000003099442,0,0,0.5642721167814869,0.12611500468910955
RN7SL138P,Pseudogene,RN7SL,1.1134334535922146,0.307000011205673,5.74,0,-0.702356117106646,0.1452526218551667
RN7SL140P,Pseudogene,RN7SL,1.016036841968465,0.29899999499321,0.07,0,1.418253680256453,0.12636113644535574
RN7SL141P,Pseudogene,RN7SL,1.2013360946652842,0.30799999833107,9.23,0,-0.12478391136994638,0.07226796123206221
RN7SL143P,Pseudogene,RN7SL,1.286454916187462,0.214000001549721,0.19,0,0.3937123285132651,0.12604381424689337
RN7SL144P,Pseudogene,RN7SL,0.9066236511029606,0.237000003457069,0.71,0,-0.627476284498495,0.08209999563958087
RN7SL146P,Pseudogene,RN7SL,1.473575631269275,0.239999994635582,2.91,0,0.13414189094060688,0.1258468122702956
RN7SL147P,Pseudogene,RN7SL,0.7925943711812687,0.305000007152557,0.19,0,1.3561857743397365,0.12633425513979596
RN7SL148P,Pseudogene,RN7SL,0.9586164052880768,0.293999999761581,0.08,0,1.1897259558414484,0.12625543135805617
RN7SL149P,Pseudogene,RN7SL,1.0877640145414271,0.305000007152557,0,0,-0.4900282255915541,0.0896891555780364
RN7SL14P,Pseudogene,RN7SL,1.165579957619513,0.214000001549721,0.55,0,-0.2225408192762085,0.06967010395157222
RN7SL150P,Pseudogene,RN7SL,1.45830958056365,-0.238500006496906,0,0,1.1492721637307695,0.12585310261898136
RN7SL151P,Pseudogene,RN7SL,1.7428509359232265,0.130999997258186,0.53,0,0.6609579459259395,0.12579086022198924
RN7SL152P,Pseudogene,RN7SL,1.177235757195708,-0.136500000953674,0.2,0,-0.775583074611626,0.11256693066429227
RN7SL153P,Pseudogene,RN7SL,0.8445664638121113,0.109499998390675,13.02,0,0.5795498635649945,0.12634617625935746
RN7SL154P,Pseudogene,RN7SL,1.3936594925364174,0.0719999969005585,0.29,0,4.037070902459207,0.12688054833818088
RN7SL155P,Pseudogene,RN7SL,1.3999368707712991,0.305000007152557,0.15,0,4.272437371562684,0.12703548872830278
RN7SL156P,Pseudogene,RN7SL,0.9940403283303778,0.281999990344048,0.13,0,1.4895120084261129,0.12607758560585222
RN7SL159P,Pseudogene,RN7SL,1.260902044564561,0.165999993681908,0,0,0.8814738328596748,0.1260068435999505
RN7SL15P,Pseudogene,RN7SL,1.234740283344046,0.215000003576279,7.01,0,0.7770849668809067,0.12608503267879057
RN7SL160P,Pseudogene,RN7SL,0.9417393558992022,0.277999997138977,1.18,0,-0.4001714569278535,0.09472306027026033
RN7SL162P,Pseudogene,RN7SL,1.1062631145707935,0.293000012636185,0.35,0,0.8403794711634885,0.12617394886414895
RN7SL163P,Pseudogene,RN7SL,1.5227710910088548,0.123000003397465,0.2,0,3.9665089439158585,0.12665971854743446
RN7SL164P,Pseudogene,RN7SL,1.3526882386050345,-0.090999998152256,0.21,0,-0.4842603098899951,0.09688218596004576
RN7SL165P,Pseudogene,RN7SL,0.7161707780837419,0.143999993801117,13.77,0,-0.3383454378862574,0.04080921755077709
RN7SL166P,Pseudogene,RN7SL,1.3769662085049372,0.306999996304512,3.26,0,-0.5012254409664122,0.11470933054967382
RN7SL167P,Pseudogene,RN7SL,1.230651739359463,0.30799999833107,0,0,1.1482783154576888,0.126009652422758
RN7SL168P,Pseudogene,RN7SL,1.1329102971586362,0.294999986886978,0.6,0,1.4098592412172264,0.1262501479051499
RN7SL169P,Pseudogene,RN7SL,1.2499534272160533,0.159999996423721,0.41,0,-0.43562785792751857,0.08427129852764899
RN7SL16P,Pseudogene,RN7SL,1.4203610041177557,0.29899999499321,3.74,0,-0.2829364646877025,0.0899487234558105
RN7SL170P,Pseudogene,RN7SL,1.295176644432801,0.30799999833107,0.1,0,1.238026905698202,0.1259083265543871
RN7SL172P,Pseudogene,RN7SL,1.1234190456211304,0.30799999833107,5.87,0,0.6402312671555296,0.1262192213601861
RN7SL173P,Pseudogene,RN7SL,1.094367812263581,-0.0850000008940697,3.16,0,0.6618906655565076,0.1261381612850199
RN7SL174P,Pseudogene,RN7SL,1.4302351715260608,-0.100000001490116,2.83,0,-0.9442598528734045,0.14678847906402373
RN7SL176P,Pseudogene,RN7SL,1.0525540223351963,-0.0379999987781048,0.3,0,0.8912334278680857,0.12618205278114214
RN7SL177P,Pseudogene,RN7SL,1.277849866580857,0.30799999833107,1.68,0,-0.4839265734346576,0.09770357849226241
RN7SL178P,Pseudogene,RN7SL,1.79384289135482,-0.190999999642372,1.16,0,-0.01339539100457408,0.12588125559935212
RN7SL180P,Pseudogene,RN7SL,0.909707405018277,0.28999999165535,1.1,0,-0.5183055803425709,0.07858095877157799
RN7SL181P,Pseudogene,RN7SL,1.2288663206613808,0.30799999833107,2.69,0,1.8147556939867957,0.12620180946656212
RN7SL182P,Pseudogene,RN7SL,1.076762764848906,0.187000006437302,0.38,0,1.2698227756126068,0.12622117717541656
RN7SL183P,Pseudogene,RN7SL,1.2937937529576593,0.299000009894371,0,0,-0.2311410513551803,0.07863430748683185
RN7SL184P,Pseudogene,RN7SL,0.760177905019864,0.282999992370605,0,0,-0.28239157369012463,0.04426506374097434
RN7SL185P,Pseudogene,RN7SL,1.618143292168326,-0.156000003218651,0,0,-0.06127858279752407,0.05857004192438043
RN7SL186P,Pseudogene,RN7SL,1.0993342011056495,0.28600001335144,0.05,0,1.6800367376433796,0.1263161431436503
RN7SL187P,Pseudogene,RN7SL,1.146345964919521,0.23199999332428,0.15,0,1.0533256884274709,0.12607975900881635
RN7SL188P,Pseudogene,RN7SL,1.157809424568716,0.101000003516674,0,0,-0.05572523927959287,0.050297552748951486
RN7SL189P,Pseudogene,RN7SL,1.1177468147220475,0.30799999833107,0.02,0,-0.07922314263591913,0.054939443877958426
RN7SL18P,Pseudogene,RN7SL,0.8474687540657612,0.30799999833107,0.41,0,1.449635506414753,0.12630175862373838
RN7SL190P,Pseudogene,RN7SL,1.459650792063284,0.0850000008940697,0.15,0,4.326891348338447,0.12686614511735356
RN7SL191P,Pseudogene,RN7SL,1.0021694691348888,0.138999998569489,0.36,0,-0.31611340126530857,0.06100098144557265
RN7SL193P,Pseudogene,RN7SL,1.145224539519056,-0.146999999880791,0,0,-0.34025992714331144,0.055580144842937114
RN7SL196P,Pseudogene,RN7SL,0.6445537002753677,-0.0219999998807907,0.26,0,0.27633253004998176,-0.042143953523519295
RN7SL197P,Pseudogene,RN7SL,1.196532147798439,0.30799999833107,0,0,1.428702223077037,0.12603600748899585
RN7SL198P,Pseudogene,RN7SL,1.1308836239973503,0.32600000500679,0.24,0,3.4955639402675076,0.12674501635698515
RN7SL19P,Pseudogene,RN7SL,1.2145647885181627,0.30799999833107,2.19,0,0.8207585474590283,0.12608041513571105
RN7SL200P,Pseudogene,RN7SL,1.206051483925746,0.305000007152557,3.95,0,-0.5858644173043633,0.13872958490696935
RN7SL201P,Pseudogene,RN7SL,0.8566225134478,0.294999986886978,0,0,-0.4053148538867969,0.0996764997831771
RN7SL202P,Pseudogene,RN7SL,1.2727065430373672,0.257999986410141,0.18,0,4.238692429480609,0.12694555384300474
RN7SL203P,Pseudogene,RN7SL,1.044375393107592,-0.126999996602535,0.37,0,0.4653935147450082,0.12621885160894206
RN7SL204P,Pseudogene,RN7SL,1.140132944804308,0.319999992847443,0.42,0,3.1294286741243775,0.1265271424407485
RN7SL205P,Pseudogene,RN7SL,1.2964204120170837,-0.0299999993294477,0,0,0.8166578519588426,0.12596992256571116
RN7SL208P,Pseudogene,RN7SL,1.1851900528524355,0.206000000238419,0.61,0,1.1127008579934314,0.12611918173035486
RN7SL209P,Pseudogene,RN7SL,1.5982804013068146,-0.1875,0.53,0,0.348611098977114,-0.006425954422854066
RN7SL20P,Pseudogene,RN7SL,1.2279796927243958,0.30799999833107,1.09,0,-0.6568716110590632,0.10495208962408646
RN7SL210P,Pseudogene,RN7SL,0.7839334645517348,0.185000002384186,0.12,0,1.378664717046832,0.12637407684981808
RN7SL211P,Pseudogene,RN7SL,1.0319605740721165,-0.037499999627471,0.21,0,-0.3838858163746365,0.07071366238657234
RN7SL213P,Pseudogene,RN7SL,1.2052905681630166,0.44200000166893,1.35,0,0.8073818865810597,0.126113974228362
RN7SL214P,Pseudogene,RN7SL,1.3500494799688048,-0.118000000715256,0,0,-0.2528935270169442,0.04085590252496372
RN7SL215P,Pseudogene,RN7SL,1.0490219618575616,0.305000007152557,0,0,-0.05260204091158688,0.062030826747500836
RN7SL216P,Pseudogene,RN7SL,1.5618771432101473,0.29899999499321,0,0,-0.15321390342254446,0.09174005611156336
RN7SL217P,Pseudogene,RN7SL,0.8622846413746033,0.259500004351139,0.24,0,1.2172324598449422,0.1264403308432837
RN7SL218P,Pseudogene,RN7SL,1.1500648799227715,0.214000001549721,0,0,-0.4850260700814515,0.1130606383390845
RN7SL219P,Pseudogene,RN7SL,1.3729429325122275,0.194999992847443,1.54,0,-0.5556519462116393,0.14224110583114943
RN7SL220P,Pseudogene,RN7SL,1.2041218015514648,0.306500002741814,14.93,0,-0.5073933847392644,0.11758685359530968
RN7SL221P,Pseudogene,RN7SL,1.359705018176784,0.30799999833107,0.2,0,-0.17099207033661662,0.0668590398590205
RN7SL222P,Pseudogene,RN7SL,1.3475507683943586,-0.0320000015199184,0,0,0.5572050499947525,0.1260526605881883
RN7SL223P,Pseudogene,RN7SL,1.205066952102133,0.305000007152557,0,0,-0.3762398886255965,0.07164624764901406
RN7SL225P,Pseudogene,RN7SL,1.2355147550766834,0.29899999499321,0.08,0,0.6161556310108215,0.12614104623829012
RN7SL228P,Pseudogene,RN7SL,1.1921998035163015,-0.0879999995231628,0,0,-0.22011229785994155,0.04703040829789526
RN7SL229P,Pseudogene,RN7SL,1.2197657817362726,-0.116999998688698,0.67,0,0.6849323972924511,0.1260511044653843
RN7SL22P,Pseudogene,RN7SL,1.1492011760589116,0.301999986171722,0.09,0,0.9409790362177942,0.12620566631256605
RN7SL230P,Pseudogene,RN7SL,1.3068344000082537,-0.0500000007450581,3.07,0,1.2214486719884026,0.12613371377808286
RN7SL231P,Pseudogene,RN7SL,1.1748360337535502,0.27700001001358,1.06,0,-0.18230817381358527,0.06795926440616566
RN7SL233P,Pseudogene,RN7SL,1.2539452251646743,0.25,0.48,0,-0.6920664102951987,0.11752859130704149
RN7SL234P,Pseudogene,RN7SL,1.295176644432801,-0.0654999986290932,0.12,0,1.325540725226935,0.12588972526258857
RN7SL236P,Pseudogene,RN7SL,1.137425455826309,0.291999995708466,0.25,0,-0.6195892301413694,0.12704388767121452
RN7SL237P,Pseudogene,RN7SL,0.9682030031236648,0.0590000003576279,2.04,0,0.7428398347012944,0.1262430025011399
RN7SL238P,Pseudogene,RN7SL,1.1378471931106346,-0.046000000089407,0,0,-0.10933527664449165,0.03172793597701111
RN7SL239P,Pseudogene,RN7SL,1.2620122727799006,-0.074499998241663,2.53,0,0.270115805408751,0.12608836906467846
RN7SL23P,Pseudogene,RN7SL,1.1367583441220122,0.136999994516373,6.1,0,-0.19662431395533495,0.06451167277905245
RN7SL240P,Pseudogene,RN7SL,1.457382492464118,0.207000002264977,0,0,-0.28749607034148633,0.09071121668988967
RN7SL241P,Pseudogene,RN7SL,1.30989456084681,-0.0135000003501773,0.09,0,0.38063798170685864,-0.017604629990909754
RN7SL242P,Pseudogene,RN7SL,0.760177905019864,0.305000007152557,5.47,0,-0.28681978283215953,0.08777507063313948
RN7SL244P,Pseudogene,RN7SL,1.1344193351834897,0.365000009536743,1.3,0,-0.3878812561270845,0.07726629023021636
RN7SL248P,Pseudogene,RN7SL,0.9185053489739664,0.296000003814697,0,0,1.7180733080913073,0.12644648710262085
RN7SL250P,Pseudogene,RN7SL,1.2924384274255434,0.30799999833107,0.1,0,1.7500040281156117,0.12599411702382726
RN7SL251P,Pseudogene,RN7SL,0.760177905019864,0.419999986886978,0.16,0,1.8325046482781697,0.12640091088327476
RN7SL252P,Pseudogene,RN7SL,1.356625184343142,0.30799999833107,0.12,0,-0.22514692898087654,0.06938402930399513
RN7SL253P,Pseudogene,RN7SL,1.1851900528524355,0.284000009298325,0.17,0,0.5926630355012901,0.1261428997864288
RN7SL254P,Pseudogene,RN7SL,1.1129646933354207,0.347000002861023,0.84,0,1.0644473365129388,0.12616331200910974
RN7SL255P,Pseudogene,RN7SL,1.2203937177886468,0.282000005245209,0.08,0,0.5587308860770965,0.1260814303367457
RN7SL258P,Pseudogene,RN7SL,1.1346532360773416,-0.0940000005066395,1.26,0,-0.42742793700195736,0.06611149726995555
RN7SL259P,Pseudogene,RN7SL,1.139504137223756,-0.104000002145767,0,0,-0.5960719086849887,0.08801351030046714
RN7SL25P,Pseudogene,RN7SL,1.416089988510968,0.28099998831749,1.91,0,3.1409759585431125,0.12661836892756803
RN7SL260P,Pseudogene,RN7SL,1.2932977614863317,0.282000005245209,0.44,0,0.42411110434953286,0.12607640377691567
RN7SL261P,Pseudogene,RN7SL,0.8868327507334846,-0.187000006437302,0,0,0.3405010097437597,0.12633723627179502
RN7SL262P,Pseudogene,RN7SL,0.8860786412515684,0.204999998211861,0.71,0,1.1599504104711815,0.1263552807572964
RN7SL263P,Pseudogene,RN7SL,1.5929860703548886,0.471999987959862,0.46,0,1.1567018343456763,0.12582144651974703
