Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,UMAP1,UMAP2
RNU6-939P,Pseudogene,RNU6,1.0712442339467558,-0.204999998211861,0,0,4.789863491294398,7.690082184507642
RNU6-940P,Pseudogene,RNU6,0.9685521147834452,-0.235999993979931,0,0,4.179054641959681,8.186974636747632
RNU6-941P,Pseudogene,RNU6,0.2572909832374924,-0.280499994754791,0,0.07,5.412874126670374,10.434320084287915
RNU6-942P,Pseudogene,RNU6,1.201092019879696,-0.120999999344349,0,0,-11.482771968605505,-3.119026549623217
RNU6-943P,Pseudogene,RNU6,1.0632943695018822,0.0405000001192093,0.34,0,4.839697742698206,7.461767784788404
RNU6-944P,Pseudogene,RNU6,0.9738583944970508,-0.108000002801418,2.02,0,4.383398437736048,8.372639290525708
RNU6-945P,Pseudogene,RNU6,0.9089345015305808,0.184000000357628,0.64,0,2.4279183390116823,10.253348938658032
RNU6-946P,Pseudogene,RNU6,1.330939805812636,0.282999992370605,0,0,-0.14665726399658785,7.271105400755201
RNU6-947P,Pseudogene,RNU6,0.7536683990117115,-0.126999996602535,0,0,-10.452109431984411,-2.630506165788378
RNU6-948P,Pseudogene,RNU6,0.9089345015305808,-0.0379999987781048,0.24,0,4.742990875480189,8.768744103147778
RNU6-949P,Pseudogene,RNU6,0.7141628226311706,0.174999997019768,0,0,5.39881315254928,-0.9834641297318598
RNU6-94P,Pseudogene,RNU6,0.9738583944970508,-0.116999998688698,4.06,0,4.2957438471293585,8.349488846494946
RNU6-950P,Pseudogene,RNU6,1.4607875917455764,0.159999996423721,0,0,-11.978063678505407,-0.4655952532746454
RNU6-951P,Pseudogene,RNU6,0.9413964480138156,0.214000001549721,0,0,2.4098474028086794,10.245215050413403
RNU6-952P,Pseudogene,RNU6,1.1256480516640297,-0.108000002801418,0.26,0,5.252739334342493,6.86612140341023
RNU6-953P,Pseudogene,RNU6,0.9738583944970508,0.277999997138977,0,0,6.34267940544845,-1.3217971404053828
RNU6-954P,Pseudogene,RNU6,1.201092019879696,-0.0240000002086162,0.67,0,4.599104547736658,6.508133522703443
RNU6-955P,Pseudogene,RNU6,1.1021455099259891,0.252000004053116,0,0,1.9487469437098635,8.828462235166821
RNU6-956P,Pseudogene,RNU6,1.079123347170842,0.0649999976158142,0.7,0,5.586493873832239,7.104504696562086
RNU6-957P,Pseudogene,RNU6,0.9823837541795166,0.26800000667572,0,0,1.8437119963145387,10.225727669431958
RNU6-958P,Pseudogene,RNU6,1.1141185028868776,0.248499989509583,0,0,2.280156517264856,8.57946836157063
RNU6-959P,Pseudogene,RNU6,0.7466247691144057,0.30799999833107,0,0,3.0954817774272096,11.1781459967635
RNU6-95P,Pseudogene,RNU6,1.3958636987791062,0.194999992847443,0,0,0.8608355464911593,6.474437824919019
RNU6-960P,Pseudogene,RNU6,1.157809424568716,-0.0230000000447035,0,0,3.631068134543909,7.457738987638746
RNU6-961P,Pseudogene,RNU6,0.8931672703815808,0.282999992370605,0,0,6.629434013602747,-1.1478631575562617
RNU6-964P,Pseudogene,RNU6,1.0571303441714364,0.284000009298325,0,0,1.5091272237277162,9.899708382322583
RNU6-965P,Pseudogene,RNU6,0.868357068426537,-0.0450000017881393,0,0,5.224434757468714,8.812897316648755
RNU6-966P,Pseudogene,RNU6,1.3025356026398056,-0.132500000298023,0,0,3.937399530646814,5.688658348753248
RNU6-967P,Pseudogene,RNU6,1.318616289092149,0.216500014066696,0,0,2.0724530460810793,7.133444420530592
RNU6-968P,Pseudogene,RNU6,0.8440106085641107,0.214000001549721,0,0,6.5936893465495245,-1.0191068728425166
RNU6-969P,Pseudogene,RNU6,1.720174002216378,0.284000009298325,1.37,0,-12.314760303261266,-0.7570554097153803
RNU6-970P,Pseudogene,RNU6,0.7141628226311706,-0.0379999987781048,0,0,5.070622349021448,9.482163063719067
RNU6-971P,Pseudogene,RNU6,1.2451912679323929,-0.0765000022947788,0,0,7.140035057303919,-2.907311805055346
RNU6-972P,Pseudogene,RNU6,0.7790867155976406,-0.193000003695488,0,0,5.280512237784876,9.225887886717114
RNU6-973P,Pseudogene,RNU6,1.266015912846166,-0.270000010728836,0,0,7.6594122889018195,-3.7369564850785393
RNU6-974P,Pseudogene,RNU6,1.4151004078062084,-0.0175000009476207,0,0,3.1438144686198366,5.7164379279158455
RNU6-975P,Pseudogene,RNU6,1.1247291552953242,0.29899999499321,0,0,-11.678241824867712,-1.459806569383349
RNU6-976P,Pseudogene,RNU6,1.8149445033779872,-0.226999998092651,0,0,2.034203195807947,4.660524479582105
RNU6-977P,Pseudogene,RNU6,1.079123347170842,-0.0320000015199184,0,0,0.5548303181803359,-11.968103774354663
RNU6-978P,Pseudogene,RNU6,1.7198528345535296,0.407999992370605,0,0.02,-1.0719353911900389,-9.36325682000896
RNU6-979P,Pseudogene,RNU6,0.8764725550473457,-0.0759999975562096,7.87,0,7.517177963492884,-2.4890581448533196
RNU6-97P,Pseudogene,RNU6,1.1021455099259891,0.239999994635582,1.51,0,0.3643557968115939,9.693442932798657
RNU6-980P,Pseudogene,RNU6,1.3489041839635527,0.298000007867813,0,0,5.62338819527389,-3.450914748475756
RNU6-982P,Pseudogene,RNU6,1.4983416082653973,0.298000007867813,0,0,5.220012569663538,-4.0217822869279045
RNU6-983P,Pseudogene,RNU6,1.0116781379726645,0.214000001549721,0,0,2.963750267264856,9.764134995176587
RNU6-984P,Pseudogene,RNU6,1.115321005318488,-0.188999995589256,0,0,5.247953796622767,6.845670334532056
RNU6-985P,Pseudogene,RNU6,1.001950463569081,0.203999996185303,0,0,6.651657009360804,-1.990582116410937
RNU6-986P,Pseudogene,RNU6,0.8172772408720348,-0.124499995261431,0,0,5.266514206168665,8.964836708738599
RNU6-987P,Pseudogene,RNU6,1.2357389050685337,0.0439999997615814,0,0,2.6448632719493044,6.712159268095289
RNU6-988P,Pseudogene,RNU6,1.103706180429991,0.284000009298325,0,0,2.0847088339305055,8.738225571348462
RNU6-989P,Pseudogene,RNU6,0.8440106085641107,0.204999998211861,0,0,3.542567634818567,10.367256752683911
RNU6-98P,Pseudogene,RNU6,1.006320340980286,0.0570000000298023,0,0,1.0461724939322603,9.893396965696606
RNU6-990P,Pseudogene,RNU6,1.703315788067438,-0.0780000016093254,0,0,2.058359527823938,4.870342365934644
RNU6-991P,Pseudogene,RNU6,1.136168126913226,0.421000003814697,0,0,2.2646770718073976,8.130784622862134
RNU6-992P,Pseudogene,RNU6,1.2221321703780892,0.30799999833107,0,0,-0.04928222871063814,8.325966469480786
RNU6-993P,Pseudogene,RNU6,1.0968720864335204,0.214000001549721,0,0,-11.678560352089391,-1.765991814897265
RNU6-994P,Pseudogene,RNU6,1.3768544508384732,-0.0949999988079071,0.63,0,3.200714731452478,6.3304186980269295
RNU6-995P,Pseudogene,RNU6,1.3634017522958712,0.305999994277954,0,0,1.0570706667876375,6.722906223966871
RNU6-996P,Pseudogene,RNU6,1.201092019879696,0.28099998831749,0,0,0.19716035747290983,8.386653534605298
RNU6-997P,Pseudogene,RNU6,1.5581734311952813,-0.143999993801117,0,0,2.5240907909846437,5.002215496732984
RNU6-998P,Pseudogene,RNU6,1.10049212632274,-0.156000003218651,1.45,0,5.246739769217982,6.993132225706373
RNU6-999P,Pseudogene,RNU6,0.8931672703815808,-0.319999992847443,0,0,1.2184673788523805,-13.553989775941577
RNU6-99P,Pseudogene,RNU6,1.103706180429991,0.379000008106232,0,0,2.1014263870692385,8.639422051145825
RNU4ATAC,Functional,RNU4ATAC,4.836080904160099,3.65599989891052,21.99,1,-5.229722594978796,-4.607914336488451
RNU4ATAC10P,Pseudogene,RNU4ATAC,0.8256509830940844,0.737000018358231,0,0.5,1.2810388448214662,-9.069015868470874
RNU4ATAC11P,Pseudogene,RNU4ATAC,1.2956438798745156,0.754999995231628,2.54,0.55,0.8507957401251925,-9.14625585870525
RNU4ATAC12P,Pseudogene,RNU4ATAC,1.106578919056826,0.592999994754791,0.62,0.49,1.2088070752596987,-9.443229087159839
RNU4ATAC13P,Pseudogene,RNU4ATAC,1.1026756424463962,0.865000009536743,0,0.53,1.0907324793315065,-8.701909430787769
RNU4ATAC14P,Pseudogene,RNU4ATAC,1.1708185192267917,0.003000000026077,0,0,2.8306707384562624,-11.850762732789722
RNU4ATAC15P,Pseudogene,RNU4ATAC,1.0751087513852364,1.42249995470047,0,0.7,1.1290117146945131,-8.814312346742359
RNU4ATAC16P,Pseudogene,RNU4ATAC,1.3507776619968357,0.663500010967255,2.33,0.54,0.7050958516574038,-9.17811048822185
RNU4ATAC17P,Pseudogene,RNU4ATAC,1.186754660182934,0.0480000004172325,3.52,0,0.32372682714225187,-11.120083220765796
RNU4ATAC18P,Pseudogene,RNU4ATAC,1.4059114441191551,0.784000009298325,2.21,0.55,1.010647320983423,-8.733965285585132
RNU4ATAC2P,Pseudogene,RNU4ATAC,0.9648411871405967,0.75,0,0.51,1.2406186106181276,-9.106177695558276
RNU4ATAC3P,Pseudogene,RNU4ATAC,1.2680769888133556,0.306000009179115,0,0,0.30008717798949613,-9.614422210023609
RNU4ATAC4P,Pseudogene,RNU4ATAC,0.6616053854678376,0.838499993085861,0,0.55,1.2983361723399294,-9.129984267518726
RNU4ATAC5P,Pseudogene,RNU4ATAC,1.1026756424463962,1.06950002908707,0,0.56,-12.500131702187048,-2.3848568280198235
RNU4ATAC6P,Pseudogene,RNU4ATAC,1.3783445530579952,0.344999998807907,0,0,-0.10102144456146822,-9.330514319703784
RNU4ATAC7P,Pseudogene,RNU4ATAC,1.1114970475859671,0.157000005245209,0,0,0.7973135652518405,-10.68833292321941
RNU4ATAC8P,Pseudogene,RNU4ATAC,1.46585046413287,-0.112000003457069,0,0,-1.7274509427571165,-10.362546332643237
RNU4ATAC9P,Pseudogene,RNU4ATAC,1.3783445530579952,0.825999975204468,0,0.55,0.8490126224732532,-9.041311629579273
RNU6ATAC,Functional,RNU6ATAC,4.245301223418625,7.1085000038147,167.93,1,-5.172676181557165,-4.8087109406449455
RNU6ATAC10P,Pseudogene,RNU6ATAC,1.345562304228508,3.58699989318848,16.48,0.89,-4.865120029213415,-5.582480319307055
RNU6ATAC11P,Pseudogene,RNU6ATAC,1.3615838832928102,4.96299982070923,0,0.78,-4.960020637276159,-5.515007861421313
RNU6ATAC12P,Pseudogene,RNU6ATAC,1.147741516528988,-0.119999997317791,1.72,0,0.04818698191405668,-12.369099982545581
RNU6ATAC13P,Pseudogene,RNU6ATAC,1.16664766445092,0.0750000029802322,0,0,0.3723321201777591,-11.070616133973804
RNU6ATAC14P,Pseudogene,RNU6ATAC,0.91606899526316,-0.0359999984502792,0,0,1.5234037878489626,-12.854853995607105
RNU6ATAC15P,Pseudogene,RNU6ATAC,1.0334166764745565,3.10999989509583,0,0.78,-4.818898772957311,-5.697164901063647
RNU6ATAC16P,Pseudogene,RNU6ATAC,0.9312814936748368,1.56450003385544,2.28,0.74,1.1416061165309084,-8.800675757692066
RNU6ATAC17P,Pseudogene,RNU6ATAC,1.2719596495261951,0.222000002861023,1.3,0.01,-12.482511615517126,-2.827280886934008
RNU6ATAC18P,Pseudogene,RNU6ATAC,1.10049212632274,2.10999989509583,0.99,0.76,1.1153758408999574,-8.758236296937671
RNU6ATAC19P,Pseudogene,RNU6ATAC,0.8209921374214532,0.405000001192093,0,0,2.6259688379740846,-10.09884966211101
RNU6ATAC20P,Pseudogene,RNU6ATAC,1.0392934992191625,3.83100008964539,0.41,0.68,-4.8367706296467645,-5.571947463319506
RNU6ATAC21P,Pseudogene,RNU6ATAC,0.909707405018277,3.2335000038147,0,0.78,-4.853843784096227,-5.662050612733569
RNU6ATAC22P,Pseudogene,RNU6ATAC,1.7172004948659607,0.282999992370605,0,0,5.115907097098841,-5.05502641992351
RNU6ATAC23P,Pseudogene,RNU6ATAC,0.7906991192176597,0.880999982357025,0,0.55,1.2872166874385012,-9.022336371705737
RNU6ATAC24P,Pseudogene,RNU6ATAC,0.9005184413312235,0.298000007867813,31.44,0.04,2.4112713577723635,-10.182355292604175
RNU6ATAC25P,Pseudogene,RNU6ATAC,1.157809424568716,2.03200006484985,0,0.78,1.0757375004267824,-8.715221770570484
RNU6ATAC26P,Pseudogene,RNU6ATAC,0.8545736228959571,5.06799983978271,0,0.7,-4.811093425514684,-5.574642070100512
RNU6ATAC27P,Pseudogene,RNU6ATAC,0.700523349318887,4.58400011062622,1.24,0.68,-4.844565486671911,-5.651758082673754
RNU6ATAC28P,Pseudogene,RNU6ATAC,1.295176644432801,0.239999994635582,0,0,-11.76036367392777,-1.9427782376267573
RNU6ATAC29P,Pseudogene,RNU6ATAC,1.1948593261549147,3.97699999809265,0.54,0.69,-4.826441383125768,-5.575408347413744
RNU6ATAC2P,Pseudogene,RNU6ATAC,1.3783445530579952,4.34450006484985,1.25,0.76,-4.948738670113073,-5.539958365724291
RNU6ATAC30P,Pseudogene,RNU6ATAC,1.281182559973579,3.994500041008,0.2,0.7,-4.838734721901403,-5.588754542634692
RNU6ATAC31P,Pseudogene,RNU6ATAC,0.9372742960794368,3.08400011062622,0,0.78,-4.847092723610388,-5.675332434938158
RNU6ATAC32P,Pseudogene,RNU6ATAC,1.005466079230727,0.27700001001358,0,0,6.5767215731120245,-3.4784447033860344
RNU6ATAC33P,Pseudogene,RNU6ATAC,0.9372742960794368,4.03550004959106,0,0.78,-4.895099735023962,-5.6182411988236565
RNU6ATAC34P,Pseudogene,RNU6ATAC,1.0908287140564763,5.07399988174438,0,0.78,-4.941174125435339,-5.593204863832201
RNU6ATAC35P,Pseudogene,RNU6ATAC,0.8057727752066064,0.0720000006258488,0.99,0,2.0228433849787844,-13.264945395753589
RNU6ATAC36P,Pseudogene,RNU6ATAC,1.2156998957971517,0.282999992370605,0,0,0.5357632505273952,-9.817560561464038
RNU6ATAC37P,Pseudogene,RNU6ATAC,1.2196771037441436,3.84699988365173,0,0.7,-4.835285281898962,-5.560369380281176
RNU6ATAC38P,Pseudogene,RNU6ATAC,1.0751087513852364,4.13849997520447,0,0.78,-4.90063056922196,-5.602824099824633
RNU6ATAC39P,Pseudogene,RNU6ATAC,1.165579957619513,0.212999999523163,1.55,0,-11.394198512794958,-1.6012216885544917
RNU6ATAC3P,Pseudogene,RNU6ATAC,1.130242533507556,5.24600005149841,0,0.78,-4.934824084999548,-5.563053019807543
RNU6ATAC40P,Pseudogene,RNU6ATAC,1.5212094629369992,0.330000013113022,0,0,-0.8818893191838132,-9.324818976686206
RNU6ATAC41P,Pseudogene,RNU6ATAC,1.0199749692629163,3.64549994468689,0,0.7,-4.819105243446813,-5.5474218209244865
RNU6ATAC42P,Pseudogene,RNU6ATAC,1.4990585181258114,-0.125,0.44,0,2.97525038742782,5.237678639128004
RNU6ATAC4P,Pseudogene,RNU6ATAC,0.9372742960794368,4.60549998283386,0.24,0.77,-4.907219981911169,-5.607658274934496
RNU6ATAC5P,Pseudogene,RNU6ATAC,1.157809424568716,4.0475001335144,0,0.78,-4.9059258458638055,-5.612058528230395
RNU6ATAC6P,Pseudogene,RNU6ATAC,1.2956438798745156,3.93299996852875,1.06,0.76,-4.945434665443884,-5.5641383011796135
RNU6ATAC7P,Pseudogene,RNU6ATAC,1.285441959560543,3.92899990081787,0,0.78,-4.918940162422643,-5.608853228852953
RNU6ATAC8P,Pseudogene,RNU6ATAC,1.0199749692629163,4.30100011825562,0,0.72,-4.9038835523152216,-5.629067786500658
RNU6ATAC9P,Pseudogene,RNU6ATAC,1.1378471931106346,-0.0540000014007092,0.26,0,0.17608862542868986,-12.044377692506519
RNU11,Functional,RNU11,4.013739338504882,5.12800002098083,15.59,0.99,-5.192192172768102,-4.789505370423998
RNU11-2P,Pseudogene,RNU11,1.1985773620535298,0.0500000007450581,0.16,0,0.248674118754877,-11.117377646730151
RNU11-3P,Pseudogene,RNU11,0.9924080782017566,1.46899998188019,3.95,0.7,1.1177925112223757,-8.783843406007495
RNU11-4P,Pseudogene,RNU11,0.9924080782017566,0.885999977588654,0.89,0.56,1.2126327397799623,-9.072967894838062
RNU11-5P,Pseudogene,RNU11,1.4001416297110054,0.305000007152557,0,0,5.775432491538538,-4.444618590638842
RNU11-6P,Pseudogene,RNU11,1.1229880884914614,1.43599998950958,1.99,0.71,1.1396298649287355,-8.805881865785327
RNU12,Functional,RNU12,4.492300567326618,6.10249996185303,89.68,1,-5.160788154366003,-4.828528292939867
RNU12-2P,Pseudogene,RNU12,0.9796848977119904,3.99199998378754,1.99,0.7,-4.872701263191686,-5.594553836152758
VTRNA1-1,Functional,VTRNA,2.631385055837991,0.115000002086163,0,0.54,-1.896962976219641,-9.200287230775562
VTRNA1-2,Functional,VTRNA,3.161210001912337,0.405000001192093,0,0.87,-5.164238071205602,-4.534208663270678
VTRNA1-3,Functional,VTRNA,2.029418766659772,0.328999996185303,1.76,0.8,-1.7010577676319945,-9.358247168824878
VTRNA2-1,Functional,VTRNA,1.9809395623480377,-0.0165000003762543,1.45,0.29,-1.8082784173512327,-9.417800315187183
VTRNA2-2P,Pseudogene,VTRNA,1.5512398115580857,0.300999999046326,0,0,5.145875835654749,-5.024536975190844
VTRNA2-2P,Pseudogene,VTRNA,1.5512398115580857,0.300999999046326,0,0,5.137016678092493,-5.0355738480546135
VTRNA2-2P,Pseudogene,VTRNA,1.5512398115580857,0.300999999046326,0,0,5.124953174827112,-5.04681862191936
VTRNA2-2P,Pseudogene,VTRNA,1.5512398115580857,0.300999999046326,0,0,5.144563579795374,-5.022766955659594
VTRNA3-1P,Pseudogene,VTRNA,0.7151175857630304,0.167999997735023,0,0,2.956559086081995,-13.758434661195484
VTRNA3-1P,Pseudogene,VTRNA,0.7151175857630304,0.167999997735023,0,0,2.962642336127771,-13.762558348939624
VTRNA3-1P,Pseudogene,VTRNA,0.7151175857630304,0.167999997735023,0,0,2.9799062254405153,-13.756929763124194
VTRNA3-1P,Pseudogene,VTRNA,0.7151175857630304,0.167999997735023,0,0,2.965113544700159,-13.763226874635425
RNY1,Functional,RNY,3.87302621669889,2.04900002479553,461.11,1,-5.350482082130895,-4.462409385011401
RNY1P1,Pseudogene,RNY,1.3955738599712202,-0.200000002980232,0,0,7.217180156943812,-3.8721641381241936
RNY1P10,Pseudogene,RNY,1.4754385587424346,-0.193000003695488,0,0,7.1834706308818,-4.488143809602465
RNY1P11,Pseudogene,RNY,1.198793828978228,-0.308999985456467,2.4,0,4.876830959556116,6.464694134428297
RNY1P12,Pseudogene,RNY,1.5547726558494188,0.30799999833107,3.48,0,5.356144809958948,-4.852744944856371
RNY1P13,Pseudogene,RNY,0.7277659240146215,0.30799999833107,2.18,0,3.8081981184458864,10.700605980589184
RNY1P14,Pseudogene,RNY,0.9326798142359102,0.30799999833107,7.13,0,6.483401203391566,-1.267372854516711
RNY1P15,Pseudogene,RNY,1.330939805812636,-0.104000002145767,0.28,0,-0.9448615071797238,-11.234766372010913
RNY1P16,Pseudogene,RNY,1.126517277958751,-0.0879999995231628,6.87,0,4.245331907508387,7.573391071989332
RNY1P2,Pseudogene,RNY,1.2171842668542912,0.30799999833107,0,0,1.7795458080744875,7.874039284422193
RNY1P3,Pseudogene,RNY,1.0596899818086554,-0.166999995708466,0,0,5.351296806571497,6.979199520780836
RNY1P4,Pseudogene,RNY,1.4195750336016433,0.305000007152557,0,0,1.5798855068659914,6.420175186826978
RNY1P5,Pseudogene,RNY,1.3893713094824591,-0.0419999994337559,0,0,2.934448147056116,5.732103935911451
RNY1P6,Pseudogene,RNY,1.083454690880817,-0.284000009298325,0.15,0,0.2358472886061801,-12.83049429254314
RNY1P7,Pseudogene,RNY,1.0104518614417886,0.219999998807907,0,0,-11.856462573769079,-1.391007788942065
RNY1P8,Pseudogene,RNY,1.0359347482983248,0.294999986886978,0,0,1.6457455399012697,9.937106720640454
RNY1P9,Pseudogene,RNY,1.4339841496951988,0.300999999046326,3.42,0,1.4453422071910036,6.225785366728101
RNY3,Functional,RNY,3.166949308379135,1.97699999809265,1.8,0.98,-5.350871658089147,-4.48233354882976
RNY3P1,Pseudogene,RNY,0.9875433327203754,0.239999994635582,0,0,-11.271953677895056,-1.8922582943894526
RNY3P10,Pseudogene,RNY,1.3280755164170566,0.344999998807907,0,0,1.7700637819743288,7.185132614805494
RNY3P11,Pseudogene,RNY,1.0215965510900435,0.30799999833107,9.19,0,1.567911291358484,10.025556198789868
RNY3P12,Pseudogene,RNY,1.123756206199048,-0.197999998927116,0,0,5.111188316581263,7.002226940824781
RNY3P13,Pseudogene,RNY,0.8513304592417029,0.29899999499321,0,0,6.794679546592249,-1.3526244242646357
RNY3P14,Pseudogene,RNY,1.2599690796777203,0.30799999833107,0,0,-10.987588977577673,-1.164884694383349
RNY3P15,Pseudogene,RNY,1.0742561671256128,-0.150999993085861,0,0,5.269291782615198,7.188802353575025
RNY3P16,Pseudogene,RNY,0.5846364421089557,0.261999994516373,0,0,6.764441871879114,-1.386676915452685
RNY3P2,Pseudogene,RNY,0.9194368959810392,-0.0879999995231628,13.19,0,4.860635662314905,8.673748604490552
RNY3P3,Pseudogene,RNY,1.4983416082653973,-0.110500000417233,0,0,2.9280971529460085,5.267056576444898
RNY3P4,Pseudogene,RNY,1.2380536421130823,0.296999990940094,0,0,1.8126015903926027,7.786951653196607
RNY3P5,Pseudogene,RNY,1.157809424568716,0.300000011920929,0,0,1.026115501163019,8.725059143736157
RNY3P7,Pseudogene,RNY,1.0317113684275687,-0.13400000333786,0,0,5.404571438071741,7.419894329740797
RNY3P8,Pseudogene,RNY,1.2680769888133556,0.230000004172325,5.12,0,0.7798843475556506,7.692875496580396
RNY3P9,Pseudogene,RNY,1.1468866941482565,-0.0689999982714653,0,0,4.815448189017786,6.97098790807942
RNY4,Functional,RNY,2.7136158388329283,2.55200004577637,0,0.98,-5.400483226540075,-4.463477023408617
RNY4P10,Pseudogene,RNY,1.157809424568716,0.0115000000223517,0,0,5.381471538779749,6.732619873716627
RNY4P13,Pseudogene,RNY,1.3025356026398056,-0.12050000205636,0,0,7.484839821097864,-3.945989020631518
RNY4P14,Pseudogene,RNY,1.1939909690864885,0.305000007152557,0,0,2.249789738891138,8.0918742339156
RNY4P16,Pseudogene,RNY,0.5912218338223231,0.306500002741814,0,0,7.978832626578821,-1.520295627877917
RNY4P17,Pseudogene,RNY,1.157809424568716,0.0690000001341105,0.86,0,7.346908951041712,-4.211709388063158
RNY4P18,Pseudogene,RNY,1.2879003711494708,0.231000006198883,0,0,5.783711338279261,-4.164800532624926
RNY4P19,Pseudogene,RNY,0.8321755239087647,0.12049999833107,0,0,2.0067756416773928,-13.149764426515308
RNY4P20,Pseudogene,RNY,1.2698554979140757,0.30799999833107,0,0,5.94408550286056,-3.2848597844102043
RNY4P23,Pseudogene,RNY,0.7877878558921161,0.24600000679493,0,0,2.8048299791789186,-10.130628951356616
RNY4P24,Pseudogene,RNY,1.0854463355331714,0.111999999731779,0.25,0,5.334605121848597,7.270751110746656
RNY4P25,Pseudogene,RNY,0.8321755239087647,0.30799999833107,0.61,0,3.553941154716028,10.36815416021565
RNY4P27,Pseudogene,RNY,1.049264791015399,0.284000009298325,0,0,1.8735027554011476,9.0446649710677
RNY4P28,Pseudogene,RNY,1.120460733453596,-0.208000004291534,0,0,4.597385549781336,7.374020210935865
