Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,Sammon1,Sammon2
RNY3P1,Pseudogene,RNY,0.9875433327203754,0.239999994635582,0,0,1.7032853838014284,1.238051955516044
RNY3P10,Pseudogene,RNY,1.3280755164170566,0.344999998807907,0,0,-0.47464593535862476,-0.6835793673538653
RNY3P11,Pseudogene,RNY,1.0215965510900435,0.30799999833107,9.19,0,-0.49561882625376624,-0.47747789448005595
RNY3P12,Pseudogene,RNY,1.123756206199048,-0.197999998927116,0,0,-0.6007658499897963,-0.5942480360975798
RNY3P13,Pseudogene,RNY,0.8513304592417029,0.29899999499321,0,0,-0.24112092680238068,0.21589119379421493
RNY3P14,Pseudogene,RNY,1.2599690796777203,0.30799999833107,0,0,1.9507340864621612,2.689566657127096
RNY3P15,Pseudogene,RNY,1.0742561671256128,-0.150999993085861,0,0,-0.6228076265280535,-0.6195425809281427
RNY3P16,Pseudogene,RNY,0.5846364421089557,0.261999994516373,0,0,-0.19306600937786744,0.5451350163562592
RNY3P2,Pseudogene,RNY,0.9194368959810392,-0.0879999995231628,13.19,0,-0.6069321394707816,-0.48874441408712527
RNY3P3,Pseudogene,RNY,1.4983416082653973,-0.110500000417233,0,0,-0.47684877628106614,-0.7045733428931167
RNY3P4,Pseudogene,RNY,1.2380536421130823,0.296999990940094,0,0,-0.5231004333030576,-0.6792736176210237
RNY3P5,Pseudogene,RNY,1.157809424568716,0.300000011920929,0,0,-0.4620457477878684,-0.5039009490936001
RNY3P7,Pseudogene,RNY,1.0317113684275687,-0.13400000333786,0,0,-0.6436291956243269,-0.6778848300509348
RNY3P8,Pseudogene,RNY,1.2680769888133556,0.230000004172325,5.12,0,-0.41437957162168093,-0.4544870413477293
RNY3P9,Pseudogene,RNY,1.1468866941482565,-0.0689999982714653,0,0,-0.5501876733202706,-0.5470811063578657
RNY4P10,Pseudogene,RNY,1.157809424568716,0.0115000000223517,0,0,-0.6170290167926566,-0.7612770760169915
RNY4P13,Pseudogene,RNY,1.3025356026398056,-0.12050000205636,0,0,-0.25040252587143547,-0.16634942515618092
RNY4P14,Pseudogene,RNY,1.1939909690864885,0.305000007152557,0,0,-0.5856322970918121,-0.8196708012834257
RNY4P16,Pseudogene,RNY,0.5912218338223231,0.306500002741814,0,0,-0.5324514436042566,-0.46454742665797505
RNY4P17,Pseudogene,RNY,1.157809424568716,0.0690000001341105,0.86,0,-0.4133549761390343,-0.44775941152887616
RNY4P18,Pseudogene,RNY,1.2879003711494708,0.231000006198883,0,0,-0.3155411840715684,-0.41997969649301975
RNY4P19,Pseudogene,RNY,0.8321755239087647,0.12049999833107,0,0,-0.9054966514448322,-1.1283181564322766
RNY4P20,Pseudogene,RNY,1.2698554979140757,0.30799999833107,0,0,-0.09565308354824843,0.1135800431522446
RNY4P23,Pseudogene,RNY,0.7877878558921161,0.24600000679493,0,0,-0.9077684199523587,-1.1381045485494508
RNY4P24,Pseudogene,RNY,1.0854463355331714,0.111999999731779,0.25,0,-0.5914308236442664,-0.6819664879137473
RNY4P25,Pseudogene,RNY,0.8321755239087647,0.30799999833107,0.61,0,-0.6761110791891521,-0.7117011776685178
RNY4P27,Pseudogene,RNY,1.049264791015399,0.284000009298325,0,0,-0.5585909136009909,-0.5968694013577046
RNY4P28,Pseudogene,RNY,1.120460733453596,-0.208000004291534,0,0,-0.5628703262297965,-0.4996532205124539
RNY4P29,Pseudogene,RNY,1.2891074005507357,0.118000000715256,0,0,-0.19186334743196976,-0.05555720854568014
RNY4P3,Pseudogene,RNY,1.4624961152446938,0.30799999833107,0.44,0,1.268122975691644,0.7382114966636195
RNY4P30,Pseudogene,RNY,1.0968720864335204,0.19200000166893,0,0,-0.24029301084882093,-0.04435084991465247
RNY4P34,Pseudogene,RNY,1.1334344893146375,-0.0790000036358833,0,0,-0.44980913470751926,-0.4052969923326865
RNY4P36,Pseudogene,RNY,1.049264791015399,0.30799999833107,0,0,0.8141077699674866,1.562408786203001
RNY4P37,Pseudogene,RNY,1.230172513604261,0.214000001549721,0,0,-0.27877320956558965,-0.40137695289810704
RNY4P6,Pseudogene,RNY,1.230172513604261,0.214000001549721,0.43,0,0.25350425759710976,0.7643050749640551
RNY4P7,Pseudogene,RNY,0.9045386129443096,-0.415500000119209,0,0,-0.5977612185457268,-0.3778466917546453
RNY4P9,Pseudogene,RNY,0.8952134726046772,0.211999997496605,0,0,-0.13797518915931495,0.38809688483336546
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,0.10645635306217995,0.12166683740651964
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,0.10645739067159823,0.12166670695390384
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,0.10645870653664115,0.12166588425503948
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,0.10645719359102149,0.12166668139444604
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,-0.9478542016496255,-1.1384493376362403
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,-0.9478540284258218,-1.1384475960401423
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,-0.9478550125467425,-1.1384482290859235
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,-0.9478563040552975,-1.138450536038414
RN7SL100P,Pseudogene,RN7SL,1.4818380007278789,0.301999986171722,0.19,0,2.198876292866742,3.9073392123353625
RN7SL101P,Pseudogene,RN7SL,1.3694520075543952,0.305000007152557,0.39,0,-0.21196139866685196,-0.2680959940674979
RN7SL104P,Pseudogene,RN7SL,1.17361569657648,-0.298000007867813,0.03,0,-0.15293422938567358,-0.01056131260248566
RN7SL105P,Pseudogene,RN7SL,1.1384480629538545,0.289000004529953,4.67,0,-0.11228507439097284,-0.04714069738559222
RN7SL106P,Pseudogene,RN7SL,1.5570540537303423,-0.0515000000596046,0,0,-0.1435602527693186,-0.4138302666000711
RN7SL107P,Pseudogene,RN7SL,1.165991823328919,0.0509999990463257,2.05,0,-0.3420424098406448,-0.25518127399517043
RN7SL108P,Pseudogene,RN7SL,1.2513697821096226,0.44200000166893,0.17,0,0.44049776004485386,0.6944994851409908
RN7SL110P,Pseudogene,RN7SL,0.7364158884182647,-0.17399999499321,0.49,0,0.5542020838279471,1.3809266694005837
RN7SL111P,Pseudogene,RN7SL,0.7312480576223469,0.30799999833107,0.21,0,-0.2481457901062884,0.15003174596618804
RN7SL113P,Pseudogene,RN7SL,0.6737753841971793,0.30799999833107,2.05,0,0.7622428845551917,1.3496241832027807
RN7SL116P,Pseudogene,RN7SL,1.0818874950888002,-0.0160000007599592,1.86,0,-0.044497166863238416,-0.016763709212881464
RN7SL117P,Pseudogene,RN7SL,1.3729429325122275,-0.0614999998360872,0.17,0,0.011882531700788625,0.05431830817401692
RN7SL118P,Pseudogene,RN7SL,1.012124794987222,0.282999992370605,4.36,0,0.7779895341520315,1.188408828573937
RN7SL11P,Pseudogene,RN7SL,1.126196880553188,0.30799999833107,1.58,0,1.0806383092367844,2.032081571833313
RN7SL120P,Pseudogene,RN7SL,1.1734554978736986,-0.137000001966953,0,0,-0.34706224702633354,-0.39842602803777805
RN7SL121P,Pseudogene,RN7SL,1.730352546608191,0.153999999165535,0,0,4.1365930221312395,7.029195358195244
RN7SL122P,Pseudogene,RN7SL,1.14242325281365,0.293000012636185,0.1,0,0.5116683607450061,1.253168395885879
RN7SL124P,Pseudogene,RN7SL,0.840935266265699,0.229000002145767,2.21,0,-0.3931478218059864,-0.18947674987692348
RN7SL125P,Pseudogene,RN7SL,1.016036841968465,0.282999992370605,0.9,0,-0.11125071715458575,0.16259418597397857
RN7SL126P,Pseudogene,RN7SL,0.697009018135013,0.301999986171722,0,0,2.1700536998875166,3.8739459245048637
RN7SL127P,Pseudogene,RN7SL,1.0536065763575315,0.30799999833107,2.82,0,-0.164909656746659,0.0038917059571913527
RN7SL12P,Pseudogene,RN7SL,1.0899378376112396,-0.100999999791384,0.99,0,-0.19979509124665398,-0.1562044816249476
RN7SL130P,Pseudogene,RN7SL,1.3324298623725224,0.30799999833107,4.36,0,-0.07343080837582897,-0.11708979943502822
RN7SL131P,Pseudogene,RN7SL,1.4924887113581105,0.157000005245209,0,0,2.9531899372616324,5.480353141285533
RN7SL132P,Pseudogene,RN7SL,1.2555973827248577,-0.0720000006258488,0.07,0,1.0003821296227722,1.4425659718483252
RN7SL135P,Pseudogene,RN7SL,1.2369402845212545,0.303000003099442,0,0,0.7316091567398373,0.7919002255726222
RN7SL138P,Pseudogene,RN7SL,1.1134334535922146,0.307000011205673,5.74,0,0.21535509378144957,0.8702136081742534
RN7SL140P,Pseudogene,RN7SL,1.016036841968465,0.29899999499321,0.07,0,1.5191227559808242,2.584402567325135
RN7SL141P,Pseudogene,RN7SL,1.2013360946652842,0.30799999833107,9.23,0,-0.18223378753055272,-0.2075713238815014
RN7SL143P,Pseudogene,RN7SL,1.286454916187462,0.214000001549721,0.19,0,0.8548218656317265,0.7911674731100681
RN7SL144P,Pseudogene,RN7SL,0.9066236511029606,0.237000003457069,0.71,0,-0.16141799049429875,0.09391984441490982
RN7SL146P,Pseudogene,RN7SL,1.473575631269275,0.239999994635582,2.91,0,1.2295510936738194,0.9502497428267825
RN7SL147P,Pseudogene,RN7SL,0.7925943711812687,0.305000007152557,0.19,0,0.8627850744536744,1.1997388986444089
RN7SL148P,Pseudogene,RN7SL,0.9586164052880768,0.293999999761581,0.08,0,0.5794061500532459,1.2209250121686217
RN7SL149P,Pseudogene,RN7SL,1.0877640145414271,0.305000007152557,0,0,-0.08331712619914113,0.08993159160569653
RN7SL14P,Pseudogene,RN7SL,1.165579957619513,0.214000001549721,0.55,0,-0.10381332201462957,-0.2965014373615819
RN7SL150P,Pseudogene,RN7SL,1.45830958056365,-0.238500006496906,0,0,1.4675298437237267,2.4028303395138653
RN7SL151P,Pseudogene,RN7SL,1.7428509359232265,0.130999997258186,0.53,0,1.4254310820901415,1.406233999748433
RN7SL152P,Pseudogene,RN7SL,1.177235757195708,-0.136500000953674,0.2,0,0.025438946872329966,0.26735715241869845
RN7SL153P,Pseudogene,RN7SL,0.8445664638121113,0.109499998390675,13.02,0,0.3295500597283308,0.6566173838172147
RN7SL154P,Pseudogene,RN7SL,1.3936594925364174,0.0719999969005585,0.29,0,3.5541742178409916,6.033097290594462
RN7SL155P,Pseudogene,RN7SL,1.3999368707712991,0.305000007152557,0.15,0,3.833659698019118,6.52053690759553
RN7SL156P,Pseudogene,RN7SL,0.9940403283303778,0.281999990344048,0.13,0,1.551206320781741,2.4102591118495367
RN7SL159P,Pseudogene,RN7SL,1.260902044564561,0.165999993681908,0,0,0.8864104071590213,0.924070000754692
RN7SL15P,Pseudogene,RN7SL,1.234740283344046,0.215000003576279,7.01,0,0.6475031682386373,0.7924115949331487
RN7SL160P,Pseudogene,RN7SL,0.9417393558992022,0.277999997138977,1.18,0,0.0015724360776154082,0.32286034192581087
RN7SL162P,Pseudogene,RN7SL,1.1062631145707935,0.293000012636185,0.35,0,0.490219770553364,0.7850273569552338
RN7SL163P,Pseudogene,RN7SL,1.5227710910088548,0.123000003397465,0.2,0,2.9633386059899447,5.69951908389411
RN7SL164P,Pseudogene,RN7SL,1.3526882386050345,-0.090999998152256,0.21,0,0.010990528858763064,-0.02668398852309503
RN7SL165P,Pseudogene,RN7SL,0.7161707780837419,0.143999993801117,13.77,0,-0.3311978625118948,-0.1272823828927932
RN7SL166P,Pseudogene,RN7SL,1.3769662085049372,0.306999996304512,3.26,0,0.06469750126509877,0.19320617181441221
RN7SL167P,Pseudogene,RN7SL,1.230651739359463,0.30799999833107,0,0,1.1785232598619009,1.1315709456173901
RN7SL168P,Pseudogene,RN7SL,1.1329102971586362,0.294999986886978,0.6,0,0.8502986628642576,1.527543549821193
RN7SL169P,Pseudogene,RN7SL,1.2499534272160533,0.159999996423721,0.41,0,-0.12356561502976926,-0.152071586937628
RN7SL16P,Pseudogene,RN7SL,1.4203610041177557,0.29899999499321,3.74,0,-0.07235105792635065,-0.19825340357370547
RN7SL170P,Pseudogene,RN7SL,1.295176644432801,0.30799999833107,0.1,0,1.3016034324860255,1.4687863033534927
RN7SL172P,Pseudogene,RN7SL,1.1234190456211304,0.30799999833107,5.87,0,0.32644878786998166,0.5280216458925743
RN7SL173P,Pseudogene,RN7SL,1.094367812263581,-0.0850000008940697,3.16,0,0.6849874156908543,0.9780165269837787
RN7SL174P,Pseudogene,RN7SL,1.4302351715260608,-0.100000001490116,2.83,0,0.17711128112735045,0.4597183623827327
RN7SL176P,Pseudogene,RN7SL,1.0525540223351963,-0.0379999987781048,0.3,0,0.6003531427214783,1.0796557256134103
RN7SL177P,Pseudogene,RN7SL,1.277849866580857,0.30799999833107,1.68,0,-0.0431786195659949,0.027207431596198643
RN7SL178P,Pseudogene,RN7SL,1.79384289135482,-0.190999999642372,1.16,0,0.8883755335853841,0.6734284904590943
RN7SL180P,Pseudogene,RN7SL,0.909707405018277,0.28999999165535,1.1,0,-0.16331316810032492,0.17959058768330646
RN7SL181P,Pseudogene,RN7SL,1.2288663206613808,0.30799999833107,2.69,0,2.09682097314683,3.0244469810101875
RN7SL182P,Pseudogene,RN7SL,1.076762764848906,0.187000006437302,0.38,0,0.7501270503332115,1.5239879749169944
RN7SL183P,Pseudogene,RN7SL,1.2937937529576593,0.299000009894371,0,0,-0.14657706577132093,-0.22464003885479153
RN7SL184P,Pseudogene,RN7SL,0.760177905019864,0.282999992370605,0,0,-0.2916299040541678,-0.08929491552340704
RN7SL185P,Pseudogene,RN7SL,1.618143292168326,-0.156000003218651,0,0,-0.18028723092776286,-0.5390301927698378
RN7SL186P,Pseudogene,RN7SL,1.0993342011056495,0.28600001335144,0.05,0,1.1127486814915688,1.9841061651692393
RN7SL187P,Pseudogene,RN7SL,1.146345964919521,0.23199999332428,0.15,0,0.8079800603602142,1.139179477854937
RN7SL188P,Pseudogene,RN7SL,1.157809424568716,0.101000003516674,0,0,-0.31925480131407014,-0.38916108121292337
RN7SL189P,Pseudogene,RN7SL,1.1177468147220475,0.30799999833107,0.02,0,-0.2923945902824503,-0.37824564826296664
RN7SL18P,Pseudogene,RN7SL,0.8474687540657612,0.30799999833107,0.41,0,0.8351412585517664,1.1221073180692698
RN7SL190P,Pseudogene,RN7SL,1.459650792063284,0.0850000008940697,0.15,0,3.682299084846366,6.527601824351619
RN7SL191P,Pseudogene,RN7SL,1.0021694691348888,0.138999998569489,0.36,0,-0.27081709312447405,-0.19532691340931868
RN7SL193P,Pseudogene,RN7SL,1.145224539519056,-0.146999999880791,0,0,-0.2607410354440891,-0.3274608019509662
RN7SL196P,Pseudogene,RN7SL,0.6445537002753677,-0.0219999998807907,0.26,0,-0.7401987382861709,-0.9044805201586998
RN7SL197P,Pseudogene,RN7SL,1.196532147798439,0.30799999833107,0,0,1.0803639453854523,1.2806937977898052
RN7SL198P,Pseudogene,RN7SL,1.1308836239973503,0.32600000500679,0.24,0,3.2511233328042093,5.277585716225526
RN7SL19P,Pseudogene,RN7SL,1.2145647885181627,0.30799999833107,2.19,0,0.6133797133737032,0.8419557821224023
RN7SL200P,Pseudogene,RN7SL,1.206051483925746,0.305000007152557,3.95,0,0.22015468698742088,0.5307379523291716
RN7SL201P,Pseudogene,RN7SL,0.8566225134478,0.294999986886978,0,0,0.07246101531258235,0.38251327266001856
RN7SL202P,Pseudogene,RN7SL,1.2727065430373672,0.257999986410141,0.18,0,3.8852254140450286,6.3848107381993335
RN7SL203P,Pseudogene,RN7SL,1.044375393107592,-0.126999996602535,0.37,0,0.27007032963293237,0.5127952502600536
RN7SL204P,Pseudogene,RN7SL,1.140132944804308,0.319999992847443,0.42,0,3.1726621107908364,5.005181473267157
RN7SL205P,Pseudogene,RN7SL,1.2964204120170837,-0.0299999993294477,0,0,0.8706558619104936,1.2379475610516941
RN7SL208P,Pseudogene,RN7SL,1.1851900528524355,0.206000000238419,0.61,0,0.6370693089905372,1.0972910970383856
RN7SL209P,Pseudogene,RN7SL,1.5982804013068146,-0.1875,0.53,0,-0.6278901163360399,-1.0621811410866062
RN7SL20P,Pseudogene,RN7SL,1.2279796927243958,0.30799999833107,1.09,0,-0.01154268527540172,0.1267740222524561
RN7SL210P,Pseudogene,RN7SL,0.7839334645517348,0.185000002384186,0.12,0,0.6704477758239711,1.492448529427053
RN7SL211P,Pseudogene,RN7SL,1.0319605740721165,-0.037499999627471,0.21,0,-0.18525405184494131,-0.0733339006600962
RN7SL213P,Pseudogene,RN7SL,1.2052905681630166,0.44200000166893,1.35,0,0.9000197517432807,0.8176160761259164
RN7SL214P,Pseudogene,RN7SL,1.3500494799688048,-0.118000000715256,0,0,-0.5540753437107921,-0.7723976931542502
RN7SL215P,Pseudogene,RN7SL,1.0490219618575616,0.305000007152557,0,0,-0.1952463083827382,-0.2033147013941418
RN7SL216P,Pseudogene,RN7SL,1.5618771432101473,0.29899999499321,0,0,-0.0772277597878545,-0.29271180777949757
RN7SL217P,Pseudogene,RN7SL,0.8622846413746033,0.259500004351139,0.24,0,1.8251254662919567,2.1573076724309423
RN7SL218P,Pseudogene,RN7SL,1.1500648799227715,0.214000001549721,0,0,0.07746909946268452,0.2904521645002155
RN7SL219P,Pseudogene,RN7SL,1.3729429325122275,0.194999992847443,1.54,0,0.19043042906191082,0.43842285830768135
RN7SL220P,Pseudogene,RN7SL,1.2041218015514648,0.306500002741814,14.93,0,0.08575975141541331,0.3144692133255613
RN7SL221P,Pseudogene,RN7SL,1.359705018176784,0.30799999833107,0.2,0,-0.23279572199377932,-0.45712923187576476
RN7SL222P,Pseudogene,RN7SL,1.3475507683943586,-0.0320000015199184,0,0,0.6446757150852319,0.8392616522744526
RN7SL223P,Pseudogene,RN7SL,1.205066952102133,0.305000007152557,0,0,-0.18946904039359158,-0.2794615361072653
RN7SL225P,Pseudogene,RN7SL,1.2355147550766834,0.29899999499321,0.08,0,0.4564176490222577,0.5498949588217679
RN7SL228P,Pseudogene,RN7SL,1.1921998035163015,-0.0879999995231628,0,0,-0.39055422947314433,-0.46990441838042696
RN7SL229P,Pseudogene,RN7SL,1.2197657817362726,-0.116999998688698,0.67,0,0.9146564484714085,1.1823040032203829
RN7SL22P,Pseudogene,RN7SL,1.1492011760589116,0.301999986171722,0.09,0,0.8370411646935363,1.3188823785794983
RN7SL230P,Pseudogene,RN7SL,1.3068344000082537,-0.0500000007450581,3.07,0,0.8880843157003565,1.7063503727178913
RN7SL231P,Pseudogene,RN7SL,1.1748360337535502,0.27700001001358,1.06,0,-0.19986765532643752,-0.27644537607844655
RN7SL233P,Pseudogene,RN7SL,1.2539452251646743,0.25,0.48,0,0.04539999148909055,0.31593430555395857
RN7SL234P,Pseudogene,RN7SL,1.295176644432801,-0.0654999986290932,0.12,0,1.6093219393787208,2.4010563225657657
RN7SL236P,Pseudogene,RN7SL,1.137425455826309,0.291999995708466,0.25,0,0.1719305425697222,0.5081221691065373
RN7SL237P,Pseudogene,RN7SL,0.9682030031236648,0.0590000003576279,2.04,0,0.6524154792858516,0.9173354601521925
RN7SL238P,Pseudogene,RN7SL,1.1378471931106346,-0.046000000089407,0,0,-0.3744438057443737,-0.5851889595231247
RN7SL239P,Pseudogene,RN7SL,1.2620122727799006,-0.074499998241663,2.53,0,0.5581065165093213,0.6691961175193395
RN7SL23P,Pseudogene,RN7SL,1.1367583441220122,0.136999994516373,6.1,0,-0.18711728755322965,-0.2542120620004246
RN7SL240P,Pseudogene,RN7SL,1.457382492464118,0.207000002264977,0,0,-0.1143376737083667,-0.2040514597902626
RN7SL241P,Pseudogene,RN7SL,1.30989456084681,-0.0135000003501773,0.09,0,-0.7249417690733704,-1.09028858162581
RN7SL242P,Pseudogene,RN7SL,0.760177905019864,0.305000007152557,5.47,0,-0.01087695238527794,0.41471289423471036
RN7SL244P,Pseudogene,RN7SL,1.1344193351834897,0.365000009536743,1.3,0,-0.10619568343836616,-0.18141808820199531
RN7SL248P,Pseudogene,RN7SL,0.9185053489739664,0.296000003814697,0,0,1.715016709672821,2.1724242518723447
RN7SL250P,Pseudogene,RN7SL,1.2924384274255434,0.30799999833107,0.1,0,1.1407973157203806,1.9109831681384284
RN7SL251P,Pseudogene,RN7SL,0.760177905019864,0.419999986886978,0.16,0,0.9612393522739734,1.836071645326262
RN7SL252P,Pseudogene,RN7SL,1.356625184343142,0.30799999833107,0.12,0,-0.23061081627475788,-0.3875095832445945
RN7SL253P,Pseudogene,RN7SL,1.1851900528524355,0.284000009298325,0.17,0,0.44196060749588034,0.6257493586670616
RN7SL254P,Pseudogene,RN7SL,1.1129646933354207,0.347000002861023,0.84,0,1.2231238310167811,1.4436052665229482
RN7SL255P,Pseudogene,RN7SL,1.2203937177886468,0.282000005245209,0.08,0,0.8102588917448061,1.0633518075377049
RN7SL258P,Pseudogene,RN7SL,1.1346532360773416,-0.0940000005066395,1.26,0,-0.246723001948373,-0.2022852809188968
RN7SL259P,Pseudogene,RN7SL,1.139504137223756,-0.104000002145767,0,0,-0.13995023147612032,0.04121101934343272
RN7SL25P,Pseudogene,RN7SL,1.416089988510968,0.28099998831749,1.91,0,3.249005446809452,4.6743649980063005
RN7SL260P,Pseudogene,RN7SL,1.2932977614863317,0.282000005245209,0.44,0,0.6064580764642193,0.44005088969320544
RN7SL261P,Pseudogene,RN7SL,0.8868327507334846,-0.187000006437302,0,0,0.09530156714151848,0.45091778862276144
RN7SL262P,Pseudogene,RN7SL,0.8860786412515684,0.204999998211861,0.71,0,0.8908748497008427,1.544176088435845
RN7SL263P,Pseudogene,RN7SL,1.5929860703548886,0.471999987959862,0.46,0,1.0297235429703835,1.1913704709204098
RN7SL265P,Pseudogene,RN7SL,1.2041218015514648,0.305000007152557,0.51,0,0.2867779937185228,0.8018166298678687
RN7SL267P,Pseudogene,RN7SL,0.6787158695747646,0.30799999833107,0.07,0,0.39506861897114176,0.5350445593799411
RN7SL268P,Pseudogene,RN7SL,1.0839893605861468,0.202000007033348,1.66,0,0.12393855183706291,0.3495608432245701
RN7SL269P,Pseudogene,RN7SL,0.7174622335852044,0.44200000166893,1.06,0,1.1299357963099568,1.502242292315563
RN7SL26P,Pseudogene,RN7SL,1.0522111708621231,0.160999998450279,0.14,0,2.017258971381145,3.016460400921729
RN7SL270P,Pseudogene,RN7SL,1.100124969252125,0.20100000500679,0.42,0,-0.33543751393873206,-0.4206958724242053
RN7SL271P,Pseudogene,RN7SL,0.8477519854469243,0.0949999988079071,0.13,0,0.18566668122336458,0.614017992539267
RN7SL272P,Pseudogene,RN7SL,1.201878295400051,0.146999999880791,0.38,0,1.3598876925906334,1.4752012419215759
RN7SL273P,Pseudogene,RN7SL,1.312700317487608,0.30799999833107,2.77,0,-0.1602704660185103,-0.14385397894829793
RN7SL274P,Pseudogene,RN7SL,1.4174652146374354,0.163000002503395,0.78,0,3.560267456925587,6.435297243770629
RN7SL277P,Pseudogene,RN7SL,0.8924780981050519,0.305000007152557,1.82,0,-0.33422526511858275,-0.1763785185557905
RN7SL278P,Pseudogene,RN7SL,1.1851900528524355,0.305000007152557,0.1,0,0.844291310943034,1.3437520058596584
RN7SL279P,Pseudogene,RN7SL,1.4064938432260812,-0.113500002771616,0.07,0,3.4275862319093813,5.3766153272039325
RN7SL280P,Pseudogene,RN7SL,1.073385820693914,0.194999992847443,9.18,0,1.5797387951973754,2.2661206006942063
