Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,tSNE1,tSNE2
RN7SL146P,Pseudogene,RN7SL,1.473575631269275,0.239999994635582,2.91,0,11.765419427023316,11.668327920442673
RN7SL147P,Pseudogene,RN7SL,0.7925943711812687,0.305000007152557,0.19,0,21.025551435842402,26.34816492442168
RN7SL148P,Pseudogene,RN7SL,0.9586164052880768,0.293999999761581,0.08,0,20.5296107389827,25.284782981581092
RN7SL149P,Pseudogene,RN7SL,1.0877640145414271,0.305000007152557,0,0,22.887927384910466,-16.871466389596236
RN7SL14P,Pseudogene,RN7SL,1.165579957619513,0.214000001549721,0.55,0,11.500402691124208,-18.32878004520829
RN7SL150P,Pseudogene,RN7SL,1.45830958056365,-0.238500006496906,0,0,22.459207218693034,11.93967950081231
RN7SL151P,Pseudogene,RN7SL,1.7428509359232265,0.130999997258186,0.53,0,16.32374616327321,9.882078691128926
RN7SL152P,Pseudogene,RN7SL,1.177235757195708,-0.136500000953674,0.2,0,16.335346753218555,-9.992551085281617
RN7SL153P,Pseudogene,RN7SL,0.8445664638121113,0.109499998390675,13.02,0,16.579954830833536,29.21327235180525
RN7SL154P,Pseudogene,RN7SL,1.3936594925364174,0.0719999969005585,0.29,0,36.15478456145751,6.152163078544634
RN7SL155P,Pseudogene,RN7SL,1.3999368707712991,0.305000007152557,0.15,0,36.69861550566031,6.850114438570374
RN7SL156P,Pseudogene,RN7SL,0.9940403283303778,0.281999990344048,0.13,0,26.5879477809372,19.7087520731646
RN7SL159P,Pseudogene,RN7SL,1.260902044564561,0.165999993681908,0,0,13.758723810274361,18.757227399259882
RN7SL15P,Pseudogene,RN7SL,1.234740283344046,0.215000003576279,7.01,0,10.508030905016291,19.709124678502796
RN7SL160P,Pseudogene,RN7SL,0.9417393558992022,0.277999997138977,1.18,0,24.419384934021338,-10.406846284652344
RN7SL162P,Pseudogene,RN7SL,1.1062631145707935,0.293000012636185,0.35,0,10.510094426685129,20.269910813853688
RN7SL163P,Pseudogene,RN7SL,1.5227710910088548,0.123000003397465,0.2,0,35.68007486333557,4.777154353518757
RN7SL164P,Pseudogene,RN7SL,1.3526882386050345,-0.090999998152256,0.21,0,11.64988536360642,-10.838321087794508
RN7SL165P,Pseudogene,RN7SL,0.7161707780837419,0.143999993801117,13.77,0,25.408905011363174,-5.731074555756857
RN7SL166P,Pseudogene,RN7SL,1.3769662085049372,0.306999996304512,3.26,0,22.17008173071454,-22.768130562562
RN7SL167P,Pseudogene,RN7SL,1.230651739359463,0.30799999833107,0,0,16.27880825038279,15.180484691747965
RN7SL168P,Pseudogene,RN7SL,1.1329102971586362,0.294999986886978,0.6,0,19.594245232319878,19.919471171351873
RN7SL169P,Pseudogene,RN7SL,1.2499534272160533,0.159999996423721,0.41,0,14.893921444705935,-21.96395563475825
RN7SL16P,Pseudogene,RN7SL,1.4203610041177557,0.29899999499321,3.74,0,12.976204469672886,-24.81789001574708
RN7SL170P,Pseudogene,RN7SL,1.295176644432801,0.30799999833107,0.1,0,17.90837228178362,14.135697351794608
RN7SL172P,Pseudogene,RN7SL,1.1234190456211304,0.30799999833107,5.87,0,8.1831103719204,20.308806039504837
RN7SL173P,Pseudogene,RN7SL,1.094367812263581,-0.0850000008940697,3.16,0,13.500061617967413,25.413523493801378
RN7SL174P,Pseudogene,RN7SL,1.4302351715260608,-0.100000001490116,2.83,0,15.807481127497622,-12.280171572790563
RN7SL176P,Pseudogene,RN7SL,1.0525540223351963,-0.0379999987781048,0.3,0,14.29299487140219,25.42851999829988
RN7SL177P,Pseudogene,RN7SL,1.277849866580857,0.30799999833107,1.68,0,20.609292603267804,-21.254830926339647
RN7SL178P,Pseudogene,RN7SL,1.79384289135482,-0.190999999642372,1.16,0,10.37432017487066,22.756410912714397
RN7SL180P,Pseudogene,RN7SL,0.909707405018277,0.28999999165535,1.1,0,26.597190799097252,-12.40368999742625
RN7SL181P,Pseudogene,RN7SL,1.2288663206613808,0.30799999833107,2.69,0,30.11116910012868,10.732373117010194
RN7SL182P,Pseudogene,RN7SL,1.076762764848906,0.187000006437302,0.38,0,19.723828563299055,19.376450543023306
RN7SL183P,Pseudogene,RN7SL,1.2937937529576593,0.299000009894371,0,0,12.402999353227955,-21.336892401117503
RN7SL184P,Pseudogene,RN7SL,0.760177905019864,0.282999992370605,0,0,25.233651586967135,-5.89598590344158
RN7SL185P,Pseudogene,RN7SL,1.618143292168326,-0.156000003218651,0,0,4.555695969860056,-24.188503076968214
RN7SL186P,Pseudogene,RN7SL,1.0993342011056495,0.28600001335144,0.05,0,26.475059796364498,9.756196274296334
RN7SL187P,Pseudogene,RN7SL,1.146345964919521,0.23199999332428,0.15,0,15.203501202695865,18.80006199019156
RN7SL188P,Pseudogene,RN7SL,1.157809424568716,0.101000003516674,0,0,10.238497994509142,-17.81741415943076
RN7SL189P,Pseudogene,RN7SL,1.1177468147220475,0.30799999833107,0.02,0,9.956257375584283,-18.817202361334648
RN7SL18P,Pseudogene,RN7SL,0.8474687540657612,0.30799999833107,0.41,0,21.199890342839726,26.012054092776552
RN7SL190P,Pseudogene,RN7SL,1.459650792063284,0.0850000008940697,0.15,0,36.72382331834187,5.391424906493429
RN7SL191P,Pseudogene,RN7SL,1.0021694691348888,0.138999998569489,0.36,0,15.595697901302225,-17.197829682035533
RN7SL192P,Pseudogene,RN7SL,1.1732985138606051,0.30799999833107,21.5,0.12,12.959087554425983,-19.29720938563978
RN7SL193P,Pseudogene,RN7SL,1.145224539519056,-0.146999999880791,0,0,11.350376701968115,-7.196574889144955
RN7SL196P,Pseudogene,RN7SL,0.6445537002753677,-0.0219999998807907,0.26,0,-11.70001929216156,32.05912334973364
RN7SL197P,Pseudogene,RN7SL,1.196532147798439,0.30799999833107,0,0,18.54957041691677,17.177904226904882
RN7SL198P,Pseudogene,RN7SL,1.1308836239973503,0.32600000500679,0.24,0,34.792045288534524,7.508564672497849
RN7SL199P,Pseudogene,RN7SL,0.024721909421396,0.231000006198883,1.55,0.23,-19.40376328437147,6.768221608633411
RN7SL19P,Pseudogene,RN7SL,1.2145647885181627,0.30799999833107,2.19,0,10.495036829677789,19.96324216104349
RN7SL2,Functional,RN7SL,2.8945235614217903,0.305000007152557,3901077.06,1,12.839688694556346,6.263612532517154
RN7SL200P,Pseudogene,RN7SL,1.206051483925746,0.305000007152557,3.95,0,21.147544288076688,-15.823582024831836
RN7SL201P,Pseudogene,RN7SL,0.8566225134478,0.294999986886978,0,0,25.493766058426978,-9.661751492161502
RN7SL202P,Pseudogene,RN7SL,1.2727065430373672,0.257999986410141,0.18,0,36.587680213103724,6.150749599389707
RN7SL203P,Pseudogene,RN7SL,1.044375393107592,-0.126999996602535,0.37,0,12.717969429437964,27.262494228382252
RN7SL204P,Pseudogene,RN7SL,1.140132944804308,0.319999992847443,0.42,0,34.337893285042405,8.493172165371556
RN7SL205P,Pseudogene,RN7SL,1.2964204120170837,-0.0299999993294477,0,0,14.464411415404989,22.799795555975184
RN7SL208P,Pseudogene,RN7SL,1.1851900528524355,0.206000000238419,0.61,0,16.699429801272167,18.766823130862857
RN7SL209P,Pseudogene,RN7SL,1.5982804013068146,-0.1875,0.53,0,-27.547023199662487,21.042535094155156
RN7SL20P,Pseudogene,RN7SL,1.2279796927243958,0.30799999833107,1.09,0,22.604970480963694,-20.63020138164727
RN7SL210P,Pseudogene,RN7SL,0.7839334645517348,0.185000002384186,0.12,0,19.69112987918378,26.468969886991996
RN7SL211P,Pseudogene,RN7SL,1.0319605740721165,-0.037499999627471,0.21,0,14.227914363378465,-6.065794158990553
RN7SL213P,Pseudogene,RN7SL,1.2052905681630166,0.44200000166893,1.35,0,6.995893357173821,18.00613795577806
RN7SL214P,Pseudogene,RN7SL,1.3500494799688048,-0.118000000715256,0,0,1.6767230661985424,-15.877283268418763
RN7SL215P,Pseudogene,RN7SL,1.0490219618575616,0.305000007152557,0,0,12.33676756813204,-17.033473126405543
RN7SL216P,Pseudogene,RN7SL,1.5618771432101473,0.29899999499321,0,0,8.428780413787205,-25.69016272117029
RN7SL217P,Pseudogene,RN7SL,0.8622846413746033,0.259500004351139,0.24,0,30.00949598308066,13.504294342315045
RN7SL218P,Pseudogene,RN7SL,1.1500648799227715,0.214000001549721,0,0,21.140002406402633,-16.016596945742183
RN7SL219P,Pseudogene,RN7SL,1.3729429325122275,0.194999992847443,1.54,0,19.358311863936326,-16.248253490245073
RN7SL220P,Pseudogene,RN7SL,1.2041218015514648,0.306500002741814,14.93,0,21.508952866661474,-16.428766732666155
RN7SL221P,Pseudogene,RN7SL,1.359705018176784,0.30799999833107,0.2,0,11.66609106280095,-23.406418114132713
RN7SL222P,Pseudogene,RN7SL,1.3475507683943586,-0.0320000015199184,0,0,10.199564651191334,23.387537787468702
RN7SL223P,Pseudogene,RN7SL,1.205066952102133,0.305000007152557,0,0,16.32974415401304,-20.473441438858487
RN7SL225P,Pseudogene,RN7SL,1.2355147550766834,0.29899999499321,0.08,0,8.124845997990652,19.54621754156115
RN7SL228P,Pseudogene,RN7SL,1.1921998035163015,-0.0879999995231628,0,0,9.65742643874163,-7.219826993004128
RN7SL229P,Pseudogene,RN7SL,1.2197657817362726,-0.116999998688698,0.67,0,13.738807927685404,23.69567651182137
RN7SL22P,Pseudogene,RN7SL,1.1492011760589116,0.301999986171722,0.09,0,12.38957118567931,15.079741367515453
RN7SL230P,Pseudogene,RN7SL,1.3068344000082537,-0.0500000007450581,3.07,0,24.246968957238554,9.215508567995816
RN7SL231P,Pseudogene,RN7SL,1.1748360337535502,0.27700001001358,1.06,0,11.562017775673056,-19.271978829079984
RN7SL233P,Pseudogene,RN7SL,1.2539452251646743,0.25,0.48,0,23.870030343937938,-20.60980933540457
RN7SL234P,Pseudogene,RN7SL,1.295176644432801,-0.0654999986290932,0.12,0,22.582697927879543,12.38630272182117
RN7SL236P,Pseudogene,RN7SL,1.137425455826309,0.291999995708466,0.25,0,25.37348261674027,-17.550948972699793
RN7SL237P,Pseudogene,RN7SL,0.9682030031236648,0.0590000003576279,2.04,0,14.331742763062955,26.795013030776516
RN7SL238P,Pseudogene,RN7SL,1.1378471931106346,-0.046000000089407,0,0,9.463992363183776,-7.039269778234397
RN7SL239P,Pseudogene,RN7SL,1.2620122727799006,-0.074499998241663,2.53,0,9.793774411751748,25.162187278927227
RN7SL23P,Pseudogene,RN7SL,1.1367583441220122,0.136999994516373,6.1,0,11.302273335204676,-17.959557445875415
RN7SL240P,Pseudogene,RN7SL,1.457382492464118,0.207000002264977,0,0,12.527483731050102,-25.083363261698064
RN7SL241P,Pseudogene,RN7SL,1.30989456084681,-0.0135000003501773,0.09,0,-22.752590294219445,25.519451216998416
RN7SL242P,Pseudogene,RN7SL,0.760177905019864,0.305000007152557,5.47,0,25.9599305245871,-9.291559904255323
RN7SL244P,Pseudogene,RN7SL,1.1344193351834897,0.365000009536743,1.3,0,16.870668423086247,-19.492066950591692
RN7SL246P,Pseudogene,RN7SL,1.2203937177886468,0.206000000238419,16.36,0.05,10.658685455825566,-19.4638458176847
RN7SL248P,Pseudogene,RN7SL,0.9185053489739664,0.296000003814697,0,0,28.179435456992493,12.118206371998667
RN7SL250P,Pseudogene,RN7SL,1.2924384274255434,0.30799999833107,0.1,0,23.573878643366264,14.466215078182447
RN7SL251P,Pseudogene,RN7SL,0.760177905019864,0.419999986886978,0.16,0,22.8156235218297,18.992392996931
RN7SL252P,Pseudogene,RN7SL,1.356625184343142,0.30799999833107,0.12,0,11.998836419690793,-23.568554680116485
RN7SL253P,Pseudogene,RN7SL,1.1851900528524355,0.284000009298325,0.17,0,8.313170313031408,19.975475038531428
RN7SL254P,Pseudogene,RN7SL,1.1129646933354207,0.347000002861023,0.84,0,20.748468515619546,20.836225858857706
RN7SL255P,Pseudogene,RN7SL,1.2203937177886468,0.282000005245209,0.08,0,11.150383989451425,14.157510755440795
RN7SL258P,Pseudogene,RN7SL,1.1346532360773416,-0.0940000005066395,1.26,0,12.722918355790256,-7.6526836209450515
RN7SL259P,Pseudogene,RN7SL,1.139504137223756,-0.104000002145767,0,0,14.878283648028791,-8.620892386262923
RN7SL25P,Pseudogene,RN7SL,1.416089988510968,0.28099998831749,1.91,0,34.15005380747734,7.459702686673673
RN7SL260P,Pseudogene,RN7SL,1.2932977614863317,0.282000005245209,0.44,0,6.8514576500722635,19.363544889771855
RN7SL261P,Pseudogene,RN7SL,0.8868327507334846,-0.187000006437302,0,0,13.596541936243984,28.305987583172207
RN7SL262P,Pseudogene,RN7SL,0.8860786412515684,0.204999998211861,0.71,0,21.40464303964786,21.835448471737095
RN7SL263P,Pseudogene,RN7SL,1.5929860703548886,0.471999987959862,0.46,0,16.192669917303775,16.22196791566431
RN7SL265P,Pseudogene,RN7SL,1.2041218015514648,0.305000007152557,0.51,0,28.52504754344028,-20.811786924127084
RN7SL266P,Pseudogene,RN7SL,0.8172772408720348,0.44200000166893,0.19,0.01,27.163169518353367,-11.344401194327736
RN7SL267P,Pseudogene,RN7SL,0.6787158695747646,0.30799999833107,0.07,0,19.164865972269446,29.593114072209193
RN7SL268P,Pseudogene,RN7SL,1.0839893605861468,0.202000007033348,1.66,0,25.03217263541428,-16.813923556129613
RN7SL269P,Pseudogene,RN7SL,0.7174622335852044,0.44200000166893,1.06,0,23.305417644684,25.39789894676355
RN7SL26P,Pseudogene,RN7SL,1.0522111708621231,0.160999998450279,0.14,0,30.173352810129217,10.685738794339338
RN7SL270P,Pseudogene,RN7SL,1.100124969252125,0.20100000500679,0.42,0,9.992217918855465,-18.62567558838495
RN7SL271P,Pseudogene,RN7SL,0.8477519854469243,0.0949999988079071,0.13,0,17.06200143924439,29.006460424831435
RN7SL272P,Pseudogene,RN7SL,1.201878295400051,0.146999999880791,0.38,0,17.502177827779565,13.380454041531339
RN7SL273P,Pseudogene,RN7SL,1.312700317487608,0.30799999833107,2.77,0,14.540327291860187,-24.053470121555602
RN7SL274P,Pseudogene,RN7SL,1.4174652146374354,0.163000002503395,0.78,0,36.545486900310834,5.647046118451602
RN7SL275P,Pseudogene,RN7SL,1.9803725381429085,0.0640000030398369,0.06,0.53,33.71641181869474,4.923573115170916
RN7SL277P,Pseudogene,RN7SL,0.8924780981050519,0.305000007152557,1.82,0,23.903701321117172,-6.303236145667133
RN7SL278P,Pseudogene,RN7SL,1.1851900528524355,0.305000007152557,0.1,0,18.462639232041017,17.101697094532305
RN7SL279P,Pseudogene,RN7SL,1.4064938432260812,-0.113500002771616,0.07,0,34.80823503864,8.309656961533737
RN7SL280P,Pseudogene,RN7SL,1.073385820693914,0.194999992847443,9.18,0,26.4575844076212,19.502101591994457
RN7SL282P,Pseudogene,RN7SL,1.4969657206545015,0.305000007152557,0.26,0,11.380710250444032,12.850155841066316
RN7SL283P,Pseudogene,RN7SL,0.7909787157944694,0.214000001549721,0,0,23.652382200016664,-4.016454730090288
RN7SL284P,Pseudogene,RN7SL,1.0483438062458557,0.303000003099442,1.68,0,34.32133819163943,-18.149532322393338
RN7SL285P,Pseudogene,RN7SL,1.3683202290357552,0.30799999833107,1.37,0,22.802932542448332,-22.87715545784469
RN7SL286P,Pseudogene,RN7SL,0.9548943707783226,-0.034000001847744,0.29,0,-13.66955658057955,31.486421659802886
RN7SL288P,Pseudogene,RN7SL,1.0503838078561547,-0.10700000077486,19.7,0.04,18.714268336636923,-9.454315336899144
RN7SL28P,Pseudogene,RN7SL,1.0606777614337566,0.44200000166893,0,0,9.489428813567642,20.60703794284923
RN7SL290P,Pseudogene,RN7SL,0.6715294662498553,0.277999997138977,0.02,0,23.179610078820957,25.757087323381498
RN7SL291P,Pseudogene,RN7SL,0.6850706283780292,-0.150999993085861,0.1,0,19.045315513252085,-3.6702674929923993
RN7SL292P,Pseudogene,RN7SL,1.331916104954989,0.319999992847443,0,0,14.33549844671918,-24.069354375941266
RN7SL293P,Pseudogene,RN7SL,1.5080364747051604,0.263999998569489,0.14,0.02,-15.078558945877235,14.90517749772066
RN7SL294P,Pseudogene,RN7SL,1.4011456426136666,0.293000012636185,0,0,15.703757080760136,-24.644664572093376
RN7SL296P,Pseudogene,RN7SL,1.1849153308295222,0.279000014066696,15,0,20.11630669765181,-15.872866673597798
RN7SL297P,Pseudogene,RN7SL,0.7468463523668509,0.189999997615814,1.75,0,24.912116585504133,-5.595767512532382
RN7SL299P,Pseudogene,RN7SL,0.8063315635389272,0.30799999833107,0,0,18.989408968732018,29.37520076783294
RN7SL3,Functional,RN7SL,1.4637189380835274,0.266999989748001,100883.77,0.75,12.129059738852503,6.381792672600302
RN7SL300P,Pseudogene,RN7SL,1.288882189614231,0.291999995708466,6.17,0,14.196350289111832,17.679508846150053
RN7SL301P,Pseudogene,RN7SL,1.5968445419387325,0.209999993443489,6.21,0,24.385304993478233,-24.809975170806776
RN7SL302P,Pseudogene,RN7SL,1.227277990042839,0.30799999833107,0,0,9.746147004106525,-20.750490037479402
RN7SL303P,Pseudogene,RN7SL,1.3423208866513798,0.301999986171722,0.12,0,18.83594757788175,19.571828052683912
RN7SL304P,Pseudogene,RN7SL,0.9693288205691576,0.266999989748001,0.37,0,23.535803487112695,16.070633126355155
RN7SL305P,Pseudogene,RN7SL,1.1990126069377094,0.211999997496605,0,0,8.801234353856938,19.298993321686545
RN7SL306P,Pseudogene,RN7SL,1.3377392675760165,-0.0139999999664724,0.66,0,-9.320297239859354,-18.26921995368177
RN7SL307P,Pseudogene,RN7SL,1.2834023113015938,0.214000001549721,0,0,17.73840618284297,-16.556276919636026
RN7SL308P,Pseudogene,RN7SL,1.1811995139539426,0.305000007152557,4.14,0,21.150545888481613,-18.912026031535774
RN7SL309P,Pseudogene,RN7SL,1.117326577555824,-0.214500002563,0,0,10.250753875747815,-6.613767255762644
RN7SL30P,Pseudogene,RN7SL,1.4983416082653973,0.305000007152557,3.57,0,11.560286125196129,12.585014788475954
RN7SL310P,Pseudogene,RN7SL,1.1866516522270114,0.197999998927116,0.24,0,16.49885356266235,14.553199563286064
RN7SL311P,Pseudogene,RN7SL,0.5448514939146899,0.270000010728836,0.24,0,20.046310770176017,27.900160490049736
RN7SL313P,Pseudogene,RN7SL,0.735691405194705,0.184000000357628,0.18,0,19.504156851151983,28.0000319700443
RN7SL314P,Pseudogene,RN7SL,1.2014255330284964,-0.175499998033047,0.19,0,1.4125095466430908,-10.2844760410257
RN7SL316P,Pseudogene,RN7SL,1.2259158613080523,0.277999997138977,0.59,0,12.340876884608816,-20.216049000276247
RN7SL317P,Pseudogene,RN7SL,1.84756823069476,0.365000009536743,0.12,0.21,18.49666820464055,8.995386622892795
RN7SL318P,Pseudogene,RN7SL,2.0115476871294864,0.305000007152557,0.19,0.65,19.59066026808693,8.702418424967815
RN7SL319P,Pseudogene,RN7SL,1.4616689115596009,-0.0659999996423721,0,0,1.063053397316111,-21.359821546946616
RN7SL320P,Pseudogene,RN7SL,1.1185616474646918,-0.0949999988079071,0.39,0,12.738260191652712,26.274479760902736
RN7SL321P,Pseudogene,RN7SL,0.6273081163215116,-0.118000000715256,5.77,0,18.66596711515469,27.378982356477593
RN7SL322P,Pseudogene,RN7SL,1.3359339514254416,0.307000011205673,0.1,0,29.2202298234787,-22.619593153484328
RN7SL323P,Pseudogene,RN7SL,1.0596899818086554,0.214000001549721,0.06,0,21.04860734686512,20.56070173963565
RN7SL325P,Pseudogene,RN7SL,0.8591518698213088,-0.181999996304512,0,0,14.639481341341739,-4.192417821053498
RN7SL326P,Pseudogene,RN7SL,1.1617209428949618,0.217999994754791,2.82,0,22.407575318571812,15.04171532060981
RN7SL327P,Pseudogene,RN7SL,0.98128242710084,-0.0829999968409538,1.36,0,-14.906597453758964,35.543204657977526
RN7SL328P,Pseudogene,RN7SL,1.2851684612712748,0.303000003099442,2.63,0,18.419478303295463,14.570603011409625
RN7SL329P,Pseudogene,RN7SL,1.312700317487608,0.30799999833107,6.33,0,15.929374162294986,-24.008992960489127
RN7SL32P,Pseudogene,RN7SL,1.1742906975163134,0.252000004053116,0.76,0,37.098697031412925,6.309462836097565
RN7SL330P,Pseudogene,RN7SL,1.3463777347590606,0.174999997019768,0.1,0,10.76314239605001,-22.67935603736264
RN7SL331P,Pseudogene,RN7SL,0.3093741782248391,0.187000006437302,1.35,0.06,-18.679863770279386,4.634615701631749
RN7SL332P,Pseudogene,RN7SL,1.1623677293898529,0.226999998092651,0.07,0,21.300656474586187,-16.53552922089416
RN7SL333P,Pseudogene,RN7SL,0.760177905019864,-0.0390000008046627,2.14,0,17.73203725318904,-4.854425133913205
RN7SL334P,Pseudogene,RN7SL,0.9212677141729568,0.305000007152557,2.73,0,25.523148431283904,21.065620003632798
RN7SL335P,Pseudogene,RN7SL,1.371090108041901,-0.126500003039837,0,0,10.629515893422552,-9.439177283338518
RN7SL336P,Pseudogene,RN7SL,1.2045896033391692,-0.0010000000474974,1.37,0,10.92742175541585,-8.03906687833454
RN7SL337P,Pseudogene,RN7SL,1.5809291478330307,0.293000012636185,1.08,0,33.018674352835745,-20.240034447124234
RN7SL338P,Pseudogene,RN7SL,1.2091798085939491,0.30799999833107,0.33,0,21.48981580464844,-19.833915701853723
RN7SL339P,Pseudogene,RN7SL,1.5254921472358085,0.0850000008940697,0,0,37.711722165691185,5.01694660003183
RN7SL33P,Pseudogene,RN7SL,1.208590539681379,0.27700001001358,0.11,0,24.52287656319774,13.537222008948444
RN7SL340P,Pseudogene,RN7SL,1.3729429325122275,0.305000007152557,0,0,8.289096229153635,17.164367913008522
RN7SL341P,Pseudogene,RN7SL,1.2122031559242932,0.30799999833107,0.19,0,19.751054433944645,14.411566015848651
RN7SL342P,Pseudogene,RN7SL,1.4059114441191551,0.284000009298325,0,0,9.317587560310255,17.47955780875408
RN7SL343P,Pseudogene,RN7SL,1.3441235848441415,0.287000000476837,0.06,0,8.156118416489232,16.896677200383227
RN7SL344P,Pseudogene,RN7SL,0.6688696337880082,-0.0850000008940697,2.38,0,18.052303987830058,26.35617124792412
RN7SL346P,Pseudogene,RN7SL,1.1814381883354246,-0.144499994814396,0.88,0,12.127564771989222,-7.434451085959095
RN7SL34P,Pseudogene,RN7SL,1.2478612687018384,0.204999998211861,0.64,0,33.04990195173354,-18.72896303895417
RN7SL350P,Pseudogene,RN7SL,1.1732985138606051,0.305000007152557,0,0,17.231269729709005,-19.879031840951303
RN7SL351P,Pseudogene,RN7SL,0.9103743459310468,0.196999996900558,1.58,0,27.50802054132776,-14.10251088479499
RN7SL352P,Pseudogene,RN7SL,1.178708511654794,0.305000007152557,0,0,9.3196382244623,-20.32161716550165
RN7SL353P,Pseudogene,RN7SL,1.3507776619968357,0.224000006914139,0.42,0,36.91196910838033,5.743647049130308
RN7SL354P,Pseudogene,RN7SL,1.3232107709356753,0.413499996066093,0.7,0,16.406746367817526,12.435806789681395
RN7SL356P,Pseudogene,RN7SL,1.358558639312485,0.219999998807907,6.42,0,35.06927881860866,8.541767841137677
