Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,MDS1,MDS2
RN7SL36P,Pseudogene,RN7SL,1.0697152292210963,-0.0700000002980232,3.39,0,0.6389514879675648,0.9633385351508308
RN7SL370P,Pseudogene,RN7SL,0.7182343210036441,0.30799999833107,0,0,0.07323228601428688,0.6408861708041346
RN7SL371P,Pseudogene,RN7SL,1.4570186017044515,0.175999999046326,0,0,3.944943938686374,6.734244338101968
RN7SL372P,Pseudogene,RN7SL,0.8392175694860492,0.202999994158745,0.16,0,0.46786991701639963,1.3232834095570205
RN7SL375P,Pseudogene,RN7SL,1.3287611516862443,-0.0449999999254942,1.89,0,-0.10192551483388086,-0.11853105612628353
RN7SL376P,Pseudogene,RN7SL,1.4472617807108952,0.268999993801117,0.21,0,2.3678825902567717,5.15914380630284
RN7SL378P,Pseudogene,RN7SL,1.1888915567719032,0.305000007152557,0.74,0,0.3982775240383952,1.0068435063890053
RN7SL379P,Pseudogene,RN7SL,1.2565986246172414,0.214000001549721,0.1,0,0.19934810577252712,0.4673154727720531
RN7SL37P,Pseudogene,RN7SL,1.3237495375362194,-0.0299999993294477,3.47,0,-0.13244987876876338,7.06314290286321e-4
RN7SL380P,Pseudogene,RN7SL,1.477334752777615,0.282000005245209,0.07,0,0.4645181828714823,0.7458719249890008
RN7SL382P,Pseudogene,RN7SL,1.145492303030751,0.30799999833107,2.28,0,0.78828315196587,1.0744056807220037
RN7SL383P,Pseudogene,RN7SL,1.4059114441191551,0.303000003099442,0,0,0.056327852775865155,0.002550708262880991
RN7SL384P,Pseudogene,RN7SL,1.0839893605861468,0.30799999833107,0.85,0,-0.17735138663404973,-0.2548205395613544
RN7SL385P,Pseudogene,RN7SL,1.3843373554625953,0.261000007390976,0.96,0,0.8994911548407203,1.3176915701916356
RN7SL386P,Pseudogene,RN7SL,1.2630648268022358,0.287000000476837,0,0,1.10290437108751,1.8524217645920422
RN7SL387P,Pseudogene,RN7SL,1.2468716879970787,0.277999997138977,0.44,0,3.203228495339817,5.3763609054354085
RN7SL388P,Pseudogene,RN7SL,0.7479653804735954,0.30799999833107,1.03,0,1.2757341727589708,2.0610268117140174
RN7SL38P,Pseudogene,RN7SL,1.2673319377035943,-0.209000006318092,0,0,0.8323284149249982,0.5815123882317436
RN7SL390P,Pseudogene,RN7SL,1.1496558370717531,0.284000009298325,2.54,0,-0.12637356679101652,-0.1267729313525562
RN7SL391P,Pseudogene,RN7SL,1.1618862183171974,0.163000002503395,0.21,0,3.836014030926374,7.624962140274627
RN7SL392P,Pseudogene,RN7SL,1.103597612047104,0.206000000238419,0,0,1.0849573665756784,1.654653099232219
RN7SL393P,Pseudogene,RN7SL,0.9152952883414848,-0.183000005781651,10,0,-0.35437731472953626,-0.20766219902752497
RN7SL394P,Pseudogene,RN7SL,1.181681783838174,-0.149000003933907,9.51,0,0.055735556561161366,0.3452711282534382
RN7SL395P,Pseudogene,RN7SL,1.3010435801854645,0.230000004172325,0.41,0,-0.0978619482486083,-0.1868141273527675
RN7SL397P,Pseudogene,RN7SL,0.722659573724098,0.282999992370605,0.2,0,-0.30373462516231864,-0.2440702937694835
RN7SL398P,Pseudogene,RN7SL,1.2355147550766834,0.305000007152557,8.41,0,-0.24293493269109828,-0.3626752335549009
RN7SL399P,Pseudogene,RN7SL,1.4068006986695152,0.279000014066696,1.14,0,0.5354801223042186,1.0131094136235796
RN7SL39P,Pseudogene,RN7SL,1.1928945586465558,0.305000007152557,0.62,0,0.49389676566664337,0.822731370420199
RN7SL400P,Pseudogene,RN7SL,1.4081465974484384,0.273999989032745,0,0,0.8636831253388346,0.9955915815950147
RN7SL401P,Pseudogene,RN7SL,1.2937937529576593,0.30799999833107,0.06,0,0.8632093205049167,0.781282608478891
RN7SL402P,Pseudogene,RN7SL,1.3156925279189955,0.30799999833107,0.56,0,0.06119126940926065,0.1521531847425858
RN7SL403P,Pseudogene,RN7SL,1.4804776248583582,0.214000001549721,0.96,0,2.200825556480336,3.9673633845098557
RN7SL404P,Pseudogene,RN7SL,1.100124969252125,0.216999992728233,14.04,0,-0.2116731866301014,-0.1991353616697495
RN7SL405P,Pseudogene,RN7SL,1.213897078354052,-0.0160000007599592,0.2,0,2.7384754615595233,4.851117368777877
RN7SL408P,Pseudogene,RN7SL,1.3612083775334904,0.305000007152557,0.51,0,0.5783876272288396,0.6302091660246518
RN7SL40P,Pseudogene,RN7SL,0.6906231655322166,0.28999999165535,0.55,0,0.12419995353578259,0.6761458496825558
RN7SL411P,Pseudogene,RN7SL,0.7409980317239783,0.305000007152557,5.8,0,0.5965377373424366,0.8918047047856841
RN7SL413P,Pseudogene,RN7SL,1.075944111720423,-0.158999994397163,1.2,0,-0.1112239083524445,0.05897974815847897
RN7SL414P,Pseudogene,RN7SL,1.1696238064520703,-0.0379999987781048,1.26,0,-0.2077799513474987,-0.230444889241133
RN7SL415P,Pseudogene,RN7SL,1.1658219465380495,0.239999994635582,0.19,0,-0.0694326688108332,-0.022080772968951824
RN7SL416P,Pseudogene,RN7SL,1.4103517487196109,0.202999994158745,0,0,0.6330069172612794,1.3105444233897885
RN7SL418P,Pseudogene,RN7SL,0.89558777788939,-0.122000001370907,0,0,0.7843677112210491,0.9321637099549199
RN7SL419P,Pseudogene,RN7SL,1.294971516677902,0.282999992370605,1.44,0,0.880195298359411,1.1828083446158666
RN7SL41P,Pseudogene,RN7SL,1.1344193351834897,-0.187000006437302,0,0,-0.12630230622836514,0.1401454611513318
RN7SL420P,Pseudogene,RN7SL,1.1888915567719032,0.232999995350838,0.05,0,1.27254885360334,1.998636398545187
RN7SL422P,Pseudogene,RN7SL,1.450588819287242,0.293999999761581,0,0,0.48593778918266295,0.7998800863445004
RN7SL423P,Pseudogene,RN7SL,0.7198223067219978,-0.111000001430511,0.07,0,0.3646729246628678,0.7856678150740243
RN7SL424P,Pseudogene,RN7SL,1.4903290862960636,0.30799999833107,0.13,0,0.9068135976021188,0.7819122322495541
RN7SL426P,Pseudogene,RN7SL,1.295176644432801,0.214000001549721,0.18,0,0.4955219589572571,1.036666972100254
RN7SL428P,Pseudogene,RN7SL,0.9843723852608516,0.165999993681908,2.47,0,-0.6183994274775405,-0.7423727296485472
RN7SL42P,Pseudogene,RN7SL,1.0751087513852364,-0.0570000000298023,0.15,0,-0.6268076453584677,-0.7923586188702353
RN7SL430P,Pseudogene,RN7SL,1.0908287140564763,0.310000002384186,1.44,0,-0.6255976459021643,-0.8415787328279267
RN7SL432P,Pseudogene,RN7SL,0.8042501707574639,0.27700001001358,0.37,0,1.0298781203197827,1.7547606097573245
RN7SL434P,Pseudogene,RN7SL,1.1535370650684624,0.305000007152557,1.71,0,-0.04823180348143956,0.07645431283486238
RN7SL435P,Pseudogene,RN7SL,1.2563463968724369,0.200000002980232,0.59,0,-0.2839115985810441,-0.2751289451185105
RN7SL43P,Pseudogene,RN7SL,1.4084691968980256,0.200000002980232,0.06,0,1.1520049627609914,1.4482837813175549
RN7SL441P,Pseudogene,RN7SL,1.0795790580438027,0.28999999165535,2.47,0,-0.18676255292322996,-0.1133538445976714
RN7SL442P,Pseudogene,RN7SL,1.3133900659951372,0.194999992847443,0.57,0,0.18635678020707414,0.4122846361925855
RN7SL443P,Pseudogene,RN7SL,1.3055299373585176,0.30799999833107,4.44,0,0.39833387650211954,0.8206100824040997
RN7SL444P,Pseudogene,RN7SL,0.7409980317239783,0.30799999833107,11.06,0,-0.2688900341314393,-0.15352073584046544
RN7SL445P,Pseudogene,RN7SL,1.102487472541542,0.307000011205673,0.08,0,0.440944645096081,0.8419543716627236
RN7SL446P,Pseudogene,RN7SL,1.2438628277461206,-0.105999998748302,0.18,0,-0.24600825870354634,-0.27366124522692115
RN7SL447P,Pseudogene,RN7SL,1.049117111241857,-0.108999997377396,0,0,-0.2724143803337067,-0.1608742926916012
RN7SL448P,Pseudogene,RN7SL,1.1185616474646918,0.30799999833107,0.46,0,-0.11559345516709828,-0.15456704028150436
RN7SL44P,Pseudogene,RN7SL,0.7590935962404165,0.214000001549721,0.17,0,1.426147937188672,2.249557857626264
RN7SL451P,Pseudogene,RN7SL,1.394018036270026,0.159999996423721,0,0,0.9635889986122973,1.3077866245757899
RN7SL452P,Pseudogene,RN7SL,1.157809424568716,-0.138999998569489,2.56,0,-0.18493002238558656,0.09796294266683803
RN7SL453P,Pseudogene,RN7SL,1.0557532746827198,0.301999986171722,0.04,0,1.785952789688183,2.177550090448548
RN7SL454P,Pseudogene,RN7SL,1.5437458994249549,-0.180000007152557,0.03,0,0.013189008775262388,0.33504537176018545
RN7SL455P,Pseudogene,RN7SL,1.749031258391039,0.305000007152557,1.47,0,4.126383534969306,6.90385874975365
RN7SL456P,Pseudogene,RN7SL,1.3422739769576302,0.30799999833107,0,0,-0.15018050208924832,-0.2898435804050282
RN7SL457P,Pseudogene,RN7SL,1.2465613665217186,0.30799999833107,0.2,0,-0.002954498985273428,0.07632136267597749
RN7SL459P,Pseudogene,RN7SL,1.4836829381062686,0.30799999833107,0.18,0,0.180747263506069,0.2940372418960929
RN7SL45P,Pseudogene,RN7SL,1.165579957619513,0.206000000238419,0.85,0,0.5282625232754958,0.8061075816746185
RN7SL460P,Pseudogene,RN7SL,1.319364227996909,0.300000011920929,0.09,0,3.6368678341287914,5.648464937935398
RN7SL461P,Pseudogene,RN7SL,1.2193950322585414,0.305000007152557,0,0,0.5543264994533085,0.7730478748289044
RN7SL462P,Pseudogene,RN7SL,1.0779604987363909,0.284999996423721,0.06,0,0.29865441241234114,0.6964577498921135
RN7SL464P,Pseudogene,RN7SL,0.8186531284829306,0.305000007152557,3.2,0,-0.18474963779597084,0.11322457831711043
RN7SL465P,Pseudogene,RN7SL,1.0385665934669546,0.214000001549721,5.5,0,-0.21180906512690598,-0.17646845924794852
RN7SL466P,Pseudogene,RN7SL,0.7771059866596806,-0.104000002145767,0,0,-0.44504250780481985,-0.28531048994295116
RN7SL468P,Pseudogene,RN7SL,0.968779314435048,-0.195500001311302,0.32,0,0.11575416990980193,0.4574107232719903
RN7SL469P,Pseudogene,RN7SL,1.7000745981008996,-0.0659999996423721,0.64,0,-0.11850478332752323,-0.5005310689911856
RN7SL470P,Pseudogene,RN7SL,1.7031868369138257,0.123000003397465,0.38,0,3.9187008406228583,6.4926277148908556
RN7SL472P,Pseudogene,RN7SL,1.7426414888559856,0.146999999880791,1.41,0,0.007679411504699686,-0.3375040685460248
RN7SL474P,Pseudogene,RN7SL,1.6617065495471277,0.184000000357628,0.16,0,3.9446517964724044,6.502847299926551
RN7SL475P,Pseudogene,RN7SL,1.2122031559242932,-0.120999999344349,0.24,0,1.2250241364419032,1.2098549634979978
RN7SL477P,Pseudogene,RN7SL,1.1537611398674268,0.211999997496605,0.69,0,0.15228248656324045,0.41345477043539003
RN7SL478P,Pseudogene,RN7SL,1.456974947024391,0.223000004887581,0.39,0,1.5918280152990567,1.5825743609152727
RN7SL479P,Pseudogene,RN7SL,0.7062637489869168,0.30799999833107,0.06,0,0.6097116736690414,1.1790187046098877
RN7SL47P,Pseudogene,RN7SL,1.3475507683943586,0.305000007152557,1.69,0,0.6707480070044858,0.5570092560650778
RN7SL480P,Pseudogene,RN7SL,1.3232107709356753,0.305000007152557,0,0,0.5610345943927944,0.662494052937395
RN7SL481P,Pseudogene,RN7SL,1.1849153308295222,0.226999998092651,4.84,0,0.7649611019621573,0.8479524858876043
RN7SL482P,Pseudogene,RN7SL,0.9208081665194152,0.30799999833107,2.45,0,0.6977381848462447,1.0480342236426543
RN7SL483P,Pseudogene,RN7SL,1.060309683552403,0.303000003099442,0.67,0,0.9012423443080642,1.8346721566684305
RN7SL487P,Pseudogene,RN7SL,1.1914666752829228,0.305999994277954,0.34,0,0.5333682850120627,1.089213937375569
RN7SL488P,Pseudogene,RN7SL,1.2994993891138389,0.270999997854233,0.23,0,4.113804385674286,7.345941493193973
RN7SL489P,Pseudogene,RN7SL,0.7164919308990261,-0.0450000017881393,0.03,0,-0.9746100789421643,-1.12658477335399
RN7SL48P,Pseudogene,RN7SL,0.9839404324833116,0.272000014781952,0.15,0,3.083144934784767,4.633201975173422
RN7SL491P,Pseudogene,RN7SL,1.4461857496471695,0.18299999833107,0,0,2.9066861771949033,5.7346585500450065
RN7SL492P,Pseudogene,RN7SL,1.2716279781703863,0.291999995708466,0,0,1.8058502096218547,2.2572353183141436
RN7SL493P,Pseudogene,RN7SL,1.5334198398970285,0.305000007152557,0.35,0,0.9209058965250592,1.0352502014852194
RN7SL494P,Pseudogene,RN7SL,1.119723588234219,-0.197499997913837,0.64,0,-0.30562177974070076,-0.18243677316747894
RN7SL495P,Pseudogene,RN7SL,1.5388606275913312,-0.126000002026558,0,0,-0.2174858611148227,-0.5637894273243216
RN7SL496P,Pseudogene,RN7SL,1.0899378376112396,0.252000004053116,0,0,0.2082013454258509,0.25031424729285306
RN7SL497P,Pseudogene,RN7SL,1.327057313874442,0.214000001549721,0,0,0.8606361402295096,1.3719982448723804
RN7SL498P,Pseudogene,RN7SL,1.456974947024391,0.44200000166893,0.56,0,0.02377135958956226,-0.07361936061759398
RN7SL499P,Pseudogene,RN7SL,0.8054326431782373,0.284000009298325,0.23,0,0.5259853008422725,0.7714504178042529
RN7SL49P,Pseudogene,RN7SL,1.0606777614337566,0.30799999833107,1.64,0,-0.23407350447272227,-0.11672102529733538
RN7SL502P,Pseudogene,RN7SL,1.0420284821118444,0.284000009298325,2.21,0,0.07200247912766841,0.2678502988899025
RN7SL503P,Pseudogene,RN7SL,1.3526882386050345,0.30799999833107,0.1,0,1.3342454805958188,2.3544954130846403
RN7SL504P,Pseudogene,RN7SL,1.0408182283579397,0.26800000667572,0,0,0.6400556498738961,0.7582962736337197
RN7SL505P,Pseudogene,RN7SL,1.149906288564834,0.301999986171722,3.61,0,1.7335928521087285,2.0680447369988806
RN7SL507P,Pseudogene,RN7SL,1.2790664926823316,0.305000007152557,2.1,0,2.2782184053930723,2.794392626419745
RN7SL508P,Pseudogene,RN7SL,1.3297613193066442,0.30799999833107,1.09,0,-0.1467584001342571,-0.13479075039480562
RN7SL509P,Pseudogene,RN7SL,1.1811995139539426,-0.0469999983906746,0,0,0.408477095951551,0.79108547544799
RN7SL50P,Pseudogene,RN7SL,1.2937937529576593,0.30799999833107,0.2,0,0.04614110011106787,0.12983702984627848
RN7SL510P,Pseudogene,RN7SL,1.4131438223823491,0.159999996423721,0.29,0,3.661153223680223,6.129265027563461
RN7SL513P,Pseudogene,RN7SL,1.1539241580433175,0.305000007152557,2.49,0,0.4162985242736728,0.9428475893122858
RN7SL515P,Pseudogene,RN7SL,1.075944111720423,0.20100000500679,0.68,0,-0.1887531878459974,0.03225135134386258
RN7SL516P,Pseudogene,RN7SL,0.8654333072533837,0.28099998831749,0.41,0,0.23292433846093102,0.6535297624546706
RN7SL517P,Pseudogene,RN7SL,0.6035793393653307,0.239999994635582,12.92,0,0.6655868460013317,1.1708818586875378
RN7SL518P,Pseudogene,RN7SL,1.0544335830893663,-0.0329999998211861,0.08,0,-0.29261269958501834,-0.10166036255808371
RN7SL519P,Pseudogene,RN7SL,0.8924780981050519,0.28099998831749,0.22,0,0.7366163319503581,0.850652583779124
RN7SL51P,Pseudogene,RN7SL,0.8653102015197772,0.305000007152557,0,0,-0.3667490022839359,-0.23260810463561069
RN7SL520P,Pseudogene,RN7SL,1.2266302644906326,0.239999994635582,0.32,0,0.9792116398408041,1.365133234734337
RN7SL521P,Pseudogene,RN7SL,1.321540050265302,-0.132500000298023,10.42,0,-0.3444558089598713,-0.5152941668174428
RN7SL523P,Pseudogene,RN7SL,1.3054495525338543,0.305000007152557,0.2,0,1.5708366627477768,1.4472198849080993
RN7SL525P,Pseudogene,RN7SL,1.798739641740684,0.151500001549721,0.37,0,4.0064813877234124,6.8558738698048005
RN7SL526P,Pseudogene,RN7SL,1.284841806574688,0.305000007152557,1.18,0,1.5680500074775348,1.64897189564477
RN7SL530P,Pseudogene,RN7SL,1.2588263542290736,0.30799999833107,0.46,0,0.6783043433775794,0.47035531990655577
RN7SL531P,Pseudogene,RN7SL,1.2193950322585414,0.305000007152557,0.23,0,2.9512479034109758,4.797064963865556
RN7SL535P,Pseudogene,RN7SL,1.1030481680012767,-0.165000006556511,9,0,0.574889229162769,1.0953171903226182
RN7SL536P,Pseudogene,RN7SL,1.724736797978225,-0.013499999884516,0.06,0,-0.1332580487986801,-0.5643957257835756
RN7SL538P,Pseudogene,RN7SL,0.7769510612237437,-0.028999999165535,0.18,0,-0.3854395842906728,-0.0221817022543874
RN7SL541P,Pseudogene,RN7SL,1.1782654214692234,0.301999986171722,4.11,0,-0.23232126851504598,-0.30429911023953116
RN7SL542P,Pseudogene,RN7SL,1.5122408810693433,-0.218999996781349,0,0,0.813156545869243,1.2568625247685572
RN7SL543P,Pseudogene,RN7SL,1.103597612047104,-0.293999999761581,0.17,0,0.8206948309801165,1.4281789217669583
RN7SL545P,Pseudogene,RN7SL,1.2695979207339714,-0.145000003278255,0.06,0,-0.2775544056095123,-0.4654346630727444
RN7SL546P,Pseudogene,RN7SL,1.3055299373585176,0.194999992847443,0.77,0,0.9227891871183096,1.6669440617018199
RN7SL547P,Pseudogene,RN7SL,1.4253033261070056,0.207000002264977,0.02,0,-0.02106448014252079,-0.08439977562086232
RN7SL549P,Pseudogene,RN7SL,1.182443667644646,0.231000006198883,0.4,0,-0.30693613487533844,-0.4800632723877942
RN7SL551P,Pseudogene,RN7SL,1.3404169512624398,0.30799999833107,0.06,0,1.2122587834464942,1.1039293456332164
RN7SL552P,Pseudogene,RN7SL,1.1955640797176958,0.305000007152557,3.13,0,0.4500047730335951,0.5225870524759701
RN7SL553P,Pseudogene,RN7SL,1.014054563128976,-0.141500003635883,0.07,0,0.7225859821152747,0.7198356903737547
RN7SL554P,Pseudogene,RN7SL,1.3441691607150503,0.195999994874001,0,0,0.06760191811379676,0.19576883087132393
RN7SL555P,Pseudogene,RN7SL,1.2500243344901183,0.30799999833107,9.05,0,1.4202817956869151,1.4239738484512892
RN7SL556P,Pseudogene,RN7SL,1.3986959491434152,0.193000003695488,0.11,0,1.0137421374513997,1.5404936637439932
RN7SL557P,Pseudogene,RN7SL,1.3966582219447798,0.144999995827675,0,0,2.2068957623779295,2.97888079081107
RN7SL559P,Pseudogene,RN7SL,1.356625184343142,-0.0500000007450581,5.13,0,0.7344576516005472,0.9879918335259535
RN7SL55P,Pseudogene,RN7SL,1.2279796927243958,0.204999998211861,0.95,0,0.09656951523655603,0.17884136580623258
RN7SL560P,Pseudogene,RN7SL,1.460418705990085,0.097000002861023,0.09,0,2.3279013206843975,4.625252574000335
RN7SL561P,Pseudogene,RN7SL,1.1372078333842193,0.160999998450279,0.11,0,0.3527386739811195,0.820098498824981
RN7SL563P,Pseudogene,RN7SL,1.270482153805269,0.30799999833107,2.42,0,1.375309686561035,1.7205715227836864
RN7SL564P,Pseudogene,RN7SL,1.3615838832928102,0.118000000715256,0,0,-0.6866787142188993,-1.0942440615708353
RN7SL565P,Pseudogene,RN7SL,0.6482102060085417,0.300000011920929,0.26,0,0.5515752780180428,1.011323742901924
RN7SL566P,Pseudogene,RN7SL,1.0795790580438027,-0.0839999988675117,3.34,0,0.0256433141744709,0.3204427285169405
RN7SL567P,Pseudogene,RN7SL,1.215126722814692,0.125,0,0,0.6783907294817988,1.2868612100351895
RN7SL568P,Pseudogene,RN7SL,1.3404169512624398,0.266999989748001,0,0,0.543132865838518,0.29455929928027585
RN7SL569P,Pseudogene,RN7SL,1.2542935432827758,0.354999989271164,1.91,0,0.21750455936528967,0.569013053696882
RN7SL570P,Pseudogene,RN7SL,1.3560644630222634,0.284000009298325,0.07,0,0.14149712803044137,0.28155844166832944
RN7SL571P,Pseudogene,RN7SL,1.2245306456455574,0.222000002861023,0.45,0,-0.22671160498283316,-0.16093000928550452
RN7SL573P,Pseudogene,RN7SL,1.3591675853632754,0.263999998569489,0,0,-0.1855464981798374,-0.32329337545287834
RN7SL574P,Pseudogene,RN7SL,1.391710318420982,0.305000007152557,1.45,0,1.1457595953790765,1.5604072816015027
RN7SL575P,Pseudogene,RN7SL,0.697009018135013,0.146999999880791,0.74,0,-0.32865730136863747,-0.09666886899360899
RN7SL577P,Pseudogene,RN7SL,1.2609805614114729,0.30799999833107,1.38,0,0.8227346883926899,0.9528855832344129
RN7SL578P,Pseudogene,RN7SL,0.810057477260091,0.30799999833107,0.58,0,-0.4558099618308557,-0.44531234595482966
RN7SL57P,Pseudogene,RN7SL,1.1977338874848786,0.30799999833107,7.73,0,0.49580586997653203,0.7721182418074171
RN7SL580P,Pseudogene,RN7SL,1.1739461412874437,-0.127000004053116,0.07,0,0.30777099936709856,0.9296474182131195
RN7SL581P,Pseudogene,RN7SL,1.0116781379726645,-0.0579999983310699,0.46,0,0.6684790893451468,1.0817395898096132
RN7SL582P,Pseudogene,RN7SL,0.9835155326981566,-0.0410000011324883,0.8,0,0.4303191943719885,0.8182646200354823
RN7SL583P,Pseudogene,RN7SL,0.7261522523427487,-0.10700000077486,0.19,0,-0.05792227450220225,0.4405242373302819
RN7SL585P,Pseudogene,RN7SL,1.0668386840668884,0.305000007152557,0,0,-0.11050495362513216,-0.05034670917423128
RN7SL586P,Pseudogene,RN7SL,1.2321282727673837,0.207000002264977,0,0,1.4787340179450401,1.8471200373108019
RN7SL587P,Pseudogene,RN7SL,1.458592655862368,-0.12899999320507,2.08,0,0.6816788959628405,0.9898858977793294
RN7SL589P,Pseudogene,RN7SL,1.120460733453596,0.184000000357628,1.17,0,0.683908804811778,1.0224871705123162
RN7SL58P,Pseudogene,RN7SL,1.311396389052321,0.206000000238419,0,0,-0.15112955608026413,-0.14185993163670277
RN7SL591P,Pseudogene,RN7SL,1.153844323799645,0.30799999833107,0.58,0,-0.21657533489441222,-0.12285959600820583
RN7SL592P,Pseudogene,RN7SL,1.7799774783405171,0.305000007152557,0.35,0,3.5729545751348613,4.859276522545535
RN7SL594P,Pseudogene,RN7SL,1.028715690818894,0.105999998748302,0.07,0,0.0748184839404562,0.4040073707479348
RN7SL596P,Pseudogene,RN7SL,1.2422330284435184,0.144999995827675,0.19,0,2.9537597991144957,6.086439970982417
RN7SL597P,Pseudogene,RN7SL,1.0795790580438027,0.294999986886978,0.44,0,0.11011316460903744,0.45018972232732174
RN7SL598P,Pseudogene,RN7SL,1.3468395347023838,-0.170500002801418,0.07,0,0.025537608347315624,0.18498563911875626
RN7SL600P,Pseudogene,RN7SL,1.2662330496119405,0.30799999833107,7.29,0,1.88498619209724,2.255336896755336
RN7SL601P,Pseudogene,RN7SL,1.17361569657648,0.207000002264977,0,0,0.9455971042811209,1.3710963479617397
RN7SL602P,Pseudogene,RN7SL,1.7259936792181785,0.218999996781349,0.14,0,4.155694577369141,7.465822937584319
RN7SL604P,Pseudogene,RN7SL,0.97396806323517,-0.119999997317791,0.48,0,0.6022423950794138,1.4309733653846743
RN7SL605P,Pseudogene,RN7SL,1.2484564257805018,-0.153999999165535,0.78,0,3.1763876642667603,5.466942284260199
RN7SL606P,Pseudogene,RN7SL,1.0906327685357189,0.305000007152557,0.67,0,-0.18785767760770694,-0.0517359071566774
RN7SL607P,Pseudogene,RN7SL,1.394018036270026,0.30799999833107,0.2,0,0.6133345440369808,1.0150870494350757
RN7SL608P,Pseudogene,RN7SL,1.2574059342090356,-0.131999999284744,8.57,0,0.1347342193657437,0.6211645213123203
