"gene_name","expected_promoter","contains_type1_promoter","contains_type2_promoter","contains_type3_promoter","gene_group","locus_type","gene_type","enrichment_intergenic_dbsnp"
"TRH-GTG1-9","",False,False,False,"TRNA","RNA, transfer","functional",2.8462815020647603
"TRI-AAT1-1","",False,True,False,"TRNA","RNA, transfer","functional",3.66118115336594
"TRI-AAT10-1","",False,True,True,"TRNA","pseudogene","pseudogene",1.2203937177886468
"TRI-AAT11-1","",False,True,False,"TRNA","pseudogene","pseudogene",1.3893713094824591
"TRI-AAT12-1","",False,False,False,"TRNA","RNA, transfer","functional",1.1132782928545348
"TRI-AAT2-1","",False,True,False,"TRNA","RNA, transfer","functional",4.318316232175211
"TRI-AAT3-1","",False,True,False,"TRNA","RNA, transfer","functional",2.4407874355772936
"TRI-AAT4-1","",False,True,False,"TRNA","RNA, transfer","functional",4.13056335251542
"TRI-AAT5-1","",False,True,False,"TRNA","RNA, transfer","functional",3.755057593195836
"TRI-AAT5-2","",False,True,False,"TRNA","RNA, transfer","functional",3.2387371741314084
"TRI-AAT5-3","",False,True,False,"TRNA","RNA, transfer","functional",3.3326136139613043
"TRI-AAT5-4","",False,True,False,"TRNA","RNA, transfer","functional",3.755057593195836
"TRI-AAT5-5","",False,True,False,"TRNA","RNA, transfer","functional",3.801995813110784
"TRI-AAT6-1","",False,True,False,"TRNA","RNA, transfer","functional",3.755057593195836
"TRI-AAT7-1","",False,False,False,"TRNA","RNA, transfer","functional",0.0469382199149479
"TRI-AAT7-2","",False,False,False,"TRNA","RNA, transfer","functional",0.0938764398298959
"TRI-AAT8-1","",False,True,False,"TRNA","RNA, transfer","functional",3.5203664936210965
"TRI-AAT9-1","",False,True,False,"TRNA","RNA, transfer","functional",1.4550848173633864
"TRI-GAT1-1","",False,True,False,"TRNA","RNA, transfer","functional",2.769354974981929
"TRI-GAT1-2","",False,True,False,"TRNA","RNA, transfer","functional",0.0469382199149479
"TRI-GAT1-3","",False,True,False,"TRNA","RNA, transfer","functional",0.0
"TRI-TAT1-1","",False,True,False,"TRNA","RNA, transfer","functional",2.689105760288631
"TRI-TAT2-1","",False,False,False,"TRNA","RNA, transfer","functional",2.7638031425188703
"TRI-TAT2-2","",False,True,False,"TRNA","RNA, transfer","functional",1.8106168660808648
"TRI-TAT2-3","",False,True,False,"TRNA","RNA, transfer","functional",3.436476909092253
"TRI-TAT3-1","",False,True,False,"TRNA","RNA, transfer","functional",2.882206439883825
"TRK-CTT1-1","",False,True,False,"TRNA","RNA, transfer","functional",3.806496738308107
"TRK-CTT1-2","",False,True,False,"TRNA","RNA, transfer","functional",3.9016591567658105
"TRK-CTT12-1","",False,False,False,"TRNA","pseudogene","pseudogene",1.808085950696351
"TRK-CTT13-1","",False,True,True,"TRNA","pseudogene","pseudogene",1.094367812263581
"TRK-CTT14-1","",False,False,False,"TRNA","pseudogene","pseudogene",2.4266416706714184
"TRK-CTT16-1","",False,True,False,"TRNA","pseudogene","pseudogene",0.7979497385541151
"TRK-CTT2-1","",False,True,False,"TRNA","RNA, transfer","functional",3.235522227561891
"TRK-CTT2-2","",False,True,False,"TRNA","RNA, transfer","functional",3.616171901392702
"TRK-CTT2-3","",False,True,False,"TRNA","RNA, transfer","functional",3.9492403659946618
"TRK-CTT2-4","",False,True,False,"TRNA","RNA, transfer","functional",4.425052458283175
"TRK-CTT2-5","",False,True,False,"TRNA","RNA, transfer","functional",3.616171901392702
"TRK-CTT3-1","",False,False,False,"TRNA","RNA, transfer","functional",3.9492403659946618
"TRK-CTT4-1","",False,True,False,"TRNA","RNA, transfer","functional",2.950034972188784
"TRK-CTT5-1","",False,True,False,"TRNA","RNA, transfer","functional",3.6637531106215535
"TRK-CTT6-1","",False,True,False,"TRNA","RNA, transfer","functional",1.5701799045520943
"TRK-CTT7-1","",False,True,False,"TRNA","RNA, transfer","functional",1.2846926491789863
"TRK-CTT8-1","",False,False,False,"TRNA","RNA, transfer","functional",1.8556671599252024
"TRK-CTT9-1","",False,True,False,"TRNA","RNA, transfer","functional",1.379855067636689
"TRK-TTT1-1","",True,True,True,"TRNA","RNA, transfer","functional",3.330684646019594
"TRK-TTT10-1","",False,True,True,"TRNA","pseudogene","pseudogene",1.379855067636689
"TRK-TTT13-1","",False,False,False,"TRNA","pseudogene","pseudogene",1.9714052364278136
"TRK-TTT14-1","",False,True,False,"TRNA","RNA, transfer","functional",1.808085950696351
"TRK-TTT15-1","",False,False,False,"TRNA","pseudogene","pseudogene",1.094367812263581
"TRK-TTT17-1","",False,False,False,"TRNA","RNA, transfer","functional",1.3397509055723715
"TRK-TTT2-1","",False,True,False,"TRNA","RNA, transfer","functional",2.759710135273378
"TRK-TTT3-1","",False,True,False,"TRNA","RNA, transfer","functional",3.9016591567658105
"TRK-TTT3-2","",False,True,False,"TRNA","RNA, transfer","functional",3.378265855248445
"TRK-TTT3-3","",False,True,False,"TRNA","RNA, transfer","functional",3.758915529079256
"TRK-TTT3-4","",False,True,False,"TRNA","RNA, transfer","functional",3.806496738308107
"TRK-TTT3-5","",False,True,False,"TRNA","RNA, transfer","functional",4.425052458283175
"TRK-TTT4-1","",False,True,False,"TRNA","RNA, transfer","functional",3.711334319850405
"TRK-TTT5-1","",False,True,False,"TRNA","RNA, transfer","functional",3.1403598091041887
"TRK-TTT6-1","",False,True,False,"TRNA","RNA, transfer","functional",3.330684646019594
"TRK-TTT7-1","",False,True,False,"TRNA","RNA, transfer","functional",3.283103436790743
"TRK-TTT8-1","",True,True,True,"TRNA","RNA, transfer","functional",0.9516241845770268
"TRK-TTT9-1","",False,True,False,"TRNA","RNA, transfer","functional",3.18794101833304
"TRL-AAG1-1","",False,False,False,"TRNA","RNA, transfer","functional",0.0423588813866603
"TRL-AAG1-2","",False,False,False,"TRNA","RNA, transfer","functional",0.2117944069333017
"TRL-AAG1-3","",False,False,False,"TRNA","RNA, transfer","functional",3.0074805784528844
"TRL-AAG2-1","",False,False,False,"TRNA","RNA, transfer","functional",3.5157871550928084
"TRL-AAG2-2","",False,False,False,"TRNA","RNA, transfer","functional",2.753327290132922
"TRL-AAG2-3","",False,False,False,"TRNA","RNA, transfer","functional",3.897017087572752
"TRL-AAG2-4","",False,False,False,"TRNA","RNA, transfer","functional",3.5157871550928084
"TRL-AAG3-1","",False,False,False,"TRNA","RNA, transfer","functional",3.473428273706148
"TRL-AAG4-1","",False,False,False,"TRNA","RNA, transfer","functional",1.736714136853074
"TRL-AAG7-1","",False,False,False,"TRNA","pseudogene","pseudogene",1.1860486788264897
"TRL-CAA1-1","",False,False,False,"TRNA","RNA, transfer","functional",3.4078918911833904
"TRL-CAA1-2","",False,False,False,"TRNA","RNA, transfer","functional",3.572669081526324
"TRL-CAA2-1","",False,False,False,"TRNA","RNA, transfer","functional",2.8945235614217903
"TRL-CAA3-1","",False,True,True,"TRNA","RNA, transfer","functional",3.181270755357033
"TRL-CAA4-1","",False,False,False,"TRNA","RNA, transfer","functional",3.3095873173992545
"TRL-CAA5-1","",False,True,False,"TRNA","RNA, transfer","functional",1.5958994771082302
"TRL-CAA6-1","",False,False,False,"TRNA","RNA, transfer","functional",1.4472617807108952
"TRL-CAA7-1","",False,False,False,"TRNA","RNA, transfer","functional",1.3280755164170566
"TRL-CAG1-1","",False,False,False,"TRNA","RNA, transfer","functional",0.1673941336725854
"TRL-CAG1-2","",False,False,False,"TRNA","RNA, transfer","functional",0.0
"TRL-CAG1-3","",False,False,False,"TRNA","RNA, transfer","functional",0.1255456002544391
"TRL-CAG1-4","",False,False,False,"TRNA","RNA, transfer","functional",0.0
"TRL-CAG1-5","",False,False,False,"TRNA","RNA, transfer","functional",0.0
"TRL-CAG1-6","",False,False,False,"TRNA","RNA, transfer","functional",3.640822407378733
"TRL-CAG1-7","",False,False,False,"TRNA","RNA, transfer","functional",3.891913607887612
"TRL-CAG2-1","",False,False,False,"TRNA","RNA, transfer","functional",4.017459208142051
"TRL-CAG2-2","",False,False,False,"TRNA","RNA, transfer","functional",4.477793075741661
"TRL-TAA1-1","",False,True,False,"TRNA","RNA, transfer","functional",3.473428273706148
"TRL-TAA2-1","",False,False,False,"TRNA","RNA, transfer","functional",3.0967914729428307
"TRL-TAA3-1","",False,False,False,"TRNA","RNA, transfer","functional",2.7201546721795133
"TRL-TAA4-1","",False,True,False,"TRNA","RNA, transfer","functional",4.1848533418146365
"TRL-TAA5-1","",False,False,False,"TRNA","pseudogene","pseudogene",""
"TRL-TAG1-1","",False,False,False,"TRNA","RNA, transfer","functional",3.431069392319488
"TRL-TAG2-1","",False,False,False,"TRNA","RNA, transfer","functional",3.897017087572752
"TRL-TAG3-1","",False,False,False,"TRNA","RNA, transfer","functional",3.7699404434127706
"TRL-TAG4-1","",False,False,False,"TRNA","pseudogene","pseudogene",0.8895365091198673
"TRM-CAT1-1","",False,False,False,"TRNA","RNA, transfer","functional",3.378265855248445
"TRM-CAT2-1","",False,False,False,"TRNA","RNA, transfer","functional",4.044402784452364
"TRM-CAT3-1","",False,False,False,"TRNA","RNA, transfer","functional",4.3298900398254725
"TRM-CAT3-2","",False,False,False,"TRNA","RNA, transfer","functional",3.9016591567658105
"TRM-CAT4-1","",False,False,False,"TRNA","RNA, transfer","functional",0.3806496738308107
"TRM-CAT4-2","",False,False,False,"TRNA","RNA, transfer","functional",3.854077947536959
"TRM-CAT4-3","",False,False,False,"TRNA","RNA, transfer","functional",0.0951624184577026
"TRM-CAT5-1","",False,False,False,"TRNA","RNA, transfer","functional",2.379060461442567
"TRM-CAT5-2","",False,False,False,"TRNA","RNA, transfer","functional",0.0
"TRM-CAT6-1","",False,False,False,"TRNA","RNA, transfer","functional",3.9016591567658105
"TRM-CAT7-1","",False,False,False,"TRNA","RNA, transfer","functional",1.4750174860943916
"TRN-GTT1-1","",False,True,False,"TRNA","RNA, transfer","functional",3.3326136139613043
"TRN-GTT10-1","",False,True,False,"TRNA","RNA, transfer","functional",2.675478535152033
"TRN-GTT2-1","",False,True,False,"TRNA","RNA, transfer","functional",3.1448607343015125
"TRN-GTT2-2","",False,True,False,"TRNA","RNA, transfer","functional",3.2387371741314084
"TRN-GTT2-3","",False,True,False,"TRNA","RNA, transfer","functional",4.177501572430368
"TRN-GTT2-4","",False,True,False,"TRNA","RNA, transfer","functional",3.2856753940463563
"TRN-GTT2-5","",False,True,False,"TRNA","RNA, transfer","functional",3.4264900537912
"TRN-GTT2-6","",False,True,False,"TRNA","RNA, transfer","functional",4.036686912685523
"TRN-GTT2-7","",False,True,False,"TRNA","RNA, transfer","functional",3.0040460745566686
"TRN-GTT2-8","",False,True,False,"TRNA","RNA, transfer","functional",2.487725655492241
"TRN-GTT22-1","",True,True,True,"TRNA","pseudogene","pseudogene",1.3612083775334904
"TRN-GTT23-1","",True,True,True,"TRNA","pseudogene","pseudogene",1.4705024808390992
"TRN-GTT24-1","",False,True,False,"TRNA","RNA, transfer","functional",1.9714052364278136
"TRN-GTT25-1","",False,True,False,"TRNA","RNA, transfer","functional",1.6672455713789511
"TRN-GTT26-1","",False,False,False,"TRNA","RNA, transfer","functional",""
"TRN-GTT27-1","",False,False,False,"TRNA","RNA, transfer","functional",2.112219896172657
"TRN-GTT3-1","",False,True,False,"TRNA","RNA, transfer","functional",2.722416755066981
"TRN-GTT4-1","",False,True,False,"TRNA","RNA, transfer","functional",2.581602095322137
"TRN-GTT5-1","",False,True,False,"TRNA","RNA, transfer","functional",2.2060963360025534
"TRN-GTT6-1","",False,True,False,"TRNA","RNA, transfer","functional",1.6428376970231782
"TRN-GTT7-1","",False,True,False,"TRNA","RNA, transfer","functional",2.816293194896877
"TRN-GTT8-1","",False,True,False,"TRNA","RNA, transfer","functional",2.393849215662345
"TRN-GTT9-1","",False,True,False,"TRNA","RNA, transfer","functional",2.112219896172657
"TRN-GTT9-2","",False,True,False,"TRNA","RNA, transfer","functional",1.6428376970231782
"TRP-AGG1-1","",False,True,True,"TRNA","RNA, transfer","functional",4.004090926633476
"TRP-AGG2-1","",False,False,False,"TRNA","RNA, transfer","functional",3.5699123924202074
"TRP-AGG2-2","",False,False,False,"TRNA","RNA, transfer","functional",3.473428273706148
"TRP-AGG2-3","",False,False,False,"TRNA","RNA, transfer","functional",2.749797383350701
"TRP-AGG2-4","",False,False,False,"TRNA","RNA, transfer","functional",4.004090926633476
"TRP-AGG2-5","",False,False,False,"TRNA","RNA, transfer","functional",4.004090926633476
"TRP-AGG2-6","",False,True,False,"TRNA","RNA, transfer","functional",5.065416232488133
"TRP-AGG2-7","",False,False,False,"TRNA","RNA, transfer","functional",3.473428273706148
"TRP-AGG2-8","",False,False,False,"TRNA","RNA, transfer","functional",3.666396511134268
"TRP-AGG4-1","",False,True,True,"TRNA","pseudogene","pseudogene",0.9165991277835668
"TRP-AGG5-1","",False,False,False,"TRNA","RNA, transfer","functional",1.3208811745079718
"TRP-AGG6-1","",False,False,False,"TRNA","pseudogene","pseudogene",2.1226506117093127
"TRP-CGG1-1","",False,False,False,"TRNA","RNA, transfer","functional",1.881440314924164
"TRP-CGG1-2","",False,False,False,"TRNA","RNA, transfer","functional",3.03924973949288
"TRP-CGG1-3","",False,False,False,"TRNA","RNA, transfer","functional",3.1357338582069394
"TRP-CGG2-1","",False,False,False,"TRNA","RNA, transfer","functional",3.3769441549920884
"TRP-GGG1-1","",False,False,False,"TRNA","RNA, transfer","functional",1.2846926491789863
"TRP-TGG1-1","",False,True,False,"TRNA","RNA, transfer","functional",4.390027401489715
"TRP-TGG2-1","",False,False,False,"TRNA","RNA, transfer","functional",3.9076068079194166
"TRP-TGG3-1","",False,True,False,"TRNA","RNA, transfer","functional",3.666396511134268
"TRP-TGG3-2","",False,False,False,"TRNA","RNA, transfer","functional",4.245301223418625
"TRP-TGG3-3","",False,False,False,"TRNA","RNA, transfer","functional",4.3417853421326855
"TRP-TGG3-4","",False,True,True,"TRNA","RNA, transfer","functional",3.5699123924202074
"TRP-TGG3-5","",False,True,True,"TRNA","RNA, transfer","functional",2.460345027208522
"TRP-TGG4-1","",False,False,False,"TRNA","pseudogene","pseudogene",1.5654887994168556
"TRP-TGG5-1","",False,True,False,"TRNA","pseudogene","pseudogene",0.9472986201016766
"TRQ-CTG1-1","",False,True,True,"TRNA","RNA, transfer","functional",1.6884720774960442
"TRQ-CTG1-2","",False,True,False,"TRNA","RNA, transfer","functional",3.666396511134268
"TRQ-CTG1-3","",False,True,False,"TRNA","RNA, transfer","functional",2.79803944270773
"TRQ-CTG1-4","",False,True,False,"TRNA","RNA, transfer","functional",2.94276562077882
"TRQ-CTG1-5","",False,True,False,"TRNA","RNA, transfer","functional",3.4251862143491185
"TRQ-CTG11-1","",False,True,False,"TRNA","pseudogene","pseudogene",1.2542935432827758
"TRQ-CTG13-1","",False,False,False,"TRNA","pseudogene","pseudogene",0.8201150090695072
"TRQ-CTG16-1","",False,False,False,"TRNA","pseudogene","pseudogene",0.5484360432167602
"TRQ-CTG2-1","",False,True,False,"TRNA","RNA, transfer","functional",4.052332985990506
"TRQ-CTG3-1","",False,False,False,"TRNA","RNA, transfer","functional",2.5568291459225816
"TRQ-CTG3-2","",False,False,False,"TRNA","RNA, transfer","functional",1.9779244336382231
"TRQ-CTG4-1","",False,False,False,"TRNA","RNA, transfer","functional",2.2191347304233724
"TRQ-CTG4-2","",False,False,False,"TRNA","RNA, transfer","functional",2.79803944270773
"TRQ-CTG5-1","",False,False,False,"TRNA","RNA, transfer","functional",2.701555323993671
"TRQ-CTG6-1","",False,False,False,"TRNA","RNA, transfer","functional",3.811122689205357
"TRQ-CTG7-1","",False,False,False,"TRNA","RNA, transfer","functional",0.8201150090695072
"TRQ-CTG9-1","",False,True,False,"TRNA","pseudogene","pseudogene",1.9779244336382231
"TRQ-TTG1-1","",False,False,False,"TRNA","RNA, transfer","functional",3.4251862143491185
"TRQ-TTG10-1","",False,False,False,"TRNA","pseudogene","pseudogene",""
"TRQ-TTG2-1","",False,True,False,"TRNA","RNA, transfer","functional",3.232217976920999
"TRQ-TTG3-1","",False,True,False,"TRNA","RNA, transfer","functional",3.2804600362780287
"TRQ-TTG3-2","",False,False,False,"TRNA","RNA, transfer","functional",3.666396511134268
"TRQ-TTG3-3","",False,True,False,"TRNA","RNA, transfer","functional",3.859364748562387
"TRQ-TTG4-1","",True,True,True,"TRNA","RNA, transfer","functional",1.2542935432827758
"TRQ-TTG5-1","",False,False,False,"TRNA","pseudogene","pseudogene",1.2846926491789863
"TRQ-TTG6-1","",False,False,False,"TRNA","pseudogene","pseudogene",""
"TRQ-TTG7-1","",False,False,False,"TRNA","RNA, transfer","functional",0.7612993476616214
"TRQ-TTG8-1","",False,False,False,"TRNA","RNA, transfer","functional",1.4274362768655402
"TRQ-TTG9-1","",False,False,False,"TRNA","RNA, transfer","functional",1.5489612571932825
"TRR-ACG1-1","",False,True,False,"TRNA","RNA, transfer","functional",3.711334319850405
"TRR-ACG1-2","",False,True,False,"TRNA","RNA, transfer","functional",3.711334319850405
"TRR-ACG1-3","",False,True,False,"TRNA","RNA, transfer","functional",3.9492403659946618
"TRR-ACG2-1","",False,True,False,"TRNA","RNA, transfer","functional",4.091983993681216
"TRR-ACG2-2","",True,True,True,"TRNA","RNA, transfer","functional",3.568590692163851
"TRR-ACG2-3","",False,True,False,"TRNA","RNA, transfer","functional",3.283103436790743
"TRR-ACG2-4","",False,True,False,"TRNA","RNA, transfer","functional",3.283103436790743
"TRR-CCG1-1","",False,True,False,"TRNA","RNA, transfer","functional",2.9976161814176345
"TRR-CCG1-2","",False,False,False,"TRNA","RNA, transfer","functional",3.521009482935
"TRR-CCG1-3","",False,True,False,"TRNA","RNA, transfer","functional",3.9492403659946618
"TRR-CCG2-1","",False,False,False,"TRNA","RNA, transfer","functional",3.092778599875337
"TRR-CCT1-1","",False,True,False,"TRNA","RNA, transfer","functional",3.330684646019594
"TRR-CCT2-1","",False,False,False,"TRNA","RNA, transfer","functional",3.9492403659946618
"TRR-CCT3-1","",False,True,False,"TRNA","RNA, transfer","functional",4.3298900398254725
"TRR-CCT4-1","",False,True,False,"TRNA","RNA, transfer","functional",2.379060461442567
"TRR-CCT6-2","",False,False,False,"TRNA","RNA, transfer","functional",1.2719596495261951
"TRR-CCT7-1","",False,False,False,"TRNA","pseudogene","pseudogene",1.2719596495261951
"TRR-CCT8-1","",False,False,False,"TRNA","RNA, transfer","functional",1.3208811745079718
"TRR-CCT9-1","",False,True,True,"TRNA","pseudogene","pseudogene",1.6108652863564743
