gene_name,expected_promoter,contains_type1_promoter,contains_type2_promoter,contains_type3_promoter,gene_group,locus_type,gene_type
TRR-TCT5-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRS-ACT1-1,None,False,False,False,TRNA,pseudogene,pseudogene
TRS-AGA1-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRS-AGA2-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRS-AGA2-2,None,False,False,False,TRNA,"RNA, transfer",functional
TRS-AGA2-3,None,False,True,False,TRNA,"RNA, transfer",functional
TRS-AGA2-4,None,False,True,False,TRNA,"RNA, transfer",functional
TRS-AGA2-5,None,False,False,False,TRNA,"RNA, transfer",functional
TRS-AGA2-6,None,False,False,False,TRNA,"RNA, transfer",functional
TRS-AGA3-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRS-AGA4-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRS-AGA5-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRS-AGA7-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRS-CGA1-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRS-CGA2-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRS-CGA3-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRS-CGA4-1,None,False,True,True,TRNA,"RNA, transfer",functional
TRS-GCT1-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRS-GCT2-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRS-GCT3-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRS-GCT4-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRS-GCT4-2,None,False,True,False,TRNA,"RNA, transfer",functional
TRS-GCT4-3,None,False,False,False,TRNA,"RNA, transfer",functional
TRS-GCT5-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRS-GCT6-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRS-TGA1-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRS-TGA2-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRS-TGA3-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRS-TGA4-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRSUP-CTA2-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRSUP-CTA3-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRSUP-TTA3-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRT-AGT1-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRT-AGT1-2,None,False,False,False,TRNA,"RNA, transfer",functional
TRT-AGT1-3,None,False,True,False,TRNA,"RNA, transfer",functional
TRT-AGT2-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRT-AGT2-2,None,False,False,False,TRNA,"RNA, transfer",functional
TRT-AGT3-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRT-AGT4-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRT-AGT5-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRT-AGT6-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRT-CGT1-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRT-CGT2-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRT-CGT3-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRT-CGT4-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRT-CGT5-1,None,False,True,True,TRNA,"RNA, transfer",functional
TRT-TGT1-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRT-TGT2-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRT-TGT3-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRT-TGT4-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRT-TGT5-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRT-TGT6-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRU-TCA1-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRU-TCA2-1,None,True,True,True,TRNA,"RNA, transfer",functional
TRUND-NNN1-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRUND-NNN10-1,None,False,False,False,TRNA,pseudogene,pseudogene
TRUND-NNN2-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRUND-NNN3-1,None,False,False,False,TRNA,pseudogene,pseudogene
TRUND-NNN4-1,None,False,True,True,TRNA,pseudogene,pseudogene
TRUND-NNN5-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRUND-NNN6-1,None,False,True,True,TRNA,pseudogene,pseudogene
TRUND-NNN7-1,None,False,False,False,TRNA,pseudogene,pseudogene
TRUND-NNN8-1,None,False,False,False,TRNA,pseudogene,pseudogene
TRUND-NNN9-1,None,False,False,False,TRNA,pseudogene,pseudogene
TRV-AAC1-1,None,False,True,True,TRNA,"RNA, transfer",functional
TRV-AAC1-2,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-AAC1-3,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-AAC1-4,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-AAC1-5,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-AAC2-1,None,True,True,True,TRNA,"RNA, transfer",functional
TRV-AAC3-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-AAC4-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-AAC5-1,None,True,True,True,TRNA,"RNA, transfer",functional
TRV-AAC6-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-CAC1-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-CAC1-2,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-CAC1-3,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-CAC1-4,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-CAC1-5,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-CAC1-6,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-CAC1-7,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-CAC11-1,None,False,True,False,TRNA,pseudogene,pseudogene
TRV-CAC11-2,None,False,True,False,TRNA,pseudogene,pseudogene
TRV-CAC13-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-CAC14-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRV-CAC2-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-CAC3-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-CAC4-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-CAC5-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-CAC6-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-CAC8-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRV-TAC1-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-TAC1-2,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-TAC2-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRV-TAC3-1,None,False,True,True,TRNA,"RNA, transfer",functional
TRV-TAC4-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRW-CCA1-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRW-CCA2-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRW-CCA3-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRW-CCA3-2,None,False,False,False,TRNA,"RNA, transfer",functional
TRW-CCA3-3,None,False,False,False,TRNA,"RNA, transfer",functional
TRW-CCA4-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRW-CCA5-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRX-CAT1-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRX-CAT1-2,None,False,False,False,TRNA,"RNA, transfer",functional
TRX-CAT1-3,None,False,False,False,TRNA,"RNA, transfer",functional
TRX-CAT1-4,None,False,False,False,TRNA,"RNA, transfer",functional
TRX-CAT1-5,None,False,False,False,TRNA,"RNA, transfer",functional
TRX-CAT1-6,None,False,False,False,TRNA,"RNA, transfer",functional
TRX-CAT1-7,None,False,True,False,TRNA,"RNA, transfer",functional
TRX-CAT1-8,None,False,False,False,TRNA,"RNA, transfer",functional
TRY-ATA1-1,None,True,True,True,TRNA,"RNA, transfer",functional
TRY-GTA1-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRY-GTA11-1,None,False,True,False,TRNA,pseudogene,pseudogene
TRY-GTA12-1,None,False,False,False,TRNA,pseudogene,pseudogene
TRY-GTA2-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRY-GTA3-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRY-GTA4-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRY-GTA5-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRY-GTA5-2,None,False,True,False,TRNA,"RNA, transfer",functional
TRY-GTA5-3,None,False,False,False,TRNA,"RNA, transfer",functional
TRY-GTA5-4,None,False,False,False,TRNA,"RNA, transfer",functional
TRY-GTA5-5,None,False,True,False,TRNA,"RNA, transfer",functional
TRY-GTA6-1,None,False,True,False,TRNA,"RNA, transfer",functional
TRY-GTA7-1,None,False,False,False,TRNA,"RNA, transfer",functional
TRY-GTA8-1,None,False,True,False,TRNA,"RNA, transfer",functional
VTRNA2-2P,Type 2,False,True,True,VTRNA,pseudogene,pseudogene
VTRNA3-1P,Type 2,False,False,False,VTRNA,pseudogene,pseudogene
RN7SL1,Type 2,True,True,True,RN7SL,"RNA, long non-coding",functional
RN7SL100P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL101P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL104P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL105P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL106P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL107P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL108P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL110P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL111P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL113P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL116P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL117P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL118P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL11P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL120P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL121P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL122P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL123P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL124P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL125P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL126P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL127P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL128P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL12P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL130P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL131P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL132P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL134P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL135P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL138P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL140P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL141P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL143P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL144P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL145P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL146P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL147P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL148P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL149P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL14P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL150P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL151P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL152P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL153P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL154P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL155P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL156P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL159P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL15P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL160P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL162P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL163P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL164P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL165P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL166P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL167P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL168P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL169P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL16P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL170P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL172P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL173P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL174P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL176P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL177P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL178P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL180P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL181P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL182P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL183P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL184P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL185P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL186P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL187P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL188P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL189P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL18P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL190P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL191P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL192P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL193P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL196P,Type 2,False,True,False,RN7SL,pseudogene,pseudogene
RN7SL197P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL198P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL199P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL19P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL2,Type 2,True,True,True,RN7SL,"RNA, long non-coding",functional
RN7SL200P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL201P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL202P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL203P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL204P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL205P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL208P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL209P,Type 2,False,False,False,RN7SL,pseudogene,pseudogene
RN7SL20P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL210P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL211P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL213P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL214P,Type 2,False,False,True,RN7SL,pseudogene,pseudogene
RN7SL215P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL216P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL217P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL218P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL219P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL220P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL221P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL222P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL223P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL225P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL228P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL229P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL22P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL230P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL231P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL233P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL234P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL236P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL237P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL238P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL239P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL23P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL240P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL241P,Type 2,False,False,False,RN7SL,pseudogene,pseudogene
RN7SL242P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL244P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL246P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL248P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL250P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL251P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL252P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL253P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL254P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL255P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL258P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL259P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL25P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL260P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL261P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL262P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL263P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL265P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL266P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL267P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL268P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL269P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL26P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL270P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL271P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL272P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL273P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL274P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL275P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL277P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL278P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL279P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL280P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL282P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL283P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL284P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL285P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL286P,Type 2,False,True,False,RN7SL,pseudogene,pseudogene
RN7SL288P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL28P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL290P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL291P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL292P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL293P,Type 2,False,True,False,RN7SL,pseudogene,pseudogene
RN7SL294P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL296P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL297P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL299P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL3,Type 2,True,True,True,RN7SL,"RNA, long non-coding",functional
RN7SL300P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL301P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL302P,Type 2,False,True,True,RN7SL,pseudogene,pseudogene
RN7SL303P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL304P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
RN7SL305P,Type 2,True,True,True,RN7SL,pseudogene,pseudogene
