"Gene","PhastCons30_median","PhyloP100_median","PhyloP447_median","GTEX_max","Gene_Type","Gene_group"
"TRI-TAT1-1",1,2.99200010299683,7.29500007629395,17,"Functional","TRNA"
"TRI-TAT2-1",1,2.02300000190735,7.02500009536743,50,"Functional","TRNA"
"TRI-TAT2-2",1,1.31200003623962,2.48749995231628,29,"Functional","TRNA"
"TRI-TAT2-3",1,1.91100001335144,5.56400012969971,0,"Functional","TRNA"
"TRI-TAT3-1",0.699499994516373,1.7389999628067,1.45300000905991,1,"Functional","TRNA"
"TRK-CTT1-1",1,2.86800003051758,7.24700021743774,4,"Functional","TRNA"
"TRK-CTT1-2",1,2.20900011062622,3.26300001144409,2,"Functional","TRNA"
"TRK-CTT12-1",0.0140000004321337,0.188999995589256,0.430999994277954,16,"Pseudogene","TRNA"
"TRK-CTT13-1",0.00300000002607703,0.0089999996125698,0.00800000037997961,0,"Pseudogene","TRNA"
"TRK-CTT14-1",0.00300000002607703,0.136000007390976,0.333000004291534,2,"Pseudogene","TRNA"
"TRK-CTT16-1",0.158500000834465,-0.156499996781349,0.0040000001899898,2,"Pseudogene","TRNA"
"TRK-CTT2-1",1,1.89300000667572,5.4980001449585,1,"Functional","TRNA"
"TRK-CTT2-2",0.857999980449677,0.644999980926514,0.232999995350838,25,"Functional","TRNA"
"TRK-CTT2-3",0.995000004768372,2.29999995231628,3.83500003814697,9,"Functional","TRNA"
"TRK-CTT2-4",0.981000006198883,0.685999989509583,1.43700003623962,2,"Functional","TRNA"
"TRK-CTT2-5",0.857999980449677,0.644999980926514,0.232999995350838,25,"Functional","TRNA"
"TRK-CTT3-1",0.554000020027161,1.11000001430511,1.28199994564056,10,"Functional","TRNA"
"TRK-CTT4-1",0.209999993443489,1.18099999427795,-0.159999996423721,8,"Functional","TRNA"
"TRK-CTT5-1",0.0230000000447035,0.196999996900558,-0.472000002861023,2,"Functional","TRNA"
"TRK-CTT6-1",0.163000002503395,0.136999994516373,0.214000001549721,62,"Functional","TRNA"
"TRK-CTT7-1",0.0109999999403954,0.194999992847443,0.41100001335144,1,"Functional","TRNA"
"TRK-CTT8-1",0.145999997854233,0.254999995231628,-0.0089999996125698,1,"Functional","TRNA"
"TRK-CTT9-1",0.0430000014603138,0.105999998748302,0.128000006079674,0,"Functional","TRNA"
"TRK-TTT1-1",0.503000020980835,0.347000002861023,0.0489999987185001,1,"Functional","TRNA"
"TRK-TTT10-1",0.0130000002682209,-0.337000012397766,-0.034000001847744,24,"Pseudogene","TRNA"
"TRK-TTT13-1",0.0020000000949949,0.436000004410744,0.555500000715256,2,"Pseudogene","TRNA"
"TRK-TTT14-1",0.00300000002607703,-0.130999997258186,0.446000009775162,5,"Functional","TRNA"
"TRK-TTT15-1",0.0140000004321337,0.26800000667572,-0.300999999046326,1,"Pseudogene","TRNA"
"TRK-TTT17-1",0.00300000002607703,0.305000007152557,-0.0654999986290932,1,"Functional","TRNA"
"TRK-TTT2-1",0.0160000007599592,0.186000004410744,-0.34799998998642,2,"Functional","TRNA"
"TRK-TTT3-1",1,2.63299989700317,4.90199995040894,14,"Functional","TRNA"
"TRK-TTT3-2",1,2.62199997901917,7.26599979400635,2,"Functional","TRNA"
"TRK-TTT3-3",1,2.33999991416931,5.7649998664856,24,"Functional","TRNA"
"TRK-TTT3-4",1,2.33999991416931,5.7649998664856,24,"Functional","TRNA"
"TRK-TTT3-5",1,3.58599996566772,8.10400009155273,4,"Functional","TRNA"
"TRK-TTT4-1",0.996999979019165,0.681999981403351,1.4210000038147,0,"Functional","TRNA"
"TRK-TTT5-1",1,2.25500011444092,3.14800000190735,5,"Functional","TRNA"
"TRK-TTT6-1",0.603999972343445,1.39199995994568,0.0379999987781048,0,"Functional","TRNA"
"TRK-TTT7-1",0.284000009298325,1.19700002670288,0.400999993085861,0,"Functional","TRNA"
"TRK-TTT8-1",0.0189999993890524,-0.179000005125999,0.137999996542931,1,"Functional","TRNA"
"TRK-TTT9-1",0.78600001335144,0.84799998998642,1.15799999237061,0,"Functional","TRNA"
"TRL-AAG1-1",0.0175000000745058,0.0690000001341105,0.668999999761581,2,"Functional","TRNA"
"TRL-AAG1-2",0.00999999977648258,0.0259999996051192,0.773499995470047,1,"Functional","TRNA"
"TRL-AAG1-3",0.0145000000484288,0.214000001549721,0.668999999761581,1,"Functional","TRNA"
"TRL-AAG2-1",1,3.11899995803833,6.91099977493286,1,"Functional","TRNA"
"TRL-AAG2-2",1,3.54200005531311,7.91200017929077,3,"Functional","TRNA"
"TRL-AAG2-3",1,3.11899995803833,6.91099977493286,1,"Functional","TRNA"
"TRL-AAG2-4",1,3.54200005531311,7.91200017929077,3,"Functional","TRNA"
"TRL-AAG3-1",0.92399999499321,1.57400000095367,2.38100004196167,10,"Functional","TRNA"
"TRL-AAG4-1",0.0549999997019768,0.572000026702881,1.55099999904633,2,"Functional","TRNA"
"TRL-AAG7-1",0.00100000004749745,0.0405000001192093,-0.285999998450279,1,"Pseudogene","TRNA"
"TRL-CAA1-1",0.996499985456467,1.7849999666214,4.12099981307983,4,"Functional","TRNA"
"TRL-CAA1-2",0.995999991893768,1.90100002288818,2.47900009155273,1,"Functional","TRNA"
"TRL-CAA2-1",0.0740000009536743,1.51300001144409,-0.188000001013279,2,"Functional","TRNA"
"TRL-CAA3-1",0.284999996423721,0.30799999833107,0.814000010490417,6,"Functional","TRNA"
"TRL-CAA4-1",0.991499990224838,1.71399998664856,4.5550000667572,7,"Functional","TRNA"
"TRL-CAA5-1",0.0384999997913837,0.194000001996756,0.028999999165535,3,"Functional","TRNA"
"TRL-CAA6-1",0.934000015258789,2.56599998474121,4.54349994659424,31,"Functional","TRNA"
"TRL-CAA7-1",0.00100000004749745,-0.0645000003278255,-0.501499980688095,3,"Functional","TRNA"
"TRL-CAG1-1",0.879000008106232,0.0199999995529652,1.94000005722046,2,"Functional","TRNA"
"TRL-CAG1-2",0.939000010490418,0.0820000022649765,1.94000005722046,0,"Functional","TRNA"
"TRL-CAG1-3",0.977999985218048,0.184000000357628,1.94000005722046,0,"Functional","TRNA"
"TRL-CAG1-4",0.996999979019165,0.0209999997168779,1.94000005722046,0,"Functional","TRNA"
"TRL-CAG1-5",0.992999970912933,0.0179999992251396,1.94000005722046,3,"Functional","TRNA"
"TRL-CAG1-6",0.975000023841858,2.57299995422363,4.55399990081787,21,"Functional","TRNA"
"TRL-CAG1-7",1,1.68599998950958,5.51800012588501,5,"Functional","TRNA"
"TRL-CAG2-1",1,2.90499997138977,7.00699996948242,5,"Functional","TRNA"
"TRL-CAG2-2",1,2.88499999046326,7.04199981689453,1,"Functional","TRNA"
"TRL-TAA1-1",1,2.53099989891052,7.67600011825562,7,"Functional","TRNA"
"TRL-TAA2-1",0.178000003099442,2.89299988746643,0.200000002980232,1,"Functional","TRNA"
"TRL-TAA3-1",0.0209999997168779,3.1029999256134,0.400999993085861,1,"Functional","TRNA"
"TRL-TAA4-1",0.825999975204468,1.51199996471405,1.8639999628067,4,"Functional","TRNA"
"TRL-TAA5-1",0.119999997317791,2.89400005340576,0.12899999320507,1,"Pseudogene","TRNA"
"TRL-TAG1-1",1,3.06699991226196,8.01099967956543,1,"Functional","TRNA"
"TRL-TAG2-1",1,2.18700003623962,1.97850000858307,1,"Functional","TRNA"
"TRL-TAG3-1",1,2.9760000705719,7.73899984359741,2,"Functional","TRNA"
"TRL-TAG4-1",0.0299999993294477,0.361000001430511,0.766500025987625,6,"Pseudogene","TRNA"
"TRM-CAT1-1",1,1.83899998664856,1.50999999046326,2,"Functional","TRNA"
"TRM-CAT2-1",0.991999983787537,1.04299998283386,1.057000041008,0,"Functional","TRNA"
"TRM-CAT3-1",1,1.96700000762939,3.9210000038147,2,"Functional","TRNA"
"TRM-CAT3-2",1,1.79900002479553,3.08200001716614,1,"Functional","TRNA"
"TRM-CAT4-1",0.58899998664856,1.35599994659424,1.49300003051758,0,"Functional","TRNA"
"TRM-CAT4-2",0.975000023841858,0.577000021934509,1.36600005626678,1,"Functional","TRNA"
"TRM-CAT4-3",0.819000005722046,1.25300002098083,1.36600005626678,1,"Functional","TRNA"
"TRM-CAT5-1",0.00499999988824129,0.382999986410141,0.375999987125397,2,"Functional","TRNA"
"TRM-CAT5-2",0.00499999988824129,0.321999996900558,0.377000004053116,2,"Functional","TRNA"
"TRM-CAT6-1",0.90499997138977,0.32600000500679,0.972000002861023,20,"Functional","TRNA"
"TRM-CAT7-1",0.017000000923872,0.237000003457069,0.377000004053116,0,"Functional","TRNA"
"TRMT10BP1",0.0520000010728836,0.416999995708466,1.62100005149841,2,"Pseudogene","TRNA"
"TRMT112P1",0.00300000002607703,-0.0700000002980232,0.239999994635582,2,"Pseudogene","TRNA"
"TRMT112P2",0.0690000019967556,0.687999993562698,2.50799989700317,2,"Pseudogene","TRNA"
"TRMT112P3",0.0155000002123415,0.112500000745058,0.239500001072884,5,"Pseudogene","TRNA"
"TRMT112P4",0.0109999999403954,0.214000001549721,0.374000012874603,10,"Pseudogene","TRNA"
"TRMT112P5",0.0040000001899898,-0.0370000004768372,1.27500003576279,0,"Pseudogene","TRNA"
"TRMT112P6",0.0494999997317791,0.451999992132187,0.135000005364418,112,"Pseudogene","TRNA"
"TRMT112P7",0.0120000001043081,-0.0359999984502792,0.133000001311302,1,"Pseudogene","TRNA"
"TRMT112P8",0.028999999165535,1.08149999380112,0.0729999989271164,7,"Pseudogene","TRNA"
"TRN-GTT1-1",1,2.70600008964539,4.74699997901917,2,"Functional","TRNA"
"TRN-GTT10-1",0.35699999332428,0.711000025272369,0,2,"Functional","TRNA"
"TRN-GTT2-1",0.532999992370605,0.736000001430511,0.578500002622604,2,"Functional","TRNA"
"TRN-GTT2-2",0.987999975681305,1.39200001955032,0.502499997615814,6,"Functional","TRNA"
"TRN-GTT2-3",1,3.56299996376038,7.28700017929077,5,"Functional","TRNA"
"TRN-GTT2-4",1,2.73499989509583,6.85099983215332,1,"Functional","TRNA"
"TRN-GTT2-5",1,3.06699991226196,8.10900020599365,7,"Functional","TRNA"
"TRN-GTT2-6",1,3.58599996566772,7.91599988937378,13,"Functional","TRNA"
"TRN-GTT2-7",0.0329999998211861,0.165000006556511,0.578500002622604,4,"Functional","TRNA"
"TRN-GTT2-8",0.0390000008046627,0.167999997735023,1.02400004863739,2,"Functional","TRNA"
"TRN-GTT22-1",0.0115000000223517,0.158500000834465,0.337500005960464,0,"Pseudogene","TRNA"
"TRN-GTT23-1",0.0020000000949949,-0.247499994933605,-0.671000003814697,7,"Pseudogene","TRNA"
"TRN-GTT24-1",0.0204999996349216,0.273999989032745,0.578500002622604,7,"Functional","TRNA"
"TRN-GTT25-1",0.0140000004321337,0.731000006198883,0.837000012397766,5,"Functional","TRNA"
"TRN-GTT26-1",0.00300000002607703,0.568000018596649,0.735500007867813,4,"Functional","TRNA"
"TRN-GTT27-1",0.0515000000596046,0.571999996900558,0.700499981641769,2,"Functional","TRNA"
"TRN-GTT3-1",0.00549999997019768,0.238000005483627,0.578500002622604,3,"Functional","TRNA"
"TRN-GTT4-1",0.883000016212463,0.439999997615814,0.578500002622604,2,"Functional","TRNA"
"TRN-GTT5-1",0.948000013828278,0.439999997615814,0.930500030517578,2,"Functional","TRNA"
"TRN-GTT6-1",0.487000003457069,0.816999971866608,0.97900003194809,1,"Functional","TRNA"
"TRN-GTT7-1",0.00100000004749745,0.565999984741211,0.931500017642975,1,"Functional","TRNA"
"TRN-GTT8-1",0.198499999940395,0.295999988913536,0.700499981641769,2,"Functional","TRNA"
"TRN-GTT9-1",0.0829999968409538,0.486000001430511,0.497500002384186,6,"Functional","TRNA"
"TRN-GTT9-2",0.0040000001899898,0.410999998450279,0.497500002384186,4,"Functional","TRNA"
"TRP-AGG1-1",0.00100000004749745,0.503499984741211,2.13650000095367,1,"Pseudogene","TRNA"
"TRP-AGG2-1",1,2.84100008010864,7.77099990844727,1,"Pseudogene","TRNA"
"TRP-AGG2-2",0.995000004768372,2.80999994277954,7.96449995040894,2,"Pseudogene","TRNA"
"TRP-AGG2-3",0.999000012874603,2.5550000667572,2.54350006580353,4,"Pseudogene","TRNA"
"TRP-AGG2-4",0.995000004768372,2.80999994277954,7.96449995040894,2,"Pseudogene","TRNA"
"TRP-AGG2-5",0.999000012874603,2.5550000667572,2.54350006580353,4,"Pseudogene","TRNA"
"TRP-AGG2-6",0.999000012874603,2.53999996185303,6.04500007629395,5,"Pseudogene","TRNA"
"TRP-AGG2-7",0.78600001335144,1.11099994182587,2.58550000190735,12,"Pseudogene","TRNA"
"TRP-AGG2-8",0.957999974489212,0.829499989748001,1.86000001430511,5,"Pseudogene","TRNA"
"TRP-AGG4-1",0.0610000006854534,NA,-0.0195000004023314,1,"Pseudogene","TRNA"
"TRP-AGG5-1",0.017000000923872,-0.189999997615814,-0.0230000000447035,3,"Pseudogene","TRNA"
"TRP-AGG6-1",0,-0.269500002264977,-0.482999995350838,2,"Pseudogene","TRNA"
"TRP-CGG1-1",1,2.74249994754791,5.60800004005432,2,"Pseudogene","TRNA"
"TRP-CGG1-2",0.991999983787537,0.869000017642975,0.296999990940094,26,"Pseudogene","TRNA"
"TRP-CGG1-3",1,3.28600001335144,6.13899993896484,13,"Pseudogene","TRNA"
"TRP-CGG2-1",1,1.61000001430511,4.2020001411438,1,"Pseudogene","TRNA"
"TRP-GGG1-1",0.0020000000949949,-0.119999997317791,-0.209999993443489,11,"Pseudogene","TRNA"
"TRP-TGG1-1",0.0510000009089708,2.08550000190735,0.12899999320507,0,"Pseudogene","TRNA"
"TRP-TGG2-1",1,2.87250006198883,7.31300020217896,2,"Pseudogene","TRNA"
"TRP-TGG3-1",1,2.87400007247925,5.96950006484985,10,"Pseudogene","TRNA"
"TRP-TGG3-2",1,2.87400007247925,5.96950006484985,10,"Pseudogene","TRNA"
"TRP-TGG3-3",0.999000012874603,1.4375,1.89999997615814,4,"Pseudogene","TRNA"
"TRP-TGG3-4",0.00949999969452619,0.259999997913837,0.300500005483627,1,"Pseudogene","TRNA"
"TRP-TGG3-5",0.00999999977648258,0.515999972820282,0.278499998152256,1,"Pseudogene","TRNA"
"TRP-TGG4-1",0.00700000021606683,0.26800000667572,0.0769999995827675,35,"Pseudogene","TRNA"
"TRP-TGG5-1",0.0020000000949949,-0.10700000077486,-0.0949999988079071,8,"Pseudogene","TRNA"
"TRQ-CTG1-1",0.0820000022649765,1.18099999427795,-0.0260000005364418,1,"Functional","TRNA"
"TRQ-CTG1-2",1,3.06699991226196,7.34000015258789,3,"Functional","TRNA"
"TRQ-CTG1-3",0.15599999576807,0.0214999988675117,0.0484999995678663,1,"Functional","TRNA"
"TRQ-CTG1-4",1,3.85800004005432,7.2649998664856,1,"Functional","TRNA"
"TRQ-CTG1-5",1,3.06699991226196,7.34000015258789,3,"Functional","TRNA"
"TRQ-CTG11-1",0.00300000002607703,0.46000000834465,0.00250000011874362,0,"Pseudogene","TRNA"
"TRQ-CTG13-1",0.0109999999403954,0.114000000059605,0.186999998986721,0,"Pseudogene","TRNA"
"TRQ-CTG16-1",0.027500000782311,0.0945000015199184,0.285500004887581,15,"Pseudogene","TRNA"
"TRQ-CTG2-1",0.996499985456467,1.85500001907349,3.0440000295639,0,"Functional","TRNA"
"TRQ-CTG3-1",0.0760000012814999,0.545000016689301,0.72749999165535,5,"Functional","TRNA"
"TRQ-CTG3-2",0.610999971628189,0.714999973773956,0.72749999165535,2,"Functional","TRNA"
"TRQ-CTG4-1",0.83449998497963,0.607999980449677,0.711999982595444,9,"Functional","TRNA"
"TRQ-CTG4-2",0.348499998450279,0.980000019073486,0.72749999165535,4,"Functional","TRNA"
"TRQ-CTG5-1",0.100000001490116,0.343500003218651,0.965000003576279,0,"Functional","TRNA"
"TRQ-CTG6-1",0.00600000005215406,1.04449999332428,0.256999999284744,2,"Functional","TRNA"
"TRQ-CTG7-1",0.241499997675419,0.819999992847443,0.72749999165535,2,"Functional","TRNA"
"TRQ-CTG9-1",0,0.623499989509583,-0.357500001788139,4,"Pseudogene","TRNA"
"TRQ-TTG1-1",1,3.28200006484985,7.59100008010864,4,"Functional","TRNA"
"TRQ-TTG10-1",0.0180000001564622,0.994500011205673,0.446999996900558,3,"Pseudogene","TRNA"
"TRQ-TTG2-1",0.241499990224838,0.486000001430511,2.02799993753433,5,"Functional","TRNA"
"TRQ-TTG3-1",0.99549999833107,2.58299994468689,3.14649999141693,1,"Functional","TRNA"
"TRQ-TTG3-2",0.995000004768372,2.37100005149841,3.64550006389618,0,"Functional","TRNA"
"TRQ-TTG3-3",1,2.1065000295639,3.28849995136261,4,"Functional","TRNA"
"TRQ-TTG4-1",0.0235000001266599,2.3125,0.703999996185303,1,"Functional","TRNA"
"TRQ-TTG5-1",0.0040000001899898,0.112000003457069,0.157000005245209,2,"Pseudogene","TRNA"
"TRQ-TTG6-1",0.168999999761581,0.287999987602234,0.0480000004172325,2,"Pseudogene","TRNA"
"TRQ-TTG7-1",0.124000001698732,2.59350001811981,0.0900000035762787,4,"Functional","TRNA"
"TRQ-TTG8-1",0.00100000004749745,0.00300000002607703,-0.238000005483627,0,"Functional","TRNA"
"TRQ-TTG9-1",0.00499999988824129,-0.0650000013411045,0.0150000001303852,0,"Functional","TRNA"
"TRR-ACG1-1",1,4.73400020599365,8.11900043487549,16,"Functional","TRNA"
"TRR-ACG1-2",1,2.14499998092651,3.375,2,"Functional","TRNA"
"TRR-ACG1-3",1,4.73400020599365,8.11900043487549,16,"Functional","TRNA"
"TRR-ACG2-1",1,3.09299993515015,7.25099992752075,10,"Functional","TRNA"
"TRR-ACG2-2",0.0199999995529652,0.279000014066696,1.99699997901917,0,"Functional","TRNA"
"TRR-ACG2-3",0.0179999992251396,0.550000011920929,1.98199999332428,1,"Functional","TRNA"
"TRR-ACG2-4",1,1.64800000190735,1.91700005531311,1,"Functional","TRNA"
"TRR-CCG1-1",1,2.12899994850159,7.13199996948242,8,"Functional","TRNA"
"TRR-CCG1-2",0.0359999984502792,1.35899996757507,0.510999977588654,3,"Functional","TRNA"
"TRR-CCG1-3",1,2.12899994850159,7.13199996948242,8,"Functional","TRNA"
"TRR-CCG2-1",1,2.88100004196167,8.08100032806396,2,"Functional","TRNA"
"TRR-CCT1-1",1,2.37299990653992,4.71099996566772,1,"Functional","TRNA"
"TRR-CCT2-1",1,1.4099999666214,3.09400010108948,1,"Functional","TRNA"
"TRR-CCT3-1",1,1.6599999666214,3.23099994659424,6,"Functional","TRNA"
"TRR-CCT4-1",1,4.21600008010864,7.33900022506714,10,"Functional","TRNA"
"TRR-CCT6-2",0.00300000002607703,0.00700000021606683,-0.558000028133392,26,"Functional","TRNA"
"TRR-CCT7-1",0.0230000000447035,0.323000013828278,-0.146999999880791,0,"Pseudogene","TRNA"
"TRR-CCT8-1",0.0199999995529652,0.199000000953674,-0.146999999880791,0,"Functional","TRNA"
"TRR-CCT9-1",0.00700000021606683,0.214000001549721,-0.108999997377396,4,"Pseudogene","TRNA"
"TRR-TCG1-1",1,3.54699993133545,7.76000022888184,5,"Functional","TRNA"
"TRR-TCG2-1",0.0529999993741512,1.82299995422363,2.36800003051758,1,"Functional","TRNA"
"TRR-TCG3-1",0.999000012874603,0.940999984741211,1.94700002670288,2,"Functional","TRNA"
"TRR-TCG4-1",0.96399998664856,2.29299998283386,3.26999998092651,0,"Functional","TRNA"
"TRR-TCG5-1",0.999000012874603,1.99800002574921,4.83900022506714,2,"Functional","TRNA"
"TRR-TCT1-1",1,3.50799989700317,8.04100036621094,39,"Functional","TRNA"
"TRR-TCT2-1",1,3.5090000629425,7.2979998588562,17,"Functional","TRNA"
"TRR-TCT3-1",1,1.99699997901917,4.97499990463257,5,"Functional","TRNA"
"TRR-TCT3-2",1,1.99699997901917,4.97499990463257,5,"Functional","TRNA"
"TRR-TCT4-1",1,4.84499979019165,8.1230001449585,1,"Functional","TRNA"
"TRR-TCT5-1",0.816999971866608,1.72599995136261,1.29200005531311,2,"Functional","TRNA"
"TRS-ACT1-1",0.00450000003911554,0.625499993562698,0.625999987125397,0,"Pseudogene","TRNA"
"TRS-AGA1-1",1,1.26550000905991,2.18700003623962,0,"Functional","TRNA"
"TRS-AGA2-1",1,3.06699991226196,7.79699993133545,94,"Functional","TRNA"
"TRS-AGA2-2",1,2.14499998092651,4.53900003433228,2,"Functional","TRNA"
"TRS-AGA2-3",1,2.06399989128113,2.32400000095367,6,"Functional","TRNA"
"TRS-AGA2-4",0.996999979019165,1.41799998283386,1.2950000166893,5,"Functional","TRNA"
"TRS-AGA2-5",0.146999999880791,1.92200005054474,1.48399996757507,1,"Functional","TRNA"
"TRS-AGA2-6",1,3.06699991226196,7.79699993133545,94,"Functional","TRNA"
"TRS-AGA3-1",1,1.94200003147125,2.20449995994568,1,"Functional","TRNA"
"TRS-AGA4-1",0.998000025749206,1.54100000858307,3.79650008678436,0,"Functional","TRNA"
"TRS-AGA5-1",0.938999980688095,0.707500010728836,1.74700003862381,7,"Functional","TRNA"
"TRS-AGA7-1",0.0199999995529652,0.0580000001937151,-0.0220000008121133,2,"Functional","TRNA"
"TRS-CGA1-1",1,3.02800011634827,8.11199998855591,11,"Functional","TRNA"
"TRS-CGA2-1",0.393500000238419,1.26999998092651,1.82850003242493,1,"Functional","TRNA"
"TRS-CGA3-1",0.0825000032782555,1.13999998569489,0.562999993562698,3,"Functional","TRNA"
"TRS-CGA4-1",1,3.47099995613098,7.27600002288818,2,"Functional","TRNA"
"TRS-GCT1-1",0.995999991893768,1.35099995136261,2.37300002574921,6,"Functional","TRNA"
"TRS-GCT2-1",0.998000025749206,1.19599997997284,2.4889999628067,0,"Functional","TRNA"
"TRS-GCT3-1",1,3.84699988365173,7.92799997329712,9,"Functional","TRNA"
"TRS-GCT4-1",1,3.55550003051758,7.64299988746643,0,"Functional","TRNA"
"TRS-GCT4-2",1,3.55550003051758,7.64299988746643,0,"Functional","TRNA"
"TRS-GCT4-3",1,3.08800005912781,7.23899984359741,7,"Functional","TRNA"
"TRS-GCT5-1",0.998500019311905,1.87600004673004,2.53049993515015,3,"Functional","TRNA"
"TRS-GCT6-1",0.998500019311905,2.28500008583069,6.3270001411438,1,"Functional","TRNA"
"TRS-TGA1-1",1,3.4779999256134,8.01200008392334,1,"Functional","TRNA"
"TRS-TGA2-1",0.129999998956919,3.49750006198883,0.0839999988675117,4,"Functional","TRNA"
"TRS-TGA3-1",0.781000018119812,3.51699995994568,0.11599999666214,1,"Functional","TRNA"
"TRS-TGA4-1",0.195500001311302,0.653999984264374,0.523999989032745,0,"Functional","TRNA"
"TRSUP-CTA2-1",0.00450000003911554,-0.107499998062849,-0.232499994337559,1,"Pseudogene","TRNA"
"TRSUP-CTA3-1",0.00300000002607703,-0.0260000005364418,-0.0040000001899898,0,"Pseudogene","TRNA"
"TRSUP-TTA3-1",0.998000025749206,0.88850000500679,1.33000004291534,5,"Pseudogene","TRNA"
"TRT-AGT1-1",1,1.43550002574921,2.80350005626678,7,"Functional","TRNA"
"TRT-AGT1-2",1,3.06699991226196,7.00400018692017,76,"Functional","TRNA"
"TRT-AGT1-3",1,2.85199999809265,8.03800010681152,5,"Functional","TRNA"
"TRT-AGT2-1",1,2.9539999961853,8.02700042724609,4,"Functional","TRNA"
"TRT-AGT2-2",1,1.65400004386902,3.46000003814697,1,"Functional","TRNA"
"TRT-AGT3-1",0.996999979019165,1.28999996185303,3.53349995613098,1,"Functional","TRNA"
"TRT-AGT4-1",0.998000025749206,1.6700000166893,3.75999999046326,7,"Functional","TRNA"
"TRT-AGT5-1",0.998000025749206,1.6700000166893,3.75999999046326,7,"Functional","TRNA"
"TRT-AGT6-1",1,2.37700009346008,7.02500009536743,1,"Functional","TRNA"
"TRT-CGT1-1",1,1.7849999666214,3.76699995994568,2,"Functional","TRNA"
"TRT-CGT2-1",1,3.69599997997284,7.67799997329712,2,"Functional","TRNA"
"TRT-CGT3-1",0.992999970912933,1.79200005531311,3.28549993038177,14,"Functional","TRNA"
