"gene_name","gene_group","chromosome","start","end","gene_length","flank_length","intergenic_density_1000genomes","intergenic_density_gnomad","intergenic_density_pangenome","intergenic_density_dbsnp","locus_type","gene_type","Gene_group","Gene_Type","source","snp_count","snp_density","flank_count","flank_density","enrichment","enrichment_intergenic","Gene_Type_combined","Gene_group_f","y_num","y_offset","y_pos","q1","q3","iqr","is_outlier"
"RNU6-543P","RNU6","chr10",63110139,63110246,108,10800,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNU6","Pseudogene","pangenome",3,0.0277777777777777,125,0.011574074074074,2.4,3.91162848917261,"RNU6.Pseudogene","RNU6",10,-0.15,9.85,0,1.40818625610214,1.40818625610214,TRUE
"RNU6-720P","RNU6","chr3",149917342,149917449,108,10800,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNU6","Pseudogene","pangenome",3,0.0277777777777777,51,0.0047222222222222,5.88235294117647,3.91162848917261,"RNU6.Pseudogene","RNU6",10,-0.15,9.85,0,1.40818625610214,1.40818625610214,TRUE
"RNU6-381P","RNU6","chr5",44066624,44066731,108,10800,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNU6","Pseudogene","pangenome",3,0.0277777777777777,112,0.0103703703703703,2.67857142857143,3.91162848917261,"RNU6.Pseudogene","RNU6",10,-0.15,9.85,0,1.40818625610214,1.40818625610214,TRUE
"RNU6-1218P","RNU6","chr8",30043801,30043908,108,10800,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNU6","Pseudogene","pangenome",3,0.0277777777777777,168,0.0155555555555555,1.78571428571429,3.91162848917261,"RNU6.Pseudogene","RNU6",10,-0.15,9.85,0,1.40818625610214,1.40818625610214,TRUE
"RNU6-1300P","RNU6","chr8",74048677,74048784,108,10800,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNU6","Pseudogene","pangenome",3,0.0277777777777777,57,0.0052777777777777,5.26315789473684,3.91162848917261,"RNU6.Pseudogene","RNU6",10,-0.15,9.85,0,1.40818625610214,1.40818625610214,TRUE
"RNU6-319P","RNU6","chr9",15431899,15432006,108,10800,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNU6","Pseudogene","pangenome",3,0.0277777777777777,97,0.0089814814814814,3.09278350515464,3.91162848917261,"RNU6.Pseudogene","RNU6",10,-0.15,9.85,0,1.40818625610214,1.40818625610214,TRUE
"RNU6-857P","RNU6","chr18",30984106,30984215,110,11000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNU6","Pseudogene","pangenome",3,0.0272727272727272,111,0.010090909090909,2.7027027027027,3.84050797118766,"RNU6.Pseudogene","RNU6",10,-0.15,9.85,0,1.40818625610214,1.40818625610214,TRUE
"RNU6-1004P","RNU6","chr12",121604902,121605012,111,11099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNU6","Pseudogene","pangenome",3,0.027027027027027,98,0.0088296242904766,3.06094870380585,3.80590880027606,"RNU6.Pseudogene","RNU6",10,-0.15,9.85,0,1.40818625610214,1.40818625610214,TRUE
"RNU6-994P","RNU6","chr20",63337339,63337449,111,11099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNU6","Pseudogene","pangenome",3,0.027027027027027,142,0.0127939454004865,2.11248572516178,3.80590880027606,"RNU6.Pseudogene","RNU6",10,-0.15,9.85,0,1.40818625610214,1.40818625610214,TRUE
"RNU4ATAC14P","RNU4ATAC","chr14",75202081,75202169,89,8899,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNU4ATAC","Pseudogene","pangenome",2,0.0224719101123595,71,0.0079784245420833,2.81658490267447,3.16446349685874,"RNU4ATAC.Pseudogene","RNU4ATAC",9,-0.15,8.85,0,1.1176081397636,1.1176081397636,TRUE
"RNU6ATAC30P","RNU6ATAC","chr14",49684544,49684665,122,12200,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNU6ATAC","Pseudogene","pangenome",4,0.0327868852459016,98,0.0080327868852459,4.08163265306123,4.61700411836767,"RNU6ATAC.Pseudogene","RNU6ATAC",8,-0.15,7.85,0,1.54745742428807,1.54745742428807,TRUE
"RNU6ATAC38P","RNU6ATAC","chr20",45778698,45778823,126,12600,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNU6ATAC","Pseudogene","pangenome",4,0.0317460317460317,139,0.011031746031746,2.87769784172662,4.47043255905441,"RNU6ATAC.Pseudogene","RNU6ATAC",8,-0.15,7.85,0,1.54745742428807,1.54745742428807,TRUE
"RNU11-4P","RNU11","chr8",126671522,126671654,133,13299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNU11","Pseudogene","pangenome",2,0.0150375939849624,136,0.0102263328069779,1.47047766475011,2.11757331744683,"RNU11.Pseudogene","RNU11",7,-0.15,6.85,1.05878665872341,1.09161725279236,0.0328305940689431,TRUE
"RNU11-2P","RNU11","chr17",12036496,12036637,142,14200,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RNU11","Pseudogene","pangenome",0,0,68,0.0047887323943661,0,0,"RNU11.Pseudogene","RNU11",7,-0.15,6.85,1.05878665872341,1.09161725279236,0.0328305940689431,TRUE
"RN7SL275P","RN7SL","chr4",110117736,110118070,335,33499,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",31,0.0925373134328358,261,0.0077912773515627,11.8770400869217,13.0309772952735,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL319P","RN7SL","chr15",75785134,75785354,221,22099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",13,0.0588235294117647,211,0.0095479433458527,6.16085865625871,8.28344856530671,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL759P","RN7SL","chr15",20570886,20571175,290,29000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",15,0.0517241379310344,730,0.0251724137931034,2.05479452054794,7.28372201432142,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL536P","RN7SL","chr15",23363272,23363561,290,29000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",15,0.0517241379310344,440,0.0151724137931034,3.40909090909091,7.28372201432142,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL96P","RN7SL","chr2",38936876,38937158,283,28299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",14,0.0494699646643109,190,0.0067140181631859,7.3681606843965,6.96629243301412,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL337P","RN7SL","chr19",14584095,14584395,301,30099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",14,0.0465116279069767,312,0.0103657928834845,4.48703041144902,6.54970351675414,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL134P","RN7SL","chr16",82844455,82844757,303,30299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",13,0.0429042904290429,412,0.0135978085085316,3.15523566919799,6.04172321099928,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL495P","RN7SL","chr15",22609141,22609377,237,23699,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",10,0.0421940928270042,516,0.0217730705936959,1.9379027246263,5.94171416076852,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL428P","RN7SL","chr15",85210053,85210299,247,24699,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",10,0.0404858299595141,442,0.0178954613547107,2.26235184201367,5.70115893158761,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL238P","RN7SL","chr15",28387196,28387485,290,29000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",11,0.0379310344827586,530,0.0182758620689655,2.07547169811321,5.3413961438357,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL565P","RN7SL","chr9",41578903,41579186,284,28400,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",10,0.0352112676056338,1153,0.0405985915492957,0.867302688638335,4.9584023102188,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL491P","RN7SL","chr19",35414881,35415149,269,26899,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",9,0.0334572490706319,307,0.0114130636826647,2.93148710993788,4.711403830825,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL231P","RN7SL","chr19",14213052,14213323,272,27200,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",9,0.0330882352941176,1202,0.0441911764705882,0.748752079866889,4.65943981798502,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL718P","RN7SL","chr19",41190927,41191229,303,30299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",10,0.033003300330033,427,0.0140928743522888,2.34184308360578,4.64747939307637,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL339P","RN7SL","chr5",171359117,171359412,296,29600,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",9,0.0304054054054054,343,0.0115878378378378,2.62390670553936,4.28164740031056,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL386P","RN7SL","chr1",21987481,21987777,297,29699,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",9,0.0303030303030303,846,0.0284858076029495,1.06379396804929,4.2672310790974,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL778P","RN7SL","chr11",130310180,130310476,297,29699,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",9,0.0303030303030303,287,0.00966362503788,3.13578291627072,4.2672310790974,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL719P","RN7SL","chr15",28703554,28703790,237,23699,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",7,0.0295358649789029,427,0.0180176378750158,1.6392750916511,4.15919991253797,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL82P","RN7SL","chr15",30800160,30800396,237,23699,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",7,0.0295358649789029,300,0.012658761973079,2.33323488045007,4.15919991253797,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL440P","RN7SL","chr1",94150738,94151080,343,34299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",10,0.0291545189504373,286,0.0083384355229015,3.49640155762605,4.10549928892752,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL32P","RN7SL","chr2",233205199,233205479,281,28099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",8,0.0284697508896797,236,0.0083988754048186,3.38970987393691,4.00907119174987,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL52P","RN7SL","chr21",9902344,9902627,284,28400,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",8,0.028169014084507,877,0.0308802816901408,0.912200684150513,3.96672184817504,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL564P","RN7SL","chr6",122745280,122745529,250,25000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",7,0.028,206,0.00824,3.39805825242718,3.94292151708599,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL741P","RN7SL","chr13",25944478,25944766,289,28899,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",8,0.0276816608996539,335,0.0115920966123395,2.38797706966896,3.89809344249727,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL106P","RN7SL","chr15",23165897,23166186,290,29000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",8,0.0275862068965517,580,0.02,1.37931034482759,3.88465174097142,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL774P","RN7SL","chr17",4364164,4364453,290,29000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",8,0.0275862068965517,288,0.0099310344827586,2.77777777777778,3.88465174097142,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL196P","RN7SL","chr15",30405307,30405597,291,29099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",8,0.0274914089347079,516,0.0177325681294889,1.55033431897493,3.87130242227393,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL468P","RN7SL","chr2",119169822,119170115,294,29400,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",8,0.0272108843537414,286,0.0097278911564625,2.7972027972028,3.83179933633235,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL842P","RN7SL","chr19",14588357,14588656,300,30000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",8,0.0266666666666666,328,0.0109333333333333,2.4390243902439,3.75516334960571,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL814P","RN7SL","chr5",74317986,74318285,300,30000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",8,0.0266666666666666,226,0.0075333333333333,3.53982300884956,3.75516334960571,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL66P","RN7SL","chr2",10280628,10280891,264,26400,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",7,0.0265151515151515,384,0.0145454545454545,1.82291666666667,3.73382719421022,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL371P","RN7SL","chr1",30918469,30918735,267,26699,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",7,0.0262172284644194,251,0.0094011011648376,2.78874017040452,3.69187407966853,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL847P","RN7SL","chr10",33034655,33034924,270,27000,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",7,0.0259259259259259,240,0.0088888888888888,2.91666666666667,3.6508532565611,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL469P","RN7SL","chr15",30143733,30143969,237,23699,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",6,0.0253164556962025,453,0.0191147305793493,1.32444742504261,3.56502849646111,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL628P","RN7SL","chr15",30612724,30612960,237,23699,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",6,0.0253164556962025,304,0.0128275454660534,1.97360093271153,3.56502849646111,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL681P","RN7SL","chr4",87386883,87387174,292,29200,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",7,0.023972602739726,438,0.015,1.59817351598174,3.37578897010787,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL396P","RN7SL","chr8",119862662,119862956,295,29499,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",7,0.023728813559322,331,0.0112207193464185,2.11473193711916,3.34145891278474,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"RN7SL553P","RN7SL","chr3",5252926,5253223,298,29800,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"pseudogene","pseudogene","RN7SL","Pseudogene","pangenome",7,0.023489932885906,442,0.0148322147651006,1.58371040723982,3.30782006466946,"RN7SL.Pseudogene","RN7SL",5,-0.15,4.85,0.475738600034507,1.60021165466152,1.12447305462702,TRUE
"TRV-CAC1-3","TRNA","chr5",181102253,181102325,73,7299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"RNA, transfer","functional","TRNA","Functional","pangenome",16,0.219178082191781,583,0.0798739553363474,2.74404943725181,30.8643562981291,"TRNA.Functional","TRNA",4,0.15,4.15,0,3.91162848917261,3.91162848917261,TRUE
"TRG-CCC4-1","TRNA","chr1",16678271,16678341,71,7099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"RNA, transfer","functional","TRNA","Functional","pangenome",14,0.197183098591549,521,0.0733906183969573,2.68676164472439,27.7670529372253,"TRNA.Functional","TRNA",4,0.15,4.15,0,3.91162848917261,3.91162848917261,TRUE
"TRV-CAC13-1","TRNA","chr1",16725566,16725638,73,7299,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"RNA, transfer","functional","TRNA","Functional","pangenome",13,0.178082191780822,337,0.0461707083162077,3.85703833177513,25.0772894922299,"TRNA.Functional","TRNA",4,0.15,4.15,0,3.91162848917261,3.91162848917261,TRUE
"TRG-CCC5-1","TRNA","chr1",16727285,16727355,71,7099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"RNA, transfer","functional","TRNA","Functional","pangenome",10,0.140845070422535,381,0.0536695309198478,2.62430224390965,19.8336092408752,"TRNA.Functional","TRNA",4,0.15,4.15,0,3.91162848917261,3.91162848917261,TRUE
"TRL-AAG1-2","TRNA","chr5",181101840,181101921,82,8200,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"RNA, transfer","functional","TRNA","Functional","pangenome",11,0.134146341463415,595,0.072560975609756,1.84873949579832,18.8903034355165,"TRNA.Functional","TRNA",4,0.15,4.15,0,3.91162848917261,3.91162848917261,TRUE
"TRV-CAC8-1","TRNA","chr1",143800041,143800111,71,7099,0.0213713703515028,0.211868908133809,0.0071013333333333,0.2879,"RNA, transfer","functional","TRNA","Functional","pangenome",9,0.126760563380282,86,0.0121143823073672,10.4636423190305,17.8502483167877,"TRNA.Functional","TRNA",4,0.15,4.15,0,3.91162848917261,3.91162848917261,TRUE
