gene_name,gene_group,chromosome,start,end,gene_length,flank_length,snp_count_1000genomes,snp_density_1000genomes,flank_count_1000genomes,flank_density_1000genomes,enrichment_1000genomes,snp_count_gnomad,snp_density_gnomad,flank_count_gnomad,flank_density_gnomad,enrichment_gnomad,snp_count_pangenome,snp_density_pangenome,flank_count_pangenome,flank_density_pangenome,enrichment_pangenome,snp_count_dbsnp,snp_density_dbsnp,flank_count_dbsnp,flank_density_dbsnp,enrichment_dbsnp,locus_type,gene_type
RNU6-612P,RNU6,chr2,60719640,60719741,102,1020,2,0.0196078431372549,31,0.030392156862745098,0.6451612903225806,19,0.18627450980392157,297,0.2911764705882353,0.6397306397306397,1,0.00980392156862745,9,0.008823529411764706,1.1111111111111112,28,0.27450980392156865,403,0.39509803921568626,0.6947890818858562,pseudogene,pseudogene
RN7SL632P,RN7SL,chr2,60831664,60831929,266,2660,10,0.03759398496240601,59,0.02218045112781955,1.6949152542372878,66,0.24812030075187969,514,0.19323308270676692,1.2840466926070038,1,0.0037593984962406013,10,0.0037593984962406013,1.0,96,0.3609022556390977,833,0.3131578947368421,1.1524609843937574,pseudogene,pseudogene
RNU4-51P,RNU4,chr2,60911303,60911442,140,1400,1,0.007142857142857143,26,0.018571428571428572,0.3846153846153846,23,0.16428571428571428,407,0.2907142857142857,0.5651105651105651,0,0.0,8,0.005714285714285714,0.0,26,0.18571428571428572,309,0.22071428571428572,0.8414239482200647,pseudogene,pseudogene
RNU6-1145P,RNU6,chr2,61605616,61605722,107,1069,4,0.037383177570093455,22,0.0205799812909261,1.816482582837723,26,0.24299065420560748,333,0.3115060804490178,0.7800510791164996,0,0.0,9,0.00841908325537886,0.0,41,0.38317757009345793,358,0.33489242282507015,1.1441810682399625,pseudogene,pseudogene
RN7SL51P,RN7SL,chr2,62262387,62262671,285,2849,9,0.031578947368421054,91,0.03194103194103194,0.988663967611336,80,0.2807017543859649,770,0.2702702702702703,1.03859649122807,3,0.010526315789473684,27,0.009477009477009477,1.1107212475633528,71,0.24912280701754386,659,0.2313092313092313,1.0770119532518703,pseudogene,pseudogene
RN7SL18P,RN7SL,chr2,62491178,62491468,291,2909,10,0.03436426116838488,79,0.027157098659333103,1.2653877941624256,61,0.20962199312714777,750,0.2578205568924029,0.8130538373424971,1,0.003436426116838488,30,0.010312822275696116,0.33321878579610537,71,0.24398625429553264,624,0.21450670333447922,1.1374295092078597,pseudogene,pseudogene
RNU6-100P,RNU6,chr2,64578892,64578997,106,1060,1,0.009433962264150943,27,0.02547169811320755,0.37037037037037035,28,0.2641509433962264,291,0.27452830188679245,0.9621993127147767,1,0.009433962264150943,12,0.011320754716981131,0.8333333333333334,34,0.32075471698113206,252,0.23773584905660378,1.349206349206349,pseudogene,pseudogene
RN7SL341P,RN7SL,chr2,64817378,64817675,298,2980,7,0.02348993288590604,72,0.024161073825503355,0.9722222222222223,68,0.22818791946308725,699,0.23456375838926175,0.9728183118741058,2,0.006711409395973154,27,0.009060402684563758,0.7407407407407407,104,0.348993288590604,949,0.31845637583892616,1.095890410958904,pseudogene,pseudogene
RN7SL211P,RN7SL,chr2,64906863,64907138,276,2760,8,0.028985507246376812,95,0.034420289855072464,0.8421052631578947,51,0.18478260869565216,555,0.20108695652173914,0.9189189189189189,3,0.010869565217391304,29,0.010507246376811594,1.0344827586206897,82,0.2971014492753623,815,0.29528985507246375,1.0061349693251533,pseudogene,pseudogene
RNU6-548P,RNU6,chr2,64994746,64994860,115,1149,3,0.02608695652173913,28,0.024369016536118365,1.0704968944099378,27,0.23478260869565218,226,0.19669277632724108,1.1936514043863025,1,0.008695652173913044,8,0.006962576153176675,1.248913043478261,31,0.26956521739130435,205,0.1784160139251523,1.510880169671262,pseudogene,pseudogene
RN7SL635P,RN7SL,chr2,65545401,65545696,296,2960,13,0.04391891891891892,85,0.028716216216216218,1.5294117647058822,132,0.44594594594594594,699,0.23614864864864865,1.888412017167382,2,0.006756756756756757,21,0.007094594594594595,0.9523809523809523,115,0.3885135135135135,905,0.30574324324324326,1.2707182320441988,pseudogene,pseudogene
VTRNA2-2P,TRNA,chr2,65555432,65555534,103,1029,1,0.009708737864077669,35,0.034013605442176874,0.28543689320388343,58,0.5631067961165048,304,0.2954324586977648,1.90604241185488,0,0.0,22,0.021379980563654033,0.0,46,0.44660194174757284,363,0.35276967930029157,1.2659873224745246,pseudogene,pseudogene
RNU6-1216P,RNU6,chr2,69182877,69182983,107,1069,5,0.04672897196261682,37,0.03461178671655753,1.3500884061631726,57,0.5327102803738317,199,0.186155285313377,2.86164467195792,1,0.009345794392523364,10,0.009354536950420954,0.9990654205607477,33,0.308411214953271,239,0.2235734331150608,1.3794627145817853,pseudogene,pseudogene
RN7SL604P,RN7SL,chr2,69516751,69517046,296,2960,8,0.02702702702702703,87,0.029391891891891894,0.9195402298850575,81,0.27364864864864863,742,0.25067567567567567,1.091644204851752,0,0.0,26,0.008783783783783784,0.0,83,0.28040540540540543,591,0.19966216216216215,1.4043993231810492,pseudogene,pseudogene
RN7SL470P,RN7SL,chr2,70075014,70075272,259,2589,6,0.023166023166023165,66,0.02549246813441483,0.9087399087399087,102,0.3938223938223938,929,0.3588258014677482,1.097530869328501,3,0.011583011583011582,22,0.008497489378138278,1.3631098631098628,127,0.49034749034749037,1061,0.40981073773657783,1.196521821404008,pseudogene,pseudogene
TRG-CCC2-1,TRNA,chr2,70248991,70249061,71,709,7,0.09859154929577464,34,0.047954866008462625,2.0559237779618886,89,1.2535211267605635,288,0.40620592383638926,3.0859252738654153,0,0.0,12,0.01692524682651622,0.0,64,0.9014084507042254,234,0.3300423131170663,2.731190562176478,"RNA, transfer",functional
TRUND-NNN9-1,TRNA,chr2,70436825,70436895,71,709,1,0.014084507042253521,22,0.031029619181946404,0.4539052496798976,9,0.1267605633802817,121,0.17066290550070523,0.7427540449307414,1,0.014084507042253521,9,0.012693935119887164,1.109546165884194,20,0.28169014084507044,199,0.28067700987306066,1.0036095972821857,pseudogene,pseudogene
RN7SL160P,RN7SL,chr2,70965584,70965867,284,2840,4,0.014084507042253521,83,0.029225352112676056,0.4819277108433735,86,0.3028169014084507,962,0.3387323943661972,0.8939708939708939,0,0.0,35,0.01232394366197183,0.0,77,0.2711267605633803,796,0.2802816901408451,0.9673366834170855,pseudogene,pseudogene
TRE-CTC15-1,TRNA,chr2,71046358,71046430,73,729,7,0.0958904109589041,27,0.037037037037037035,2.589041095890411,47,0.6438356164383562,494,0.6776406035665294,0.950113693084133,2,0.0273972602739726,6,0.00823045267489712,3.3287671232876708,53,0.726027397260274,323,0.4430727023319616,1.6386191102252003,"RNA, transfer",functional
RNU6-105P,RNU6,chr2,71379755,71379858,104,1040,6,0.057692307692307696,33,0.03173076923076923,1.8181818181818183,35,0.33653846153846156,229,0.2201923076923077,1.5283842794759828,2,0.019230769230769232,9,0.008653846153846154,2.2222222222222223,36,0.34615384615384615,242,0.2326923076923077,1.487603305785124,pseudogene,pseudogene
RNU2-39P,RNU2,chr2,72721806,72722003,198,1980,7,0.03535353535353535,33,0.016666666666666666,2.121212121212121,85,0.4292929292929293,707,0.3570707070707071,1.2022630834512023,1,0.005050505050505051,13,0.0065656565656565654,0.7692307692307693,35,0.17676767676767677,393,0.1984848484848485,0.8905852417302799,pseudogene,pseudogene
RNU6-111P,RNU6,chr2,73298683,73298787,105,1049,1,0.009523809523809525,22,0.020972354623450904,0.4541125541125542,22,0.20952380952380953,231,0.2202097235462345,0.9514739229024944,0,0.0,8,0.0076263107721639654,0.0,24,0.22857142857142856,212,0.2020972354623451,1.1309973045822102,pseudogene,pseudogene
RNU6-542P,RNU6,chr2,74319399,74319501,103,1029,4,0.038834951456310676,22,0.021379980563654033,1.816416593115622,29,0.2815533980582524,197,0.19144800777453838,1.470652013207826,1,0.009708737864077669,9,0.008746355685131196,1.1100323624595467,25,0.24271844660194175,192,0.18658892128279883,1.3008191747572815,pseudogene,pseudogene
RN7SKP203,RN7SK,chr2,76445079,76445410,332,3320,11,0.03313253012048193,93,0.028012048192771085,1.1827956989247312,129,0.3885542168674699,920,0.27710843373493976,1.4021739130434783,3,0.009036144578313253,27,0.008132530120481927,1.1111111111111112,155,0.46686746987951805,1270,0.3825301204819277,1.220472440944882,pseudogene,pseudogene
RN7SKP164,RN7SK,chr2,76595413,76595678,266,2660,11,0.041353383458646614,89,0.033458646616541354,1.2359550561797752,77,0.2894736842105263,857,0.32218045112781957,0.8984830805134189,2,0.007518796992481203,28,0.010526315789473684,0.7142857142857143,79,0.29699248120300753,753,0.28308270676691727,1.0491367861885792,pseudogene,pseudogene
TRP-AGG5-1,TRNA,chr2,77668467,77668537,71,709,3,0.04225352112676056,4,0.005641748942172073,7.48943661971831,11,0.15492957746478872,154,0.21720733427362482,0.7132796780684104,1,0.014084507042253521,5,0.007052186177715092,1.9971830985915493,27,0.38028169014084506,217,0.306064880112835,1.2424871811514246,"RNA, transfer",functional
RNU6-827P,RNU6,chr2,78882447,78882552,106,1060,2,0.018867924528301886,33,0.031132075471698113,0.6060606060606061,29,0.27358490566037735,254,0.23962264150943396,1.141732283464567,0,0.0,14,0.013207547169811321,0.0,32,0.3018867924528302,235,0.22169811320754718,1.3617021276595744,pseudogene,pseudogene
RNU6-812P,RNU6,chr2,78882628,78882734,107,1069,4,0.037383177570093455,35,0.03274087932647334,1.1417890520694258,32,0.29906542056074764,238,0.2226379794200187,1.3432812377287362,2,0.018691588785046728,11,0.01028999064546305,1.816482582837723,28,0.2616822429906542,233,0.21796071094480823,1.2005936384421,pseudogene,pseudogene
RNU6-561P,RNU6,chr2,79636862,79636963,102,1020,4,0.0392156862745098,27,0.026470588235294117,1.4814814814814814,29,0.28431372549019607,184,0.1803921568627451,1.576086956521739,1,0.00980392156862745,10,0.00980392156862745,1.0,27,0.2647058823529412,204,0.2,1.3235294117647058,pseudogene,pseudogene
RN7SL201P,RN7SL,chr2,81967079,81967374,296,2960,8,0.02702702702702703,78,0.026351351351351353,1.0256410256410255,77,0.26013513513513514,619,0.20912162162162162,1.2439418416801293,3,0.010135135135135136,21,0.007094594594594595,1.4285714285714286,73,0.24662162162162163,608,0.20540540540540542,1.200657894736842,pseudogene,pseudogene
RNU6-685P,RNU6,chr2,82268612,82268706,95,949,0,0.0,28,0.029504741833508957,0.0,22,0.23157894736842105,194,0.20442571127502634,1.1328269126424308,0,0.0,8,0.008429926238145416,0.0,20,0.21052631578947367,208,0.2191780821917808,0.9605263157894737,pseudogene,pseudogene
RNU6-1312P,RNU6,chr2,83657735,83657842,108,1080,0,0.0,24,0.022222222222222223,0.0,21,0.19444444444444445,186,0.17222222222222222,1.1290322580645162,0,0.0,4,0.003703703703703704,0.0,20,0.18518518518518517,201,0.18611111111111112,0.9950248756218905,pseudogene,pseudogene
RNU6-674P,RNU6,chr2,85204926,85205032,107,1069,1,0.009345794392523364,28,0.026192703461178673,0.35680907877169554,20,0.18691588785046728,261,0.2441534144059869,0.7655673720772013,1,0.009345794392523364,8,0.007483629560336763,1.2488317757009344,16,0.14953271028037382,234,0.21889616463985032,0.6831216550842719,pseudogene,pseudogene
RN7SL113P,RN7SL,chr2,85368282,85368580,299,2989,6,0.020066889632107024,82,0.0274339243894279,0.7314625989069256,60,0.20066889632107024,553,0.18501170960187355,1.084628085178443,2,0.006688963210702341,20,0.006691201070592171,0.9996655518394649,58,0.1939799331103679,626,0.20943459350953497,0.9262076997873636,pseudogene,pseudogene
RNU7-64P,RNU7,chr2,85441918,85441975,58,580,2,0.034482758620689655,15,0.02586206896551724,1.3333333333333333,14,0.2413793103448276,119,0.20517241379310344,1.1764705882352942,0,0.0,6,0.010344827586206896,0.0,15,0.25862068965517243,105,0.1810344827586207,1.4285714285714286,pseudogene,pseudogene
RN7SL251P,RN7SL,chr2,85442495,85442791,297,2969,6,0.020202020202020204,86,0.028965981812057933,0.6974395113929998,62,0.20875420875420875,927,0.3122263388346245,0.668598970648593,2,0.006734006734006734,32,0.010778039744021556,0.6247895622895623,65,0.21885521885521886,596,0.2007409902324015,1.0902368201025918,pseudogene,pseudogene
RN7SL126P,RN7SL,chr2,85567662,85567960,299,2989,4,0.013377926421404682,58,0.019404483104717297,0.6894245185099758,96,0.3210702341137124,739,0.24723987955838073,1.2986183082082359,1,0.0033444816053511705,22,0.007360321177651389,0.4543934326543022,60,0.20066889632107024,583,0.1950485112077618,1.0288153192172882,pseudogene,pseudogene
RNU1-38P,RNU1,chr2,85728194,85728337,144,1440,5,0.034722222222222224,36,0.025,1.3888888888888888,36,0.25,257,0.17847222222222223,1.4007782101167314,0,0.0,7,0.004861111111111111,0.0,39,0.2708333333333333,259,0.1798611111111111,1.5057915057915057,pseudogene,pseudogene
RN7SKP83,RN7SK,chr2,85820435,85820612,178,1780,4,0.02247191011235955,36,0.020224719101123594,1.1111111111111112,46,0.25842696629213485,443,0.24887640449438203,1.0383747178329572,0,0.0,17,0.009550561797752809,0.0,35,0.19662921348314608,341,0.19157303370786516,1.026392961876833,pseudogene,pseudogene
RNU6-640P,RNU6,chr2,86515204,86515308,105,1049,2,0.01904761904761905,21,0.02001906577693041,0.9514739229024943,25,0.23809523809523808,204,0.19447092469018112,1.2243230625583565,1,0.009523809523809525,5,0.004766444232602479,1.9980952380952381,29,0.2761904761904762,202,0.19256434699714015,1.4342762847713342,pseudogene,pseudogene
TRP-AGG4-1,TRNA,chr2,87112450,87112521,72,720,4,0.05555555555555555,1,0.001388888888888889,39.99999999999999,19,0.2638888888888889,206,0.2861111111111111,0.9223300970873787,0,0.0,2,0.002777777777777778,0.0,19,0.2638888888888889,158,0.21944444444444444,1.2025316455696202,pseudogene,pseudogene
RNU2-63P,RNU2,chr2,88016358,88016547,190,1900,59,0.3105263157894737,96,0.05052631578947368,6.145833333333334,418,2.2,799,0.4205263157894737,5.231539424280351,17,0.08947368421052632,32,0.016842105263157894,5.3125,227,1.194736842105263,966,0.508421052631579,2.3498964803312625,pseudogene,pseudogene
RNY4P15,RNY,chr2,88229572,88229664,93,929,2,0.021505376344086023,25,0.02691065662002153,0.7991397849462366,15,0.16129032258064516,164,0.17653390742734124,0.9136506687647521,0,0.0,9,0.00968783638320775,0.0,23,0.24731182795698925,288,0.310010764262648,0.7977523894862605,pseudogene,pseudogene
RNU6-1168P,RNU6,chr2,88383494,88383597,104,1040,2,0.019230769230769232,20,0.019230769230769232,1.0,21,0.20192307692307693,234,0.225,0.8974358974358975,0,0.0,5,0.004807692307692308,0.0,26,0.25,207,0.19903846153846153,1.2560386473429952,pseudogene,pseudogene
RNU6-1007P,RNU6,chr2,88414898,88415004,107,1069,3,0.028037383177570093,28,0.026192703461178673,1.0704272363150866,30,0.2803738317757009,273,0.255378858746492,1.0978740885282943,0,0.0,14,0.013096351730589336,0.0,26,0.24299065420560748,201,0.1880261927034612,1.2923234295810666,pseudogene,pseudogene
RNU6-1320P,RNU6,chr2,94846533,94846639,107,1069,0,0.0,0,0.0,0.0,33,0.308411214953271,264,0.2469597754911132,1.2488317757009344,0,0.0,5,0.004677268475210477,0.0,33,0.308411214953271,298,0.27876520112254444,1.10634761337264,pseudogene,pseudogene
RN7SL575P,RN7SL,chr2,95003545,95003843,299,2989,5,0.016722408026755852,60,0.020073603211776515,0.8330546265328873,57,0.19063545150501673,616,0.20608899297423888,0.9250152021891153,0,0.0,5,0.0016728002676480427,0.0,60,0.20066889632107024,558,0.1866845098695216,1.0749091955263064,pseudogene,pseudogene
TRE-CTC13-1,TRNA,chr2,95551446,95551517,72,720,13,0.18055555555555555,25,0.034722222222222224,5.199999999999999,59,0.8194444444444444,207,0.2875,2.85024154589372,5,0.06944444444444445,3,0.004166666666666667,16.666666666666668,43,0.5972222222222222,198,0.275,2.1717171717171717,"RNA, transfer",functional
RN7SL210P,RN7SL,chr2,96004563,96004850,288,2880,5,0.017361111111111112,50,0.017361111111111112,1.0,62,0.2152777777777778,558,0.19375,1.1111111111111112,0,0.0,8,0.002777777777777778,0.0,65,0.22569444444444445,562,0.1951388888888889,1.1565836298932384,pseudogene,pseudogene
RN7SL313P,RN7SL,chr2,97100587,97100874,288,2880,12,0.041666666666666664,46,0.01597222222222222,2.608695652173913,60,0.20833333333333334,515,0.17881944444444445,1.1650485436893203,5,0.017361111111111112,8,0.002777777777777778,6.25,61,0.21180555555555555,484,0.16805555555555557,1.2603305785123966,pseudogene,pseudogene
RNU4-8P,RNU4,chr2,97664591,97664731,141,1409,0,0.0,36,0.0255500354861604,0.0,28,0.19858156028368795,375,0.26614620298083747,0.7461371158392436,0,0.0,6,0.0042583392476933995,0.0,30,0.2127659574468085,359,0.25479063165365506,0.835061933266165,pseudogene,pseudogene
RNU7-96P,RNU7,chr2,97913054,97913117,64,640,1,0.015625,18,0.028125,0.5555555555555556,13,0.203125,153,0.2390625,0.8496732026143791,1,0.015625,3,0.0046875,3.3333333333333335,16,0.25,158,0.246875,1.0126582278481011,pseudogene,pseudogene
RNU4-84P,RNU4,chr2,98782410,98782548,139,1389,3,0.02158273381294964,27,0.019438444924406047,1.1103117505995204,32,0.2302158273381295,380,0.2735781137508999,0.8414994320333208,0,0.0,9,0.0064794816414686825,0.0,27,0.19424460431654678,291,0.20950323974082075,0.9271675443150634,pseudogene,pseudogene
RNU7-46P,RNU7,chr2,98840675,98840736,62,620,1,0.016129032258064516,11,0.017741935483870968,0.9090909090909091,12,0.1935483870967742,110,0.1774193548387097,1.0909090909090908,1,0.016129032258064516,4,0.0064516129032258064,2.5,12,0.1935483870967742,106,0.17096774193548386,1.1320754716981132,pseudogene,pseudogene
TSLIG2,TRNA,chr2,105337540,105349211,11672,116720,308,0.02638793694311172,2975,0.02548834818368746,1.0352941176470587,2519,0.215815627141878,26583,0.2277501713502399,0.9475980890042508,73,0.006254283755997258,884,0.007573680603152845,0.8257918552036199,2721,0.2331220013708019,24675,0.21140335846470185,1.1027355623100303,gene with protein product,functional
RN7SL297P,RN7SL,chr2,111930175,111930467,293,2929,3,0.010238907849829351,84,0.02867872994195971,0.35702096538274014,82,0.27986348122866894,766,0.26152270399453736,1.0701307265258113,3,0.010238907849829351,24,0.008193922840559918,1.2495733788395904,63,0.2150170648464164,729,0.2488904062820075,0.8639025829014453,pseudogene,pseudogene
RNU6-1180P,RNU6,chr2,113086805,113086911,107,1069,4,0.037383177570093455,37,0.03461178671655753,1.0800707249305381,32,0.29906542056074764,268,0.2507015902712816,1.1929139349979074,3,0.028037383177570093,22,0.0205799812909261,1.3623619371282922,26,0.24299065420560748,239,0.2235734331150608,1.0868494114886795,pseudogene,pseudogene
RNU6-744P,RNU6,chr2,113681111,113681217,107,1069,2,0.018691588785046728,26,0.02432179607109448,0.7685118619698058,24,0.22429906542056074,213,0.1992516370439663,1.1257075161247863,1,0.009345794392523364,5,0.004677268475210477,1.9981308411214953,27,0.2523364485981308,218,0.2039289055191768,1.2373746034467974,pseudogene,pseudogene
